country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H2M,2020_09~2021_02,Train,MSFT,一般交易
US,H2M,2020_09~2021_02,Train,JPM,一般交易
US,H2M,2020_09~2021_02,Train,NKE,一般交易
US,H2M,2020_09~2021_02,Train,AMGN,一般交易
US,H2M,2020_09~2021_02,Train,HON,一般交易
US,H2M,2020_09~2021_02,Train,CAT,一般交易
US,H2M,2020_09~2021_02,Train,MMM,一般交易
US,H2M,2020_09~2021_02,Train,V,融券交易
US,H2M,2020_09~2021_02,Train,PG,融券交易
US,H2M,2020_09~2021_02,Train,CVX,融券交易
US,H2M,2020_09~2021_02,Train,HD,融券交易
US,H2M,2020_09~2021_02,Train,MRK,融券交易
US,H2M,2020_09~2021_02,Train,VZ,融券交易
US,H2M,2020_09~2021_02,Train,IBM,融券交易
US,H2M,2020_09~2021_02,Train,CRM,融券交易
US,H2M,2020_09~2021_02,Train,MSFT,融券交易
US,H2M,2020_09~2021_02,Train,JPM,融券交易
US,H2M,2020_09~2021_02,Train,NKE,融券交易
US,H2M,2020_09~2021_02,Train,AMGN,融券交易
US,H2M,2020_09~2021_02,Train,HON,融券交易
US,H2M,2020_09~2021_02,Train,CAT,融券交易
US,H2M,2020_09~2021_02,Train,MMM,融券交易
US,H2M,2020_09~2021_02,Train,V,融券交易
US,H2M,2020_09~2021_02,Train,PG,融券交易
US,H2M,2020_09~2021_02,Train,CVX,融券交易
US,H2M,2020_09~2021_02,Train,HD,融券交易
US,H2M,2020_09~2021_02,Train,MRK,融券交易
US,H2M,2020_09~2021_02,Train,VZ,融券交易
US,H2M,2020_09~2021_02,Train,IBM,融券交易
US,H2M,2020_09~2021_02,Train,CRM,融券交易
