country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Q2Q,2014_Q3,Train,UNH,一般交易
US,Q2Q,2014_Q3,Train,WMT,一般交易
US,Q2Q,2014_Q3,Train,JPM,一般交易
US,Q2Q,2014_Q3,Train,PG,一般交易
US,Q2Q,2014_Q3,Train,HD,一般交易
US,Q2Q,2014_Q3,Train,MRK,一般交易
US,Q2Q,2014_Q3,Train,KO,一般交易
US,Q2Q,2014_Q3,Train,NKE,一般交易
US,Q2Q,2014_Q3,Train,AMGN,一般交易
US,Q2Q,2014_Q3,Train,IBM,一般交易
US,Q2Q,2014_Q3,Train,GS,一般交易
US,Q2Q,2014_Q3,Train,CVX,融券交易
US,Q2Q,2014_Q3,Train,MCD,融券交易
US,Q2Q,2014_Q3,Train,VZ,融券交易
US,Q2Q,2014_Q3,Train,CRM,融券交易
US,Q2Q,2014_Q3,Train,AXP,融券交易
US,Q2Q,2014_Q3,Train,BA,融券交易
US,Q2Q,2014_Q3,Train,MMM,融券交易
US,Q2Q,2014_Q3,Train,TRV,融券交易
US,Q2Q,2014_Q3,Train,DD,融券交易
US,Q2Q,2014_Q3,Train,UNH,融券交易
US,Q2Q,2014_Q3,Train,WMT,融券交易
US,Q2Q,2014_Q3,Train,JPM,融券交易
US,Q2Q,2014_Q3,Train,PG,融券交易
US,Q2Q,2014_Q3,Train,HD,融券交易
US,Q2Q,2014_Q3,Train,MRK,融券交易
US,Q2Q,2014_Q3,Train,KO,融券交易
US,Q2Q,2014_Q3,Train,NKE,融券交易
US,Q2Q,2014_Q3,Train,AMGN,融券交易
US,Q2Q,2014_Q3,Train,IBM,融券交易
US,Q2Q,2014_Q3,Train,GS,融券交易
US,Q2Q,2014_Q3,Train,CVX,融券交易
US,Q2Q,2014_Q3,Train,MCD,融券交易
US,Q2Q,2014_Q3,Train,VZ,融券交易
US,Q2Q,2014_Q3,Train,CRM,融券交易
US,Q2Q,2014_Q3,Train,AXP,融券交易
US,Q2Q,2014_Q3,Train,BA,融券交易
US,Q2Q,2014_Q3,Train,MMM,融券交易
US,Q2Q,2014_Q3,Train,TRV,融券交易
US,Q2Q,2014_Q3,Train,DD,融券交易
