country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Y2H,2019,Train,AAPL,一般交易
US,Y2H,2019,Train,MSFT,一般交易
US,Y2H,2019,Train,V,一般交易
US,Y2H,2019,Train,WMT,一般交易
US,Y2H,2019,Train,JPM,一般交易
US,Y2H,2019,Train,PG,一般交易
US,Y2H,2019,Train,MRK,一般交易
US,Y2H,2019,Train,NKE,一般交易
US,Y2H,2019,Train,GS,一般交易
US,Y2H,2019,Train,INTC,一般交易
US,Y2H,2019,Train,AXP,一般交易
US,Y2H,2019,Train,TRV,一般交易
US,Y2H,2019,Train,JNJ,融券交易
US,Y2H,2019,Train,KO,融券交易
US,Y2H,2019,Train,CSCO,融券交易
US,Y2H,2019,Train,MCD,融券交易
US,Y2H,2019,Train,DIS,融券交易
US,Y2H,2019,Train,CAT,融券交易
US,Y2H,2019,Train,MMM,融券交易
US,Y2H,2019,Train,DD,融券交易
US,Y2H,2019,Train,AAPL,融券交易
US,Y2H,2019,Train,MSFT,融券交易
US,Y2H,2019,Train,V,融券交易
US,Y2H,2019,Train,WMT,融券交易
US,Y2H,2019,Train,JPM,融券交易
US,Y2H,2019,Train,PG,融券交易
US,Y2H,2019,Train,MRK,融券交易
US,Y2H,2019,Train,NKE,融券交易
US,Y2H,2019,Train,GS,融券交易
US,Y2H,2019,Train,INTC,融券交易
US,Y2H,2019,Train,AXP,融券交易
US,Y2H,2019,Train,TRV,融券交易
US,Y2H,2019,Train,JNJ,融券交易
US,Y2H,2019,Train,KO,融券交易
US,Y2H,2019,Train,CSCO,融券交易
US,Y2H,2019,Train,MCD,融券交易
US,Y2H,2019,Train,DIS,融券交易
US,Y2H,2019,Train,CAT,融券交易
US,Y2H,2019,Train,MMM,融券交易
US,Y2H,2019,Train,DD,融券交易
