country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H2Q,2015_Q4~2016_Q1,Train,UNH,一般交易
US,H2Q,2015_Q4~2016_Q1,Train,JNJ,一般交易
US,H2Q,2015_Q4~2016_Q1,Train,HD,一般交易
US,H2Q,2015_Q4~2016_Q1,Train,MRK,一般交易
US,H2Q,2015_Q4~2016_Q1,Train,KO,一般交易
US,H2Q,2015_Q4~2016_Q1,Train,MCD,一般交易
US,H2Q,2015_Q4~2016_Q1,Train,CRM,一般交易
US,H2Q,2015_Q4~2016_Q1,Train,CAT,一般交易
US,H2Q,2015_Q4~2016_Q1,Train,TRV,一般交易
US,H2Q,2015_Q4~2016_Q1,Train,AAPL,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,WMT,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,CSCO,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,NKE,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,DIS,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,AMGN,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,GS,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,AXP,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,WBA,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,UNH,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,JNJ,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,HD,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,MRK,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,KO,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,MCD,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,CRM,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,CAT,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,TRV,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,AAPL,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,WMT,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,CSCO,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,NKE,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,DIS,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,AMGN,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,GS,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,AXP,融券交易
US,H2Q,2015_Q4~2016_Q1,Train,WBA,融券交易
