country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Y2Y,2013,Train,UNH,一般交易
US,Y2Y,2013,Train,JNJ,一般交易
US,Y2Y,2013,Train,CVX,一般交易
US,Y2Y,2013,Train,MRK,一般交易
US,Y2Y,2013,Train,MCD,一般交易
US,Y2Y,2013,Train,DIS,一般交易
US,Y2Y,2013,Train,HON,一般交易
US,Y2Y,2013,Train,GS,一般交易
US,Y2Y,2013,Train,AXP,一般交易
US,Y2Y,2013,Train,BA,一般交易
US,Y2Y,2013,Train,MMM,一般交易
US,Y2Y,2013,Train,AAPL,融券交易
US,Y2Y,2013,Train,WMT,融券交易
US,Y2Y,2013,Train,JPM,融券交易
US,Y2Y,2013,Train,HD,融券交易
US,Y2Y,2013,Train,KO,融券交易
US,Y2Y,2013,Train,CSCO,融券交易
US,Y2Y,2013,Train,VZ,融券交易
US,Y2Y,2013,Train,IBM,融券交易
US,Y2Y,2013,Train,CAT,融券交易
US,Y2Y,2013,Train,TRV,融券交易
US,Y2Y,2013,Train,UNH,融券交易
US,Y2Y,2013,Train,JNJ,融券交易
US,Y2Y,2013,Train,CVX,融券交易
US,Y2Y,2013,Train,MRK,融券交易
US,Y2Y,2013,Train,MCD,融券交易
US,Y2Y,2013,Train,DIS,融券交易
US,Y2Y,2013,Train,HON,融券交易
US,Y2Y,2013,Train,GS,融券交易
US,Y2Y,2013,Train,AXP,融券交易
US,Y2Y,2013,Train,BA,融券交易
US,Y2Y,2013,Train,MMM,融券交易
US,Y2Y,2013,Train,AAPL,融券交易
US,Y2Y,2013,Train,WMT,融券交易
US,Y2Y,2013,Train,JPM,融券交易
US,Y2Y,2013,Train,HD,融券交易
US,Y2Y,2013,Train,KO,融券交易
US,Y2Y,2013,Train,CSCO,融券交易
US,Y2Y,2013,Train,VZ,融券交易
US,Y2Y,2013,Train,IBM,融券交易
US,Y2Y,2013,Train,CAT,融券交易
US,Y2Y,2013,Train,TRV,融券交易
