country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Y2Q,2014,Train,AAPL,一般交易
US,Y2Q,2014,Train,MSFT,一般交易
US,Y2Q,2014,Train,UNH,一般交易
US,Y2Q,2014,Train,JNJ,一般交易
US,Y2Q,2014,Train,PG,一般交易
US,Y2Q,2014,Train,HD,一般交易
US,Y2Q,2014,Train,KO,一般交易
US,Y2Q,2014,Train,CSCO,一般交易
US,Y2Q,2014,Train,MCD,一般交易
US,Y2Q,2014,Train,DIS,一般交易
US,Y2Q,2014,Train,INTC,一般交易
US,Y2Q,2014,Train,WBA,一般交易
US,Y2Q,2014,Train,V,融券交易
US,Y2Q,2014,Train,WMT,融券交易
US,Y2Q,2014,Train,JPM,融券交易
US,Y2Q,2014,Train,CVX,融券交易
US,Y2Q,2014,Train,VZ,融券交易
US,Y2Q,2014,Train,HON,融券交易
US,Y2Q,2014,Train,IBM,融券交易
US,Y2Q,2014,Train,AXP,融券交易
US,Y2Q,2014,Train,BA,融券交易
US,Y2Q,2014,Train,MMM,融券交易
US,Y2Q,2014,Train,TRV,融券交易
US,Y2Q,2014,Train,AAPL,融券交易
US,Y2Q,2014,Train,MSFT,融券交易
US,Y2Q,2014,Train,UNH,融券交易
US,Y2Q,2014,Train,JNJ,融券交易
US,Y2Q,2014,Train,PG,融券交易
US,Y2Q,2014,Train,HD,融券交易
US,Y2Q,2014,Train,KO,融券交易
US,Y2Q,2014,Train,CSCO,融券交易
US,Y2Q,2014,Train,MCD,融券交易
US,Y2Q,2014,Train,DIS,融券交易
US,Y2Q,2014,Train,INTC,融券交易
US,Y2Q,2014,Train,WBA,融券交易
US,Y2Q,2014,Train,V,融券交易
US,Y2Q,2014,Train,WMT,融券交易
US,Y2Q,2014,Train,JPM,融券交易
US,Y2Q,2014,Train,CVX,融券交易
US,Y2Q,2014,Train,VZ,融券交易
US,Y2Q,2014,Train,HON,融券交易
US,Y2Q,2014,Train,IBM,融券交易
US,Y2Q,2014,Train,AXP,融券交易
US,Y2Q,2014,Train,BA,融券交易
US,Y2Q,2014,Train,MMM,融券交易
US,Y2Q,2014,Train,TRV,融券交易
