country,dataset_name,cleaned_filename,data_type,stock_code,category
US,M#,2012_06,Train,MSFT,一般交易
US,M#,2012_06,Train,UNH,一般交易
US,M#,2012_06,Train,JNJ,一般交易
US,M#,2012_06,Train,HD,一般交易
US,M#,2012_06,Train,MRK,一般交易
US,M#,2012_06,Train,VZ,一般交易
US,M#,2012_06,Train,CRM,一般交易
US,M#,2012_06,Train,INTC,一般交易
US,M#,2012_06,Train,AXP,一般交易
US,M#,2012_06,Train,BA,一般交易
US,M#,2012_06,Train,MMM,一般交易
US,M#,2012_06,Train,V,融券交易
US,M#,2012_06,Train,WMT,融券交易
US,M#,2012_06,Train,PG,融券交易
US,M#,2012_06,Train,MCD,融券交易
US,M#,2012_06,Train,NKE,融券交易
US,M#,2012_06,Train,AMGN,融券交易
US,M#,2012_06,Train,GS,融券交易
US,M#,2012_06,Train,CAT,融券交易
US,M#,2012_06,Train,TRV,融券交易
US,M#,2012_06,Train,DD,融券交易
US,M#,2012_06,Train,MSFT,融券交易
US,M#,2012_06,Train,UNH,融券交易
US,M#,2012_06,Train,JNJ,融券交易
US,M#,2012_06,Train,HD,融券交易
US,M#,2012_06,Train,MRK,融券交易
US,M#,2012_06,Train,VZ,融券交易
US,M#,2012_06,Train,CRM,融券交易
US,M#,2012_06,Train,INTC,融券交易
US,M#,2012_06,Train,AXP,融券交易
US,M#,2012_06,Train,BA,融券交易
US,M#,2012_06,Train,MMM,融券交易
US,M#,2012_06,Train,V,融券交易
US,M#,2012_06,Train,WMT,融券交易
US,M#,2012_06,Train,PG,融券交易
US,M#,2012_06,Train,MCD,融券交易
US,M#,2012_06,Train,NKE,融券交易
US,M#,2012_06,Train,AMGN,融券交易
US,M#,2012_06,Train,GS,融券交易
US,M#,2012_06,Train,CAT,融券交易
US,M#,2012_06,Train,TRV,融券交易
US,M#,2012_06,Train,DD,融券交易
