country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Q2M,2014_11~2015_01,Train,UNH,一般交易
US,Q2M,2014_11~2015_01,Train,V,一般交易
US,Q2M,2014_11~2015_01,Train,WMT,一般交易
US,Q2M,2014_11~2015_01,Train,JPM,一般交易
US,Q2M,2014_11~2015_01,Train,HD,一般交易
US,Q2M,2014_11~2015_01,Train,MRK,一般交易
US,Q2M,2014_11~2015_01,Train,KO,一般交易
US,Q2M,2014_11~2015_01,Train,CSCO,一般交易
US,Q2M,2014_11~2015_01,Train,BA,一般交易
US,Q2M,2014_11~2015_01,Train,MMM,一般交易
US,Q2M,2014_11~2015_01,Train,DD,一般交易
US,Q2M,2014_11~2015_01,Train,WBA,一般交易
US,Q2M,2014_11~2015_01,Train,AAPL,融券交易
US,Q2M,2014_11~2015_01,Train,MSFT,融券交易
US,Q2M,2014_11~2015_01,Train,JNJ,融券交易
US,Q2M,2014_11~2015_01,Train,CVX,融券交易
US,Q2M,2014_11~2015_01,Train,MCD,融券交易
US,Q2M,2014_11~2015_01,Train,NKE,融券交易
US,Q2M,2014_11~2015_01,Train,DIS,融券交易
US,Q2M,2014_11~2015_01,Train,VZ,融券交易
US,Q2M,2014_11~2015_01,Train,AMGN,融券交易
US,Q2M,2014_11~2015_01,Train,GS,融券交易
US,Q2M,2014_11~2015_01,Train,CAT,融券交易
US,Q2M,2014_11~2015_01,Train,UNH,融券交易
US,Q2M,2014_11~2015_01,Train,V,融券交易
US,Q2M,2014_11~2015_01,Train,WMT,融券交易
US,Q2M,2014_11~2015_01,Train,JPM,融券交易
US,Q2M,2014_11~2015_01,Train,HD,融券交易
US,Q2M,2014_11~2015_01,Train,MRK,融券交易
US,Q2M,2014_11~2015_01,Train,KO,融券交易
US,Q2M,2014_11~2015_01,Train,CSCO,融券交易
US,Q2M,2014_11~2015_01,Train,BA,融券交易
US,Q2M,2014_11~2015_01,Train,MMM,融券交易
US,Q2M,2014_11~2015_01,Train,DD,融券交易
US,Q2M,2014_11~2015_01,Train,WBA,融券交易
US,Q2M,2014_11~2015_01,Train,AAPL,融券交易
US,Q2M,2014_11~2015_01,Train,MSFT,融券交易
US,Q2M,2014_11~2015_01,Train,JNJ,融券交易
US,Q2M,2014_11~2015_01,Train,CVX,融券交易
US,Q2M,2014_11~2015_01,Train,MCD,融券交易
US,Q2M,2014_11~2015_01,Train,NKE,融券交易
US,Q2M,2014_11~2015_01,Train,DIS,融券交易
US,Q2M,2014_11~2015_01,Train,VZ,融券交易
US,Q2M,2014_11~2015_01,Train,AMGN,融券交易
US,Q2M,2014_11~2015_01,Train,GS,融券交易
US,Q2M,2014_11~2015_01,Train,CAT,融券交易
