country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Y2M,2019_03~2020_02,Train,AAPL,一般交易
US,Y2M,2019_03~2020_02,Train,MSFT,一般交易
US,Y2M,2019_03~2020_02,Train,WMT,一般交易
US,Y2M,2019_03~2020_02,Train,JPM,一般交易
US,Y2M,2019_03~2020_02,Train,PG,一般交易
US,Y2M,2019_03~2020_02,Train,KO,一般交易
US,Y2M,2019_03~2020_02,Train,WBA,一般交易
US,Y2M,2019_03~2020_02,Train,JNJ,融券交易
US,Y2M,2019_03~2020_02,Train,CVX,融券交易
US,Y2M,2019_03~2020_02,Train,DIS,融券交易
US,Y2M,2019_03~2020_02,Train,VZ,融券交易
US,Y2M,2019_03~2020_02,Train,HON,融券交易
US,Y2M,2019_03~2020_02,Train,IBM,融券交易
US,Y2M,2019_03~2020_02,Train,AXP,融券交易
US,Y2M,2019_03~2020_02,Train,BA,融券交易
US,Y2M,2019_03~2020_02,Train,MMM,融券交易
US,Y2M,2019_03~2020_02,Train,DD,融券交易
US,Y2M,2019_03~2020_02,Train,AAPL,融券交易
US,Y2M,2019_03~2020_02,Train,MSFT,融券交易
US,Y2M,2019_03~2020_02,Train,WMT,融券交易
US,Y2M,2019_03~2020_02,Train,JPM,融券交易
US,Y2M,2019_03~2020_02,Train,PG,融券交易
US,Y2M,2019_03~2020_02,Train,KO,融券交易
US,Y2M,2019_03~2020_02,Train,WBA,融券交易
US,Y2M,2019_03~2020_02,Train,JNJ,融券交易
US,Y2M,2019_03~2020_02,Train,CVX,融券交易
US,Y2M,2019_03~2020_02,Train,DIS,融券交易
US,Y2M,2019_03~2020_02,Train,VZ,融券交易
US,Y2M,2019_03~2020_02,Train,HON,融券交易
US,Y2M,2019_03~2020_02,Train,IBM,融券交易
US,Y2M,2019_03~2020_02,Train,AXP,融券交易
US,Y2M,2019_03~2020_02,Train,BA,融券交易
US,Y2M,2019_03~2020_02,Train,MMM,融券交易
US,Y2M,2019_03~2020_02,Train,DD,融券交易
