country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H2Q,2017_Q2-Q3,Train,UNH,一般交易
US,H2Q,2017_Q2-Q3,Train,V,一般交易
US,H2Q,2017_Q2-Q3,Train,CVX,一般交易
US,H2Q,2017_Q2-Q3,Train,HD,一般交易
US,H2Q,2017_Q2-Q3,Train,VZ,一般交易
US,H2Q,2017_Q2-Q3,Train,AMGN,一般交易
US,H2Q,2017_Q2-Q3,Train,CRM,一般交易
US,H2Q,2017_Q2-Q3,Train,CAT,一般交易
US,H2Q,2017_Q2-Q3,Train,AXP,一般交易
US,H2Q,2017_Q2-Q3,Train,BA,一般交易
US,H2Q,2017_Q2-Q3,Train,MMM,一般交易
US,H2Q,2017_Q2-Q3,Train,PG,融券交易
US,H2Q,2017_Q2-Q3,Train,MRK,融券交易
US,H2Q,2017_Q2-Q3,Train,DIS,融券交易
US,H2Q,2017_Q2-Q3,Train,HON,融券交易
US,H2Q,2017_Q2-Q3,Train,IBM,融券交易
US,H2Q,2017_Q2-Q3,Train,GS,融券交易
US,H2Q,2017_Q2-Q3,Train,INTC,融券交易
US,H2Q,2017_Q2-Q3,Train,WBA,融券交易
US,H2Q,2017_Q2-Q3,Train,UNH,融券交易
US,H2Q,2017_Q2-Q3,Train,V,融券交易
US,H2Q,2017_Q2-Q3,Train,CVX,融券交易
US,H2Q,2017_Q2-Q3,Train,HD,融券交易
US,H2Q,2017_Q2-Q3,Train,VZ,融券交易
US,H2Q,2017_Q2-Q3,Train,AMGN,融券交易
US,H2Q,2017_Q2-Q3,Train,CRM,融券交易
US,H2Q,2017_Q2-Q3,Train,CAT,融券交易
US,H2Q,2017_Q2-Q3,Train,AXP,融券交易
US,H2Q,2017_Q2-Q3,Train,BA,融券交易
US,H2Q,2017_Q2-Q3,Train,MMM,融券交易
US,H2Q,2017_Q2-Q3,Train,PG,融券交易
US,H2Q,2017_Q2-Q3,Train,MRK,融券交易
US,H2Q,2017_Q2-Q3,Train,DIS,融券交易
US,H2Q,2017_Q2-Q3,Train,HON,融券交易
US,H2Q,2017_Q2-Q3,Train,IBM,融券交易
US,H2Q,2017_Q2-Q3,Train,GS,融券交易
US,H2Q,2017_Q2-Q3,Train,INTC,融券交易
US,H2Q,2017_Q2-Q3,Train,WBA,融券交易
