country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H2H,2020_Q1-Q2,Train,AAPL,一般交易
US,H2H,2020_Q1-Q2,Train,MSFT,一般交易
US,H2H,2020_Q1-Q2,Train,WMT,一般交易
US,H2H,2020_Q1-Q2,Train,HD,一般交易
US,H2H,2020_Q1-Q2,Train,NKE,一般交易
US,H2H,2020_Q1-Q2,Train,GS,一般交易
US,H2H,2020_Q1-Q2,Train,CAT,一般交易
US,H2H,2020_Q1-Q2,Train,JPM,融券交易
US,H2H,2020_Q1-Q2,Train,PG,融券交易
US,H2H,2020_Q1-Q2,Train,CVX,融券交易
US,H2H,2020_Q1-Q2,Train,MRK,融券交易
US,H2H,2020_Q1-Q2,Train,DIS,融券交易
US,H2H,2020_Q1-Q2,Train,AMGN,融券交易
US,H2H,2020_Q1-Q2,Train,CRM,融券交易
US,H2H,2020_Q1-Q2,Train,INTC,融券交易
US,H2H,2020_Q1-Q2,Train,BA,融券交易
US,H2H,2020_Q1-Q2,Train,MMM,融券交易
US,H2H,2020_Q1-Q2,Train,AAPL,融券交易
US,H2H,2020_Q1-Q2,Train,MSFT,融券交易
US,H2H,2020_Q1-Q2,Train,WMT,融券交易
US,H2H,2020_Q1-Q2,Train,HD,融券交易
US,H2H,2020_Q1-Q2,Train,NKE,融券交易
US,H2H,2020_Q1-Q2,Train,GS,融券交易
US,H2H,2020_Q1-Q2,Train,CAT,融券交易
US,H2H,2020_Q1-Q2,Train,JPM,融券交易
US,H2H,2020_Q1-Q2,Train,PG,融券交易
US,H2H,2020_Q1-Q2,Train,CVX,融券交易
US,H2H,2020_Q1-Q2,Train,MRK,融券交易
US,H2H,2020_Q1-Q2,Train,DIS,融券交易
US,H2H,2020_Q1-Q2,Train,AMGN,融券交易
US,H2H,2020_Q1-Q2,Train,CRM,融券交易
US,H2H,2020_Q1-Q2,Train,INTC,融券交易
US,H2H,2020_Q1-Q2,Train,BA,融券交易
US,H2H,2020_Q1-Q2,Train,MMM,融券交易
