country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Y2H,2015_Q3~2016_Q2,Train,UNH,一般交易
US,Y2H,2015_Q3~2016_Q2,Train,JNJ,一般交易
US,Y2H,2015_Q3~2016_Q2,Train,V,一般交易
US,Y2H,2015_Q3~2016_Q2,Train,MCD,一般交易
US,Y2H,2015_Q3~2016_Q2,Train,HON,一般交易
US,Y2H,2015_Q3~2016_Q2,Train,CRM,一般交易
US,Y2H,2015_Q3~2016_Q2,Train,TRV,一般交易
US,Y2H,2015_Q3~2016_Q2,Train,AAPL,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,PG,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,MRK,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,NKE,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,AMGN,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,GS,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,AXP,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,UNH,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,JNJ,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,V,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,MCD,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,HON,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,CRM,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,TRV,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,AAPL,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,PG,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,MRK,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,NKE,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,AMGN,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,GS,融券交易
US,Y2H,2015_Q3~2016_Q2,Train,AXP,融券交易
