country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H2Q,2019_Q4~2020_Q1,Train,AAPL,一般交易
US,H2Q,2019_Q4~2020_Q1,Train,MSFT,一般交易
US,H2Q,2019_Q4~2020_Q1,Train,JNJ,一般交易
US,H2Q,2019_Q4~2020_Q1,Train,NKE,一般交易
US,H2Q,2019_Q4~2020_Q1,Train,VZ,一般交易
US,H2Q,2019_Q4~2020_Q1,Train,AMGN,一般交易
US,H2Q,2019_Q4~2020_Q1,Train,HON,一般交易
US,H2Q,2019_Q4~2020_Q1,Train,CRM,一般交易
US,H2Q,2019_Q4~2020_Q1,Train,V,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,PG,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,CVX,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,MRK,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,CSCO,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,MCD,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,DIS,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,IBM,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,GS,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,AXP,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,BA,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,MMM,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,DD,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,WBA,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,AAPL,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,MSFT,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,JNJ,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,NKE,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,VZ,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,AMGN,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,HON,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,CRM,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,V,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,PG,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,CVX,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,MRK,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,CSCO,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,MCD,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,DIS,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,IBM,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,GS,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,AXP,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,BA,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,MMM,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,DD,融券交易
US,H2Q,2019_Q4~2020_Q1,Train,WBA,融券交易
