country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Y2Y,2022,Train,UNH,一般交易
US,Y2Y,2022,Train,CVX,一般交易
US,Y2Y,2022,Train,HD,一般交易
US,Y2Y,2022,Train,MRK,一般交易
US,Y2Y,2022,Train,KO,一般交易
US,Y2Y,2022,Train,MCD,一般交易
US,Y2Y,2022,Train,HON,一般交易
US,Y2Y,2022,Train,BA,一般交易
US,Y2Y,2022,Train,V,融券交易
US,Y2Y,2022,Train,PG,融券交易
US,Y2Y,2022,Train,CSCO,融券交易
US,Y2Y,2022,Train,DIS,融券交易
US,Y2Y,2022,Train,VZ,融券交易
US,Y2Y,2022,Train,CAT,融券交易
US,Y2Y,2022,Train,INTC,融券交易
US,Y2Y,2022,Train,MMM,融券交易
US,Y2Y,2022,Train,WBA,融券交易
US,Y2Y,2022,Train,UNH,融券交易
US,Y2Y,2022,Train,CVX,融券交易
US,Y2Y,2022,Train,HD,融券交易
US,Y2Y,2022,Train,MRK,融券交易
US,Y2Y,2022,Train,KO,融券交易
US,Y2Y,2022,Train,MCD,融券交易
US,Y2Y,2022,Train,HON,融券交易
US,Y2Y,2022,Train,BA,融券交易
US,Y2Y,2022,Train,V,融券交易
US,Y2Y,2022,Train,PG,融券交易
US,Y2Y,2022,Train,CSCO,融券交易
US,Y2Y,2022,Train,DIS,融券交易
US,Y2Y,2022,Train,VZ,融券交易
US,Y2Y,2022,Train,CAT,融券交易
US,Y2Y,2022,Train,INTC,融券交易
US,Y2Y,2022,Train,MMM,融券交易
US,Y2Y,2022,Train,WBA,融券交易
