country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H2M,2012_10~2013_03,Train,V,一般交易
US,H2M,2012_10~2013_03,Train,PG,一般交易
US,H2M,2012_10~2013_03,Train,HD,一般交易
US,H2M,2012_10~2013_03,Train,MCD,一般交易
US,H2M,2012_10~2013_03,Train,VZ,一般交易
US,H2M,2012_10~2013_03,Train,HON,一般交易
US,H2M,2012_10~2013_03,Train,GS,一般交易
US,H2M,2012_10~2013_03,Train,AXP,一般交易
US,H2M,2012_10~2013_03,Train,TRV,一般交易
US,H2M,2012_10~2013_03,Train,DD,一般交易
US,H2M,2012_10~2013_03,Train,WBA,一般交易
US,H2M,2012_10~2013_03,Train,AAPL,融券交易
US,H2M,2012_10~2013_03,Train,MSFT,融券交易
US,H2M,2012_10~2013_03,Train,UNH,融券交易
US,H2M,2012_10~2013_03,Train,JNJ,融券交易
US,H2M,2012_10~2013_03,Train,WMT,融券交易
US,H2M,2012_10~2013_03,Train,CVX,融券交易
US,H2M,2012_10~2013_03,Train,MRK,融券交易
US,H2M,2012_10~2013_03,Train,CSCO,融券交易
US,H2M,2012_10~2013_03,Train,DIS,融券交易
US,H2M,2012_10~2013_03,Train,IBM,融券交易
US,H2M,2012_10~2013_03,Train,CAT,融券交易
US,H2M,2012_10~2013_03,Train,INTC,融券交易
US,H2M,2012_10~2013_03,Train,V,融券交易
US,H2M,2012_10~2013_03,Train,PG,融券交易
US,H2M,2012_10~2013_03,Train,HD,融券交易
US,H2M,2012_10~2013_03,Train,MCD,融券交易
US,H2M,2012_10~2013_03,Train,VZ,融券交易
US,H2M,2012_10~2013_03,Train,HON,融券交易
US,H2M,2012_10~2013_03,Train,GS,融券交易
US,H2M,2012_10~2013_03,Train,AXP,融券交易
US,H2M,2012_10~2013_03,Train,TRV,融券交易
US,H2M,2012_10~2013_03,Train,DD,融券交易
US,H2M,2012_10~2013_03,Train,WBA,融券交易
US,H2M,2012_10~2013_03,Train,AAPL,融券交易
US,H2M,2012_10~2013_03,Train,MSFT,融券交易
US,H2M,2012_10~2013_03,Train,UNH,融券交易
US,H2M,2012_10~2013_03,Train,JNJ,融券交易
US,H2M,2012_10~2013_03,Train,WMT,融券交易
US,H2M,2012_10~2013_03,Train,CVX,融券交易
US,H2M,2012_10~2013_03,Train,MRK,融券交易
US,H2M,2012_10~2013_03,Train,CSCO,融券交易
US,H2M,2012_10~2013_03,Train,DIS,融券交易
US,H2M,2012_10~2013_03,Train,IBM,融券交易
US,H2M,2012_10~2013_03,Train,CAT,融券交易
US,H2M,2012_10~2013_03,Train,INTC,融券交易
