AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
132.540,251.860,405.900,165.210,232.610,142.120,153.360,135.000,105.530,330.270,75.980,53.980,51.170,235.560,133.030,185.510,57.920,245.380,223.200,144.750,223.760,350.160,228.170,57.260,154.800,235.190,198.610,156.590,78.280,54.300
127.850,247.790,411.340,167.770,232.030,140.720,155.480,134.540,106.110,332.770,75.990,54.480,50.710,233.860,131.550,184.250,58.600,247.360,225.430,145.750,217.180,349.840,233.410,56.900,154.530,233.630,199.380,158.530,79.500,54.120
128.100,246.470,412.500,167.070,229.210,140.600,157.520,133.460,108.960,332.050,77.700,54.140,51.130,235.040,132.210,181.510,58.690,249.350,226.190,145.220,215.400,357.620,237.880,56.850,156.390,228.180,201.440,159.290,80.920,54.470
129.740,249.730,414.970,167.740,231.320,141.050,160.690,135.140,109.020,337.580,77.780,54.000,52.440,234.860,133.490,181.790,59.290,251.300,228.660,148.420,218.050,365.970,237.070,57.190,156.880,229.810,202.410,160.500,81.400,54.460
130.210,252.460,417.650,168.500,232.120,140.200,161.240,135.150,110.020,339.250,78.410,54.540,53.430,234.840,137.810,184.840,58.720,254.210,228.790,145.460,216.500,370.890,240.990,57.670,158.980,235.470,203.070,160.810,82.850,54.530
126.850,247.180,420.890,170.270,225.970,140.820,161.220,137.670,109.570,341.120,78.170,54.510,53.160,237.110,136.400,184.300,59.520,252.620,230.940,146.170,213.890,368.680,242.610,55.970,158.680,232.930,207.330,161.670,81.680,55.110
125.910,246.230,411.700,168.880,225.480,139.550,158.540,136.990,106.700,330.660,77.460,54.910,52.830,233.860,137.120,181.670,58.540,252.300,229.160,144.220,215.560,359.920,239.300,55.040,154.430,228.880,203.720,156.690,82.830,54.240
122.770,239.000,405.370,168.200,220.630,135.940,157.450,135.540,107.370,317.000,78.000,54.320,51.600,227.940,133.390,177.850,58.410,250.830,220.040,141.300,210.540,354.400,237.320,53.620,152.300,220.780,198.870,153.750,80.310,53.040
124.970,243.030,408.560,169.960,223.740,138.240,161.500,137.720,106.680,325.420,78.690,54.040,52.490,229.770,133.610,178.340,58.810,252.070,223.680,144.170,211.860,358.810,240.070,54.010,154.080,222.640,203.410,157.760,81.620,54.140
127.450,248.150,409.800,170.220,226.940,139.520,164.010,138.010,109.470,323.630,78.290,54.510,52.900,231.720,135.930,173.700,58.690,251.380,227.360,144.680,217.660,368.770,242.230,55.350,157.150,228.470,204.380,160.510,83.240,54.710
126.270,245.180,408.630,170.390,226.440,138.890,164.670,137.730,110.810,320.010,79.870,54.730,52.940,231.680,136.410,170.080,57.940,252.380,226.470,145.110,215.060,369.250,244.790,55.330,156.860,227.980,205.110,160.250,85.300,55.300
124.850,243.080,410.380,170.450,225.570,141.910,162.350,136.320,106.180,316.750,79.380,54.640,52.930,231.930,135.560,169.680,57.180,250.860,222.320,143.910,214.330,364.560,239.470,54.840,154.990,227.550,203.030,157.290,85.110,55.260
124.690,243.120,409.500,170.080,224.590,141.920,161.110,136.600,103.200,314.450,79.360,54.340,52.470,230.150,132.960,169.270,56.920,248.630,221.320,143.190,221.340,358.380,236.870,55.360,154.730,224.420,202.600,157.000,84.240,54.810
127.310,246.480,408.640,171.070,226.440,142.420,160.830,138.000,103.560,315.900,79.660,54.170,52.850,232.180,133.270,171.360,56.790,251.930,222.130,143.880,223.780,359.780,234.990,55.950,155.530,227.650,201.650,158.810,84.080,54.600
125.430,245.170,411.630,170.960,226.770,141.750,162.660,138.000,104.120,315.770,79.180,54.650,52.430,231.240,132.660,172.400,56.910,251.010,223.200,144.740,222.580,366.260,237.240,56.080,156.870,234.820,201.860,159.080,84.120,54.880
127.100,250.780,410.950,170.550,229.320,141.760,163.540,137.960,105.600,314.840,79.030,54.620,53.390,231.910,134.060,174.310,56.980,247.750,225.000,144.720,226.990,368.290,239.050,56.960,158.640,237.440,202.610,158.730,85.260,54.830
126.900,251.720,413.050,170.080,229.020,142.340,161.850,138.430,103.870,316.750,77.500,54.800,53.310,232.140,134.320,176.170,56.480,242.000,224.040,143.790,227.710,364.510,237.170,56.870,158.010,240.740,201.710,156.550,83.400,54.190
126.850,251.490,413.210,169.070,227.070,142.170,161.830,138.120,104.120,317.330,77.230,54.790,52.910,232.350,136.890,176.470,56.360,238.550,224.270,143.380,229.680,367.400,237.710,56.920,158.580,241.370,201.580,157.140,83.550,52.010
125.280,249.310,412.700,168.810,226.860,141.690,164.350,134.980,103.010,318.770,75.920,55.030,52.920,234.860,136.560,179.040,56.290,235.310,231.270,143.820,225.830,371.370,241.280,57.730,159.740,250.700,203.240,159.350,84.720,53.040
124.610,249.680,411.920,169.250,227.300,142.030,164.240,134.850,103.790,318.910,75.890,55.490,52.900,233.890,136.460,178.650,56.490,237.940,230.910,143.740,238.100,372.020,241.080,57.120,160.130,247.020,203.040,159.700,84.590,52.660
124.610,249.680,411.920,169.250,227.300,142.030,164.240,134.850,103.790,318.910,75.890,55.490,52.900,233.890,136.460,178.650,56.490,237.940,230.910,143.740,238.100,372.020,241.080,57.120,160.130,247.020,203.040,159.700,84.590,52.660
