AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
30.295,53.240,118.690,102.170,75.220,57.610,65.540,76.600,94.960,124.410,55.110,42.350,28.770,112.110,65.595,115.040,46.780,162.310,104.180,140.370,79.200,189.680,74.340,33.860,73.940,148.400,159.920,113.870,154.770,86.550
30.642,54.150,117.660,101.960,77.900,58.110,65.780,77.050,98.140,125.660,55.110,42.240,28.610,112.080,65.700,115.540,46.450,162.460,103.650,141.880,78.630,190.690,74.750,34.110,74.030,148.090,158.750,113.690,155.940,88.230
30.500,54.400,114.640,101.940,78.350,58.370,65.850,77.060,96.770,125.380,55.530,42.160,28.470,112.400,65.180,113.250,46.140,161.880,103.370,141.630,78.390,191.650,74.550,34.310,74.070,148.190,158.910,114.080,154.140,87.480
30.230,54.380,116.230,102.330,79.260,58.610,66.440,76.390,94.550,125.720,55.050,41.970,28.430,112.850,65.930,113.000,46.200,161.220,103.600,139.890,78.710,192.020,74.220,34.150,73.930,147.970,158.990,113.970,154.830,85.950
30.265,54.920,114.810,101.920,78.750,58.780,68.460,75.570,94.030,125.980,54.610,42.330,28.450,113.310,65.890,115.670,45.780,160.460,104.000,138.250,79.410,199.170,73.840,34.000,74.300,147.940,159.260,113.100,155.520,84.670
30.142,54.160,114.260,100.840,78.040,58.490,67.390,75.400,92.320,124.500,54.240,41.960,28.180,112.930,65.240,116.420,45.300,159.630,102.710,135.310,78.220,196.760,71.890,33.840,73.420,145.980,157.470,112.830,155.100,83.480
29.192,53.510,115.890,101.450,79.480,58.680,67.680,75.770,93.230,125.260,54.430,41.540,27.980,113.220,65.000,117.420,45.100,158.370,102.400,135.470,78.250,197.810,72.430,33.350,73.370,145.150,157.590,114.050,155.130,83.530
29.027,53.650,114.540,101.860,79.180,57.580,67.350,75.960,92.190,124.710,53.720,41.770,27.820,113.850,63.710,116.520,45.320,156.860,103.260,135.020,78.710,197.390,71.910,33.210,72.910,144.990,159.050,114.380,155.100,81.820
28.930,53.320,112.820,100.270,78.310,56.950,66.000,74.660,89.860,123.810,53.030,42.040,27.830,112.110,62.990,116.210,44.830,150.980,101.970,133.040,78.300,192.770,68.660,32.860,71.980,142.540,156.300,112.310,151.290,80.400
28.085,52.840,111.410,99.880,78.110,56.420,65.560,73.960,88.680,120.000,53.030,41.580,26.210,109.970,60.930,114.840,44.230,151.550,101.080,131.750,75.600,190.390,69.630,32.400,71.200,142.590,155.650,112.000,153.420,79.170
28.544,53.765,113.820,101.220,78.900,57.870,66.510,75.300,91.450,120.840,53.700,41.380,26.790,111.060,61.730,115.920,45.040,154.500,102.960,133.710,76.260,192.160,70.390,32.110,71.660,144.420,158.210,112.890,154.950,81.840
28.422,52.970,114.390,101.500,78.830,59.920,66.130,75.070,91.030,126.180,53.710,41.960,26.810,110.940,61.290,116.130,45.080,157.600,102.290,133.820,77.240,190.570,69.390,32.100,71.110,146.080,157.030,112.740,154.950,82.970
29.323,53.850,117.250,102.670,80.460,60.930,67.450,75.900,92.210,126.540,54.230,41.670,27.120,112.530,62.890,118.140,45.380,160.920,104.060,135.820,77.350,193.660,70.320,32.640,72.150,148.280,157.390,114.680,159.480,84.580
29.695,53.940,110.630,102.490,80.150,60.700,67.660,76.220,90.830,126.860,54.280,42.280,27.370,113.300,62.890,118.710,45.760,159.490,105.040,136.740,80.640,193.030,70.020,33.160,72.740,149.240,158.380,115.020,159.960,82.830
29.825,54.190,112.970,102.480,80.190,60.070,67.540,75.820,89.010,130.210,54.100,43.110,27.570,113.910,66.325,120.070,45.390,159.910,105.630,138.500,80.990,191.470,71.140,34.300,72.420,149.400,158.950,115.830,159.960,81.830
29.438,54.190,112.160,102.770,80.110,60.260,66.880,75.970,90.010,132.500,54.010,42.430,27.430,114.470,66.230,119.420,44.990,162.470,104.590,138.460,80.780,189.190,71.020,34.660,72.240,148.340,158.650,115.630,159.000,81.910
29.720,54.250,113.190,102.040,79.790,59.920,66.780,76.450,91.350,133.600,53.480,42.960,27.270,114.280,66.255,117.950,45.190,162.780,103.170,138.600,80.390,188.670,71.400,34.480,71.630,148.650,157.750,115.440,160.140,82.930
29.508,53.690,114.410,101.960,79.560,60.240,66.860,75.900,90.870,134.650,53.720,43.360,27.240,114.400,67.065,118.670,44.920,163.950,103.630,138.000,80.410,189.150,71.490,34.360,71.690,147.430,157.630,114.800,155.760,83.400
29.508,53.690,114.410,101.960,79.560,60.240,66.860,75.900,90.870,134.650,53.720,43.360,27.240,114.400,67.065,118.670,44.920,163.950,103.630,138.000,80.410,189.150,71.490,34.360,71.690,147.430,157.630,114.800,155.760,83.400
29.453,53.930,114.340,102.370,79.840,59.890,67.170,75.700,90.370,134.740,53.960,43.360,27.320,114.230,67.165,115.130,45.230,163.520,104.060,138.460,79.970,190.470,71.220,34.450,71.850,146.950,157.990,114.850,156.030,84.180
29.575,54.350,112.710,101.240,79.010,58.840,66.680,74.840,91.320,133.880,53.010,43.150,27.250,114.160,66.140,113.470,45.450,161.100,103.950,139.420,79.690,190.020,72.650,34.460,71.640,145.450,156.580,114.570,156.390,84.030
