AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
60.227,152.110,237.320,128.810,153.110,114.140,84.360,109.330,68.560,178.630,73.800,44.250,38.330,158.170,79.230,94.920,52.920,197.810,129.710,105.140,134.060,145.290,111.350,51.880,77.840,130.700,133.140,95.200,32.520,43.030
61.233,155.260,240.440,133.150,157.390,118.650,87.510,114.400,76.120,181.310,76.870,42.120,39.800,161.500,80.140,96.970,55.250,208.880,132.810,110.000,134.320,149.930,116.740,54.350,76.660,123.270,137.910,97.190,32.510,40.320
60.352,153.830,229.490,134.170,151.850,119.480,84.050,115.080,75.110,178.700,76.250,43.950,39.060,160.330,78.860,93.880,54.700,205.410,127.450,106.340,134.310,146.930,114.670,54.130,73.600,124.520,133.790,93.890,31.870,40.720
65.618,165.270,248.340,139.760,169.440,126.070,89.460,117.810,80.390,191.330,80.310,43.830,41.430,177.040,84.630,99.580,56.700,211.580,134.000,114.820,147.550,158.230,120.430,58.430,83.870,148.770,140.700,98.980,35.390,42.630
64.858,163.490,248.040,137.480,168.590,121.990,90.640,112.770,80.920,192.290,78.560,46.670,40.640,175.590,84.160,101.240,56.980,208.780,135.240,114.940,145.070,166.020,121.920,58.400,87.580,141.580,144.600,100.780,37.260,42.810
66.517,165.130,267.830,143.260,174.940,121.840,94.300,115.100,85.980,194.820,81.620,46.510,41.740,177.490,85.300,101.070,57.800,219.190,139.250,119.290,151.120,176.960,127.400,58.980,92.080,146.870,148.990,104.940,38.860,43.090
66.998,165.140,264.130,141.230,173.690,121.800,102.760,114.660,84.310,201.530,82.490,47.820,41.200,183.700,86.790,104.500,57.440,218.210,143.430,121.500,154.550,184.260,125.030,57.140,94.820,151.840,147.780,109.740,40.780,43.980
66.998,165.140,264.130,141.230,173.690,121.800,102.760,114.660,84.310,201.530,82.490,47.820,41.200,183.700,86.790,104.500,57.440,218.210,143.430,121.500,154.550,184.260,125.030,57.140,94.820,151.840,147.780,109.740,40.780,43.980
68.312,165.510,263.510,139.770,168.990,125.300,98.190,115.950,84.910,198.790,80.540,49.000,41.220,180.120,84.460,103.500,56.670,218.270,137.940,121.150,152.500,179.180,114.140,58.700,90.330,147.330,146.400,106.420,38.320,44.110
71.763,173.700,270.500,146.030,174.620,129.000,95.500,120.960,84.610,207.170,82.840,46.930,42.780,183.990,87.470,106.030,58.140,226.800,140.590,123.910,157.710,178.230,116.480,60.660,88.390,141.000,150.140,108.020,38.430,46.380
71.108,171.880,281.680,147.660,165.960,128.760,90.790,121.220,82.490,198.480,82.070,48.920,41.520,177.840,85.040,103.370,56.930,221.800,134.840,118.690,155.630,178.520,111.530,58.870,83.790,145.980,145.160,102.170,35.570,43.440
71.672,177.040,298.430,149.670,162.420,132.330,87.330,121.500,79.990,199.850,83.000,47.610,41.500,179.500,86.300,102.020,57.660,230.900,132.330,115.730,157.060,177.040,113.220,60.790,81.350,134.240,144.900,99.810,36.220,43.230
70.700,178.600,290.560,152.020,169.540,132.120,95.180,124.690,87.170,209.420,83.460,47.100,42.480,186.100,89.910,106.630,58.460,234.970,138.320,120.120,162.620,183.490,116.300,60.360,87.390,154.000,146.460,105.070,38.360,44.500
69.233,175.060,282.140,151.670,164.220,129.850,91.710,120.600,83.570,206.050,83.100,48.060,42.540,181.650,87.900,102.260,58.130,236.600,135.700,120.410,162.760,180.400,114.600,59.180,84.010,143.610,143.670,101.780,39.720,42.850
67.093,167.820,274.190,149.680,160.530,129.210,89.050,119.680,81.640,200.610,78.560,46.530,40.550,177.580,85.200,100.540,56.820,230.750,132.000,116.760,150.560,173.810,109.850,56.360,81.520,136.330,141.630,101.780,39.070,42.550
69.025,173.520,277.020,152.990,166.590,131.590,89.340,119.400,84.440,204.170,79.980,45.380,41.760,186.480,88.770,100.990,57.990,229.290,133.030,119.310,154.140,175.980,110.640,60.100,82.540,134.970,143.610,101.790,39.870,43.310
68.757,171.420,285.330,155.510,166.380,128.530,89.390,119.400,86.800,202.320,80.880,45.680,41.620,182.040,87.350,101.000,57.590,232.490,134.680,121.350,151.720,175.050,112.910,59.040,82.460,137.740,144.330,100.450,41.200,43.500
70.743,174.550,291.290,154.860,167.320,129.440,90.710,118.780,87.010,212.180,81.430,45.070,42.520,184.020,88.370,101.190,57.930,236.280,135.520,124.720,153.980,177.000,114.040,59.260,83.170,128.980,147.000,100.820,41.900,43.740
70.793,174.050,293.980,154.290,171.760,128.300,94.620,117.450,89.710,217.760,83.980,45.430,43.060,185.890,89.370,106.060,57.810,242.430,139.880,125.920,157.630,183.540,115.200,59.470,85.060,128.680,153.650,102.890,43.820,44.430
69.645,169.810,288.360,151.390,171.250,128.000,95.290,116.890,89.910,217.630,81.180,46.780,42.490,185.930,88.800,106.210,57.830,237.670,142.760,126.270,154.460,187.010,115.460,58.750,88.190,131.300,157.610,104.290,46.410,44.650
71.933,177.430,287.650,150.240,181.790,123.600,97.860,117.080,94.620,221.810,80.770,46.740,43.340,187.820,88.070,112.250,58.120,235.690,146.160,128.690,160.430,190.030,120.060,61.800,96.120,139.000,156.260,106.000,48.170,45.360
73.450,179.210,292.470,150.040,178.720,121.550,95.760,117.870,92.000,219.830,79.340,47.120,42.380,187.560,87.180,108.150,57.450,239.220,141.900,125.560,161.950,183.420,116.380,59.980,91.250,141.020,151.920,101.210,47.020,43.290
