AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
17.401,33.400,71.740,86.410,43.605,72.980,50.530,77.890,120.430,74.490,47.290,38.100,23.310,94.360,31.410,60.830,47.380,108.940,79.570,182.270,49.130,152.130,82.540,22.060,71.910,103.920,113.580,79.900,112.200,48.070
17.449,31.880,72.560,86.420,44.255,72.680,51.130,77.750,120.550,73.900,47.210,38.180,23.480,94.520,32.145,60.930,46.010,111.010,80.980,183.960,49.580,154.760,82.510,21.980,72.430,105.010,113.220,80.570,112.320,48.740
17.810,31.195,73.350,86.900,44.047,72.910,51.870,77.490,120.860,74.140,47.680,37.900,23.770,95.160,32.565,61.110,46.780,113.020,80.960,183.130,48.770,155.740,83.540,22.067,73.140,106.370,114.550,81.070,113.340,49.490
17.688,31.235,74.040,87.040,44.053,72.670,52.110,77.140,121.370,72.990,47.510,38.540,23.690,95.660,32.690,61.300,46.640,112.930,81.390,184.150,48.600,156.170,82.950,22.635,73.800,106.650,114.870,80.660,115.230,50.190
17.794,31.152,74.060,87.160,44.167,72.590,52.560,77.150,121.210,72.700,47.490,38.240,23.550,96.260,32.490,61.390,46.340,111.010,81.660,183.030,48.470,156.660,83.390,22.600,73.350,106.070,115.040,80.490,115.680,49.460
18.078,31.655,74.250,87.560,44.638,73.510,52.860,78.160,122.220,73.580,47.740,38.350,23.920,96.450,32.700,61.590,45.910,111.670,82.430,184.980,49.200,159.490,85.590,22.670,73.660,107.190,116.740,82.190,116.430,50.220
17.666,32.390,74.630,88.530,46.148,73.960,53.670,77.950,123.010,74.600,47.980,38.520,24.155,96.890,33.410,62.830,46.470,111.160,84.130,186.600,50.020,165.140,86.610,22.910,74.600,108.170,117.590,82.540,119.940,50.670
16.704,32.740,75.180,89.230,46.578,74.050,53.260,78.270,123.920,75.040,48.140,38.630,24.375,97.460,33.795,63.940,46.520,111.970,84.030,190.700,49.880,165.060,87.130,22.985,75.180,109.230,118.710,83.730,119.550,50.750
16.882,32.690,74.740,89.010,46.265,73.910,52.240,78.260,123.890,75.400,47.850,38.780,24.290,97.180,34.040,65.490,47.350,113.460,83.780,190.730,49.960,163.350,86.840,22.810,75.290,109.800,118.200,83.120,116.580,53.290
16.604,33.030,74.480,88.570,47.250,74.360,52.590,79.050,124.140,75.110,47.790,38.440,24.320,97.350,33.955,66.690,47.760,115.060,84.050,192.170,49.640,164.000,87.010,22.630,75.300,111.330,118.600,83.560,119.610,53.460
16.076,32.801,75.120,89.030,47.345,74.780,53.140,80.160,124.080,75.540,48.190,38.690,24.380,97.710,34.095,66.940,48.300,117.180,85.100,193.150,49.650,167.030,87.180,23.440,75.600,115.670,119.230,84.570,119.400,54.780
16.261,32.930,74.310,89.060,47.900,75.150,53.090,79.830,124.340,75.800,48.010,38.860,24.370,97.920,34.160,66.980,48.570,115.730,85.450,192.160,49.900,167.420,87.070,23.390,76.920,117.110,119.930,84.870,119.130,54.920
16.596,33.320,73.040,89.910,48.413,76.420,53.410,80.295,125.820,77.370,48.400,38.790,24.795,98.700,34.740,67.110,48.720,117.521,86.650,194.420,52.490,168.060,87.840,23.740,77.640,118.400,121.290,85.910,122.580,55.630
16.868,33.640,70.840,90.070,48.678,76.210,52.750,80.120,125.440,78.510,48.255,39.590,24.615,97.920,34.750,65.720,48.510,117.182,86.790,193.390,53.380,167.780,87.750,23.900,77.570,119.040,121.570,86.900,121.830,55.990
16.693,32.791,70.570,89.680,49.708,75.830,52.800,79.390,124.920,77.000,48.010,39.310,24.510,96.900,34.685,65.010,47.780,116.852,85.480,190.020,52.760,169.750,84.750,23.915,77.320,116.630,120.010,86.060,119.100,55.520
17.523,32.740,71.820,89.090,49.060,76.420,51.460,79.280,125.520,75.910,47.680,39.400,24.275,97.280,34.490,64.750,47.981,115.050,84.130,190.990,52.350,165.250,85.030,23.769,76.440,117.510,121.110,86.380,117.720,56.230
17.468,32.455,72.320,88.220,48.335,75.750,50.320,78.620,124.490,76.040,47.530,38.630,24.140,97.780,34.715,64.320,47.270,114.780,84.250,189.970,52.140,162.970,85.110,23.620,76.070,119.000,120.800,85.870,117.330,55.390
17.198,32.505,71.980,87.080,47.890,74.650,51.700,77.720,124.070,75.520,47.670,38.530,24.430,97.620,34.460,64.450,46.945,112.480,83.840,189.470,52.470,162.310,84.500,23.705,75.990,118.510,120.200,85.980,119.580,54.850
17.365,32.770,72.160,87.070,48.390,74.620,51.890,78.050,123.490,76.070,47.680,38.330,23.770,98.190,35.170,65.240,47.670,112.850,84.050,190.220,53.320,162.290,84.200,23.700,76.320,119.380,120.660,85.830,119.970,54.730
17.241,33.270,71.990,86.730,48.263,74.360,52.240,77.210,122.640,75.960,47.790,38.740,23.330,97.120,36.820,65.190,47.000,113.190,83.580,186.920,52.430,159.850,83.800,23.410,75.890,118.740,120.220,85.410,117.060,54.510
17.027,33.280,71.610,86.690,47.775,73.960,51.690,75.590,121.500,75.850,47.609,38.400,23.431,96.210,36.320,64.490,46.675,111.925,83.040,185.180,51.910,158.210,83.400,22.980,75.520,117.500,119.410,84.770,115.200,53.800
