AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
43.742,112.530,246.150,138.350,149.470,97.930,104.430,98.440,122.030,185.170,81.650,45.340,51.410,185.050,87.160,114.010,56.960,191.160,155.720,139.200,164.530,198.200,137.470,53.300,108.900,440.620,207.490,133.030,160.020,66.610
43.962,112.260,236.020,138.480,147.960,97.850,104.190,98.870,122.120,183.810,81.370,45.380,51.160,180.590,85.640,114.330,56.240,189.780,154.500,138.430,158.500,195.980,138.350,53.940,109.000,432.690,206.860,132.150,162.750,64.740
43.883,111.700,241.430,138.770,147.950,98.340,104.110,99.090,123.290,184.000,81.700,45.650,51.300,181.350,85.440,114.000,56.080,188.820,154.150,137.880,156.970,196.000,137.140,53.680,108.850,430.120,203.840,132.690,161.040,63.400
43.630,111.750,239.070,139.090,147.810,98.260,103.720,98.930,123.530,184.450,80.760,45.600,51.670,182.030,85.130,114.850,55.680,183.150,153.740,136.980,156.790,194.740,134.830,52.950,108.980,424.460,202.800,131.800,163.410,61.100
43.125,110.390,236.700,138.240,146.830,97.450,102.970,98.550,121.940,182.510,80.450,45.450,51.290,180.520,85.260,114.010,56.300,181.460,152.480,135.360,155.600,192.770,132.800,52.600,107.860,422.560,199.860,131.490,163.560,59.790
43.227,110.510,237.290,138.060,147.350,97.590,103.010,98.410,121.620,181.230,79.800,45.280,51.070,179.500,84.800,113.810,56.530,180.870,151.590,135.090,155.060,195.240,131.350,52.480,107.980,422.540,200.890,131.020,164.040,59.900
44.725,112.830,243.150,138.560,150.670,98.480,104.350,99.580,123.620,182.440,80.870,44.840,51.920,181.080,85.820,114.750,57.580,184.140,153.190,137.710,157.650,195.970,133.110,53.350,109.560,400.010,207.100,131.870,166.740,60.680
45.227,113.620,245.880,139.180,151.730,98.370,104.040,100.050,123.900,184.000,81.230,46.180,52.150,181.830,85.430,114.730,57.430,184.180,153.500,138.280,158.280,196.630,132.480,53.570,110.430,375.410,205.800,132.720,166.710,61.000
45.428,114.500,252.250,139.410,152.470,99.030,104.390,101.180,124.670,181.140,81.600,46.050,52.590,182.060,85.930,114.090,57.660,187.350,155.040,138.560,159.810,197.250,133.500,54.370,112.140,377.140,206.660,133.000,167.700,61.900
45.932,114.590,253.270,138.020,154.200,98.220,105.340,101.320,124.600,181.610,81.490,46.220,52.740,182.740,86.870,114.480,57.950,187.760,155.250,138.790,160.670,197.470,133.690,53.440,112.350,373.300,207.380,133.060,165.090,61.820
46.530,115.910,251.400,137.600,155.460,98.420,106.550,102.440,125.310,182.230,81.570,45.700,53.200,185.330,86.800,114.960,58.390,191.240,155.350,139.430,161.510,198.260,132.670,54.330,113.520,378.990,208.080,134.180,165.840,62.630
47.005,117.570,255.000,137.170,154.960,99.660,107.190,101.510,125.880,183.420,81.350,45.300,53.510,183.950,87.820,113.120,58.070,191.310,156.930,140.210,161.950,202.470,134.100,54.100,113.550,372.280,208.490,134.940,165.630,63.080
46.633,117.650,257.130,138.440,154.590,99.850,106.800,101.900,125.280,184.130,81.910,45.410,53.310,183.110,87.690,110.000,57.500,191.490,157.240,140.490,163.930,201.120,134.150,54.170,112.670,373.430,209.020,132.930,165.240,63.770
47.040,117.520,250.500,137.290,153.750,98.640,104.520,101.720,124.690,186.100,82.080,45.560,53.260,184.970,86.690,109.990,57.670,191.120,156.290,139.600,163.510,194.320,133.010,53.820,110.770,376.160,208.300,131.330,165.030,62.790
48.773,120.220,252.020,138.100,155.800,99.060,102.870,102.490,125.860,189.970,82.950,45.530,53.940,186.370,88.010,108.660,58.290,191.890,158.450,141.440,166.950,194.580,134.060,54.640,111.820,372.700,209.610,134.370,167.760,63.600
47.763,117.050,247.090,136.910,153.070,98.280,99.760,101.660,123.090,188.750,82.290,45.510,52.740,186.810,82.190,108.230,59.760,186.700,155.830,139.450,161.500,188.960,129.770,53.260,109.460,362.170,204.660,134.900,161.760,62.410
47.185,117.660,246.860,136.610,153.030,98.170,98.930,101.960,122.890,189.680,82.350,45.930,52.730,185.720,82.330,107.790,60.080,186.590,155.930,139.180,160.880,188.510,131.380,52.780,109.040,370.460,203.210,134.950,159.810,61.690
46.697,117.910,243.390,138.570,155.300,98.320,99.920,103.020,124.130,189.340,82.920,46.030,53.230,187.480,83.380,110.140,60.630,188.270,157.480,140.220,159.400,190.690,131.840,53.440,109.500,370.380,207.240,134.980,159.540,61.920
47.117,116.770,241.710,138.700,154.220,97.210,99.580,102.900,122.790,189.250,82.290,46.640,53.140,187.510,83.090,110.280,60.880,186.320,157.110,139.240,155.120,190.030,131.200,53.160,108.980,374.210,207.160,136.350,157.980,62.230
47.180,116.930,242.230,138.880,154.670,97.130,100.710,103.550,123.020,190.060,82.630,46.610,53.360,189.390,84.040,110.710,59.080,187.650,158.540,139.920,155.180,191.180,132.370,53.110,109.160,374.440,208.530,136.900,158.160,62.510
47.487,117.940,247.260,139.790,156.190,97.530,101.230,104.050,123.180,191.890,83.170,46.580,53.990,189.900,84.210,111.030,59.130,189.980,158.920,141.100,158.370,191.990,135.490,53.700,109.300,381.420,207.780,137.160,159.930,63.270
