AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
72.267,174.570,284.510,148.290,175.570,122.920,93.250,116.820,89.440,218.570,77.670,45.890,40.920,182.660,85.540,105.500,56.830,230.980,137.250,121.870,156.370,177.100,110.880,57.470,88.320,133.370,148.600,96.050,45.070,41.660
73.290,178.840,287.540,148.270,176.150,123.700,92.140,115.770,91.440,221.840,76.860,45.600,41.350,181.870,85.750,103.180,56.240,230.910,135.200,121.680,161.470,176.030,107.720,57.990,86.380,131.460,148.400,96.910,44.720,42.450
74.390,180.760,293.040,149.500,178.440,124.730,92.000,116.010,92.890,225.610,78.010,45.140,41.460,179.240,87.200,101.060,56.510,236.360,134.870,122.580,163.250,178.300,108.910,58.750,86.740,125.400,147.430,96.850,44.690,42.020
75.157,182.540,288.770,148.080,178.780,123.300,90.270,113.100,90.050,223.920,77.120,45.400,41.150,176.970,88.440,100.880,55.640,236.590,133.040,123.170,163.670,176.920,107.670,59.180,84.000,121.860,146.200,93.290,44.040,41.200
75.935,183.600,285.000,147.590,182.720,121.890,91.210,112.170,92.640,229.450,75.600,44.750,41.370,181.120,88.560,105.570,55.580,233.330,132.790,121.230,169.900,182.320,107.290,59.170,86.730,128.650,145.740,95.800,44.760,40.660
77.532,184.680,287.000,148.700,185.090,122.940,92.700,115.950,95.470,234.430,76.400,44.600,42.990,181.230,90.460,109.160,57.000,234.820,136.910,122.990,175.900,185.390,112.110,59.670,89.500,133.440,148.510,97.340,46.930,41.670
78.752,186.740,288.690,149.110,183.560,123.670,89.970,115.310,93.370,236.560,77.910,46.110,43.320,180.880,90.930,107.770,56.400,242.740,134.280,122.590,182.670,183.160,108.610,60.130,85.330,128.910,145.730,95.510,46.200,41.710
77.853,182.510,287.700,147.140,179.470,123.780,87.030,114.550,91.100,232.900,77.190,45.540,43.220,176.540,88.260,104.560,55.460,237.210,127.590,120.260,177.540,177.210,105.000,58.390,83.140,125.220,141.520,93.960,45.680,40.530
76.912,179.750,278.000,147.130,177.090,123.710,84.030,113.920,88.700,230.100,77.890,44.820,41.950,172.820,86.020,102.920,54.850,236.830,122.970,115.730,169.640,171.800,104.480,57.740,78.030,121.500,136.120,89.860,43.900,38.350
77.385,180.530,290.610,147.640,180.900,123.420,87.520,113.810,90.050,234.480,80.050,43.940,43.850,175.410,86.550,105.910,54.910,237.980,127.050,116.950,167.000,174.450,106.190,59.080,83.810,122.520,135.990,90.220,45.250,38.850
76.927,183.160,290.960,150.440,183.490,125.940,85.900,114.610,89.160,239.330,79.780,43.700,44.270,173.810,86.990,109.050,54.710,240.200,125.410,116.980,171.330,171.870,107.920,58.280,82.220,120.000,138.690,90.310,45.450,38.400
78.740,184.910,293.360,150.520,191.380,127.660,90.450,116.210,92.550,245.350,79.720,43.260,45.060,179.830,91.040,116.850,55.720,233.190,136.040,121.560,172.500,181.880,115.020,59.920,88.410,135.440,149.270,95.300,48.100,40.860
78.285,183.630,289.050,149.020,189.360,124.950,88.670,112.440,89.620,238.100,77.550,44.970,44.605,179.570,91.510,114.370,54.380,227.430,131.950,120.290,176.040,177.830,112.080,60.290,87.260,130.440,148.380,93.270,47.780,39.770
79.808,185.660,287.990,147.680,193.860,125.450,91.330,113.280,93.000,238.190,76.890,44.540,45.440,184.100,92.950,119.920,54.260,227.870,136.030,121.380,176.930,181.440,115.690,63.100,90.730,133.320,149.680,95.540,48.870,40.140
79.213,183.430,286.910,146.710,190.620,124.990,90.170,111.620,92.040,240.880,76.550,45.890,44.640,185.080,94.260,117.830,53.970,224.780,137.690,119.120,175.260,180.100,114.060,61.980,89.830,139.000,145.810,99.170,48.870,39.750
79.722,183.510,289.940,144.370,190.860,124.330,89.470,112.600,90.280,241.880,76.370,45.170,44.900,184.410,93.750,118.020,54.100,226.430,139.180,118.390,177.850,179.930,112.470,62.255,89.330,137.530,146.440,100.100,48.690,39.600
79.722,183.510,289.940,144.370,190.860,124.330,89.470,112.600,90.280,241.880,76.370,45.170,44.900,184.410,93.750,118.020,54.100,226.430,139.180,118.390,177.850,179.930,112.470,62.255,89.330,137.530,146.440,100.100,48.690,39.600
79.183,181.570,294.890,144.560,193.220,123.860,95.820,112.030,93.300,242.480,77.260,45.030,44.840,184.840,96.620,120.950,54.300,222.400,144.940,121.760,176.520,196.060,117.410,62.340,94.320,144.730,152.080,103.360,50.370,42.160
79.528,181.810,303.770,144.890,192.820,122.480,101.370,113.890,93.900,247.360,77.550,46.090,45.960,187.720,99.870,121.530,55.140,224.810,148.590,125.540,176.600,209.660,122.420,63.560,101.230,149.520,158.150,106.820,49.460,42.970
79.562,181.400,303.970,146.970,194.260,123.690,99.860,116.060,90.870,245.140,79.040,46.730,45.595,188.730,98.460,116.750,55.720,224.130,147.560,124.530,181.100,201.220,120.740,61.700,98.060,149.820,156.820,107.590,50.500,41.830
79.485,183.250,304.850,148.750,195.240,124.060,97.310,115.920,91.700,248.480,80.720,47.090,47.820,186.320,98.580,117.300,57.380,229.700,145.850,124.900,174.790,196.490,120.130,62.930,95.070,145.850,156.440,106.980,50.730,42.940
