AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
124.280,247.400,406.720,165.530,226.630,141.660,166.050,132.880,106.650,316.310,75.180,55.290,52.620,233.240,134.510,178.840,56.380,233.580,232.950,144.190,236.200,382.440,242.760,56.890,163.760,254.730,203.200,160.890,85.430,52.840
125.060,247.300,405.850,166.200,229.660,141.350,166.060,133.460,108.080,313.230,75.870,55.280,52.960,233.780,134.170,177.000,56.650,235.160,230.740,145.720,234.620,383.440,243.460,57.480,164.120,255.620,203.290,160.200,84.630,53.830
123.540,245.710,407.960,166.040,228.110,141.600,166.170,135.850,107.590,311.430,73.910,55.500,53.330,232.450,134.170,176.240,56.980,235.740,229.200,145.550,230.840,388.720,243.840,56.240,164.520,250.320,203.670,161.000,85.370,54.770
125.890,250.790,405.640,165.970,230.140,141.850,166.440,135.950,108.450,311.010,74.110,55.640,54.070,233.380,133.740,177.180,57.300,236.850,230.050,147.420,237.480,391.450,244.020,57.370,165.000,249.920,206.050,160.000,85.570,54.850
125.900,253.810,400.250,164.840,231.320,140.900,165.660,136.420,107.750,309.960,72.800,56.240,53.920,231.690,133.950,176.990,57.200,237.190,228.190,148.020,238.140,388.160,239.760,57.090,165.920,252.660,203.730,157.760,84.970,54.560
126.740,252.570,401.740,163.390,232.050,139.830,165.000,134.840,108.730,310.900,72.400,56.040,54.130,232.640,133.350,176.330,57.150,236.820,229.810,149.070,236.420,384.700,240.160,57.000,166.510,252.760,203.590,157.540,84.850,54.000
127.130,253.590,401.100,165.590,232.310,139.080,162.940,134.790,107.780,307.340,74.040,55.650,54.020,231.470,131.840,176.040,57.050,239.520,227.810,150.670,236.090,382.780,234.650,57.000,164.090,248.060,202.740,154.740,84.170,53.430
126.110,257.240,401.490,167.080,233.950,139.880,160.400,135.790,108.410,308.310,76.140,55.480,55.030,234.590,130.980,176.570,57.340,244.640,226.250,150.540,240.190,373.940,225.730,57.380,162.230,248.340,203.130,154.020,82.810,55.310
127.350,257.890,397.890,164.960,234.960,140.750,160.290,134.860,107.910,310.770,76.270,55.910,54.770,236.930,131.940,177.380,57.330,242.770,225.180,151.280,240.310,378.050,220.700,57.850,164.510,247.280,202.810,154.480,82.530,55.310
130.480,259.890,399.160,165.370,234.080,140.560,157.570,134.910,107.970,309.320,75.450,56.160,54.170,236.980,131.360,178.180,57.180,241.190,223.170,150.030,246.260,372.920,219.010,58.190,163.810,245.140,201.360,153.250,81.550,54.430
129.640,258.360,400.280,164.490,232.980,140.000,155.180,134.650,110.300,306.450,75.700,55.550,53.790,236.350,130.290,175.860,57.290,239.850,222.500,149.360,242.580,371.300,219.460,57.990,166.270,246.540,200.610,154.620,81.560,54.240
130.150,257.380,397.250,164.430,229.600,137.150,156.270,132.780,109.670,302.780,76.610,55.410,53.470,235.580,130.400,174.660,56.640,239.580,218.990,147.830,242.390,371.000,217.160,57.220,164.680,242.270,196.910,152.790,80.190,53.310
131.790,260.900,397.350,165.220,232.150,137.720,151.760,133.990,107.070,303.120,77.230,54.670,53.130,233.880,128.920,174.650,56.530,240.760,216.290,145.600,244.430,361.500,209.450,57.180,162.130,239.220,195.140,148.870,77.780,52.810
130.460,259.430,389.370,161.980,230.410,135.170,147.920,132.030,103.030,302.610,76.610,54.950,52.070,229.620,128.410,172.420,55.820,238.680,212.500,143.120,242.780,348.830,208.860,55.670,158.170,237.350,191.600,144.760,76.430,50.840
132.300,262.630,398.070,163.840,234.320,136.400,150.430,133.070,106.050,307.600,76.750,53.770,53.180,232.900,130.080,173.970,56.390,240.240,216.000,146.650,244.480,357.540,213.210,55.870,164.900,245.280,195.210,148.650,77.320,51.930
133.980,265.510,398.690,163.620,235.930,137.030,150.210,133.120,106.400,312.710,76.190,54.360,53.260,233.880,132.480,173.500,56.370,239.910,215.490,146.360,243.110,357.530,213.130,55.870,164.500,243.780,195.140,148.300,76.840,51.770
133.700,265.275,395.560,162.630,234.680,135.960,151.120,132.930,106.270,311.670,75.580,54.560,52.760,233.240,133.100,175.330,56.070,238.710,214.660,144.610,241.840,361.050,213.790,55.260,166.020,243.570,192.360,147.900,76.230,52.080
133.410,266.690,398.870,163.370,236.240,136.910,152.510,133.020,107.140,311.840,76.360,54.120,52.780,233.330,133.600,177.930,56.370,240.950,217.690,145.440,243.770,368.750,219.340,56.070,168.210,250.570,193.260,149.970,76.400,52.100
133.110,265.020,404.950,164.210,237.320,138.530,154.050,134.920,107.300,313.630,77.200,54.390,53.060,232.420,154.350,178.350,56.380,242.680,218.740,146.840,241.870,368.770,216.310,55.910,169.450,248.380,194.750,151.720,76.540,52.160
134.780,268.720,401.460,164.020,234.090,138.100,154.330,135.320,103.990,314.280,76.860,54.320,52.960,231.090,152.360,176.570,56.180,242.840,216.790,145.290,244.570,368.710,216.270,57.480,164.780,239.960,196.500,149.450,77.120,52.210
136.330,271.400,398.100,164.030,235.950,137.300,154.140,134.400,103.760,318.240,77.210,54.260,52.910,230.370,155.950,173.930,55.840,242.460,215.950,145.550,245.810,372.620,215.100,56.750,164.250,235.760,196.030,149.520,77.130,51.990
136.960,270.900,400.440,164.740,233.820,141.020,155.540,134.930,104.740,318.890,77.770,53.860,53.000,230.990,154.490,175.770,56.030,243.750,219.350,146.590,244.270,379.530,217.630,56.140,165.230,239.560,198.630,149.710,77.410,52.610
