AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
36.645,69.410,174.590,123.340,91.260,75.230,87.060,87.090,105.920,154.210,62.380,43.150,33.970,141.150,54.990,114.730,45.880,162.600,130.900,158.840,86.660,224.850,102.000,36.310,79.230,182.390,194.810,121.180,187.560,86.460
36.877,69.300,174.140,123.700,92.540,75.520,86.500,86.220,105.360,154.950,62.700,43.220,34.240,141.230,55.070,114.370,45.910,163.490,131.190,159.100,87.090,225.120,101.510,36.970,79.540,183.440,196.530,120.360,187.560,85.810
36.765,69.080,172.540,123.330,92.440,75.760,87.000,86.430,106.720,155.000,63.630,43.390,34.250,142.620,54.530,111.620,46.150,163.810,131.070,158.630,86.550,226.310,101.540,36.980,78.830,183.390,197.630,120.810,185.130,85.790
36.633,68.810,174.020,123.950,92.620,76.340,87.100,86.450,104.810,154.860,63.380,43.320,34.180,143.450,54.470,111.170,45.880,164.290,131.200,159.050,86.520,226.590,99.390,36.850,78.330,183.070,199.510,120.810,184.260,86.050
37.240,69.000,174.120,123.510,92.090,76.500,87.000,86.500,105.790,155.730,63.970,43.660,34.390,143.960,53.950,111.990,46.690,163.810,131.410,155.050,86.970,226.870,99.640,36.820,78.320,185.010,199.400,121.300,189.270,85.890
38.252,68.940,174.440,123.250,91.920,76.120,87.100,86.550,106.680,156.890,64.010,43.690,34.290,144.240,54.300,111.420,46.630,163.030,131.130,153.030,86.860,225.030,99.370,36.540,78.160,186.020,198.650,121.010,187.110,85.840
38.498,69.040,173.240,123.210,92.000,76.720,86.750,86.400,105.080,157.680,63.290,43.890,33.900,144.360,54.890,112.070,46.420,163.220,131.910,152.110,87.130,223.760,99.290,36.370,78.440,186.910,197.960,119.950,185.490,85.980
38.315,69.310,173.390,122.810,92.250,76.700,87.430,86.490,106.500,158.130,63.940,43.510,33.740,144.520,54.560,109.660,46.380,160.510,131.740,151.250,87.310,224.880,100.360,36.010,78.650,183.180,196.640,120.690,185.130,85.620
38.487,68.460,173.320,123.200,92.100,76.130,87.160,86.170,106.210,156.200,64.430,43.570,33.630,144.210,54.240,109.580,46.020,160.080,131.900,150.650,87.710,224.760,100.990,35.690,77.920,183.940,196.750,120.540,185.580,85.500
39.025,68.380,171.810,123.640,92.730,75.710,86.920,86.190,105.960,156.920,63.570,43.670,33.450,145.360,54.200,109.690,45.840,160.220,131.490,150.370,89.040,222.820,100.710,35.530,77.490,183.250,196.570,120.590,186.120,85.250
38.925,68.430,171.530,126.990,93.230,76.290,87.340,86.330,106.850,157.330,63.510,43.590,34.230,146.280,53.770,109.130,45.380,159.970,131.980,151.510,89.800,225.120,102.420,35.630,78.330,182.390,197.630,120.250,187.200,84.960
38.867,69.410,168.120,127.770,93.150,75.110,87.610,86.240,107.250,158.260,63.790,43.730,34.300,147.290,52.780,107.980,45.310,159.990,132.010,153.680,89.750,225.600,102.340,35.820,78.130,182.700,197.910,119.930,186.900,84.510
37.562,67.480,168.860,126.670,91.760,75.120,84.270,86.260,104.700,156.090,63.000,43.850,33.820,146.410,51.800,106.310,44.480,157.060,129.940,150.930,87.840,213.720,100.140,35.040,76.370,178.780,194.840,120.250,180.600,81.730
38.135,67.710,171.450,126.970,91.710,77.540,83.960,85.870,105.170,155.700,63.890,43.930,31.380,147.010,51.680,106.680,45.040,157.960,130.420,150.780,87.750,215.160,100.220,35.220,76.380,177.400,195.240,120.880,181.740,81.450
38.265,67.690,172.590,127.000,92.480,78.770,84.780,86.240,106.520,156.300,63.780,43.800,31.210,148.150,51.770,107.520,45.420,156.510,131.400,151.980,87.400,215.390,102.430,35.400,76.800,180.760,195.800,120.790,183.870,80.610
38.498,68.450,174.700,127.260,93.310,78.550,84.700,86.210,106.120,155.960,64.040,43.900,31.590,148.190,51.570,107.630,45.480,153.020,131.840,152.640,88.940,216.020,102.290,35.770,76.980,183.670,198.510,121.650,182.940,81.340
38.450,68.680,175.220,127.520,93.860,78.490,85.760,86.080,106.270,154.830,64.550,44.180,31.760,147.820,52.200,107.020,45.480,154.070,131.850,152.030,88.490,219.640,103.630,35.860,77.200,183.490,197.730,121.660,182.340,81.240
38.335,68.770,175.590,127.510,94.810,78.150,85.710,86.500,106.220,155.000,64.930,44.390,31.490,149.500,52.010,107.710,45.040,154.600,132.140,152.510,89.600,223.830,103.950,36.120,77.120,185.250,197.490,122.050,184.350,80.580
38.468,69.620,178.050,127.530,95.040,78.310,85.350,86.860,105.110,156.460,65.040,45.030,31.440,149.780,52.350,107.270,45.310,155.430,133.750,153.200,91.270,222.470,105.020,36.260,77.440,187.070,199.540,123.720,181.950,80.750
38.403,69.960,177.500,126.920,94.670,78.130,85.360,87.250,104.720,154.900,64.920,45.410,31.500,149.860,52.590,108.410,45.320,155.010,133.250,152.490,90.830,223.530,105.660,36.260,77.460,186.590,200.670,123.660,183.180,81.250
38.403,69.960,177.500,126.920,94.670,78.130,85.360,87.250,104.720,154.900,64.920,45.410,31.500,149.860,52.590,108.410,45.320,155.010,133.250,152.490,90.830,223.530,105.660,36.260,77.460,186.590,200.670,123.660,183.180,81.250
38.417,70.410,176.590,127.110,94.720,78.150,83.900,87.400,104.060,153.880,64.880,45.390,31.680,149.930,52.920,108.340,46.200,153.850,132.930,151.730,90.860,218.420,105.470,36.180,77.090,186.880,202.440,123.730,182.670,80.160
38.190,69.840,175.180,128.250,95.230,78.600,82.150,88.090,103.480,153.510,65.110,45.430,31.530,150.890,52.990,107.940,46.640,155.240,132.990,152.630,89.640,211.260,105.430,36.110,76.940,187.630,204.470,124.850,185.880,81.020
