AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
28.130,57.420,138.490,118.810,82.860,72.010,66.510,88.660,102.450,128.500,62.520,42.320,31.500,114.640,52.670,92.490,51.880,167.340,116.050,157.610,70.520,161.070,88.280,37.750,63.810,132.380,175.040,113.000,157.260,80.380
28.250,57.240,138.160,118.820,82.730,71.750,66.600,88.350,101.270,128.200,62.460,42.030,31.350,113.500,52.140,92.590,51.260,167.550,114.880,156.460,72.630,162.270,87.510,37.660,63.910,132.250,171.680,112.320,155.580,80.240
28.262,57.640,137.600,119.180,83.350,71.670,67.690,88.850,102.230,127.580,62.800,41.840,31.590,113.410,52.120,92.450,50.270,167.240,115.260,157.080,68.420,166.400,89.420,37.540,64.360,134.660,172.390,113.100,158.100,80.510
28.473,57.740,136.470,118.750,83.360,69.360,67.870,89.220,102.180,130.190,62.660,41.810,31.480,113.920,52.030,92.830,50.260,166.900,115.610,156.880,71.260,167.150,89.290,37.990,61.940,134.420,171.640,113.180,160.770,80.300
28.515,57.800,136.660,119.240,82.880,68.700,68.110,90.000,102.270,128.310,62.770,41.710,31.470,113.450,51.790,92.490,49.920,167.500,106.940,155.670,70.910,169.830,88.470,38.070,61.760,133.850,171.330,114.530,158.970,79.880
29.012,58.040,138.080,119.800,83.120,67.980,68.640,89.060,103.980,127.250,63.900,41.730,31.470,114.710,51.790,92.490,50.190,168.310,106.800,157.020,75.100,171.040,88.220,38.100,61.900,135.840,171.140,115.140,160.620,79.650
29.075,57.190,134.750,117.640,82.040,67.390,68.310,88.540,103.040,125.850,61.930,41.730,31.040,113.680,51.820,91.860,49.900,164.320,105.780,154.790,72.420,169.040,87.470,38.020,60.860,133.740,169.680,114.000,160.560,78.080
29.335,57.110,135.100,117.970,82.250,67.460,68.130,88.570,102.150,126.690,61.660,41.540,30.340,114.710,52.440,91.410,50.300,163.880,107.430,154.290,72.230,169.300,87.580,37.270,60.690,133.160,169.720,115.350,159.630,78.300
29.245,56.920,134.190,118.260,81.870,68.230,67.740,88.240,100.790,126.290,62.510,41.780,30.170,115.410,52.030,91.120,50.290,164.290,108.260,153.720,70.630,167.420,86.970,37.130,60.410,133.380,170.020,115.060,158.730,78.200
29.407,57.420,133.920,117.560,82.450,68.450,67.520,88.430,101.080,126.420,62.140,41.760,30.180,114.090,51.620,91.300,50.280,161.900,109.000,154.450,74.270,170.520,87.670,36.970,60.150,133.500,170.330,115.080,160.140,78.310
29.387,57.220,134.130,118.490,82.150,68.220,67.170,87.830,101.360,125.140,61.520,41.670,30.220,112.410,51.030,90.830,50.430,162.620,108.040,154.770,72.830,169.000,87.290,37.450,59.900,134.000,170.210,114.980,159.000,78.010
29.367,57.660,143.390,115.410,81.580,68.870,67.700,87.450,101.790,125.740,62.090,41.600,30.440,111.250,51.220,91.170,50.270,162.800,107.870,150.720,72.770,172.630,87.220,37.290,60.080,135.100,169.950,115.180,161.070,78.080
29.280,57.530,144.370,114.590,82.810,68.890,68.350,85.540,102.270,125.890,61.870,41.970,30.350,111.260,51.800,91.930,50.380,161.080,108.270,151.260,72.820,174.510,88.000,37.750,61.250,136.180,169.910,116.230,161.790,77.180
29.265,57.250,145.070,114.870,82.500,68.730,68.260,84.930,101.870,126.250,61.920,42.050,30.160,110.570,51.890,92.030,49.140,161.500,108.140,151.520,72.590,174.510,86.630,35.510,66.780,135.840,169.860,109.520,161.460,81.020
29.150,59.660,145.370,113.440,82.350,68.340,68.490,84.330,101.300,126.600,61.200,41.930,30.150,113.930,51.770,93.030,48.200,158.510,108.960,149.630,74.000,174.670,86.330,35.430,67.360,135.630,169.500,108.350,162.300,81.570
29.413,61.000,144.690,113.610,83.170,69.190,68.870,84.100,100.660,127.780,60.750,42.130,30.460,113.570,51.870,93.370,48.210,158.760,109.260,150.570,75.060,175.120,85.990,35.150,67.090,137.450,171.270,109.070,162.720,83.110
29.562,60.990,143.780,113.960,82.030,69.360,68.800,86.970,100.770,123.340,61.950,42.560,30.340,112.720,51.050,92.750,47.840,157.895,109.070,150.880,75.060,175.550,84.480,35.260,66.740,139.020,166.230,109.030,162.330,82.450
28.898,60.630,142.230,114.560,81.750,69.590,69.130,87.400,101.190,122.710,60.870,42.540,30.550,112.110,51.970,93.490,47.630,158.990,109.430,151.810,74.950,177.070,84.130,35.100,66.800,145.540,166.510,108.820,161.280,82.300
28.620,60.100,141.940,115.700,81.920,69.830,69.230,86.580,99.920,122.260,61.290,42.440,30.380,112.080,51.890,94.020,48.540,160.570,108.830,153.350,74.740,177.750,83.010,34.920,66.930,143.310,165.760,108.020,163.680,82.160
28.430,59.870,140.350,115.330,82.220,69.990,69.110,86.840,103.820,123.580,58.840,42.120,30.590,112.100,52.020,93.850,48.210,145.180,109.830,152.610,75.130,177.140,83.880,34.810,66.450,143.010,165.770,108.430,161.760,81.100
28.385,59.920,141.330,115.990,82.510,70.020,69.260,86.800,104.750,122.010,58.720,42.230,30.680,112.570,50.180,92.690,48.100,141.160,109.680,153.690,75.160,178.240,83.460,34.740,66.420,142.430,165.300,108.180,161.430,82.730
