AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
122.720,216.210,341.190,147.450,211.200,152.640,119.740,139.370,87.450,276.600,81.550,51.600,43.540,216.140,135.440,149.440,60.580,225.080,206.200,123.160,241.350,232.080,173.260,49.560,119.930,213.010,170.520,133.410,63.530,38.460
123.080,215.370,347.560,148.140,210.180,150.520,122.040,138.360,89.870,271.100,81.830,52.040,43.890,210.860,135.580,153.610,61.360,226.560,208.000,124.620,220.780,237.650,173.870,49.900,122.330,223.850,171.850,134.040,63.960,39.840
122.940,214.240,348.680,149.000,208.050,149.300,121.240,137.340,89.800,268.140,81.450,52.110,44.110,211.510,136.960,153.240,61.740,226.910,208.220,123.610,220.970,235.470,174.630,50.990,123.120,237.200,171.830,135.090,64.190,42.820
122.250,214.360,349.890,150.270,212.680,148.910,122.340,137.470,93.280,263.990,81.940,52.780,44.380,210.740,137.190,154.140,61.550,229.210,212.680,127.200,225.860,239.580,182.210,51.985,125.040,232.710,172.460,136.160,66.020,43.410
123.750,214.290,347.860,148.970,212.650,148.110,121.880,137.680,90.760,262.640,82.510,53.850,44.350,208.890,138.750,153.680,61.350,226.450,211.100,124.700,227.700,238.450,178.710,50.200,123.940,238.170,170.150,133.900,65.430,42.430
124.380,216.010,347.860,151.550,212.770,149.450,122.000,138.050,91.540,261.720,83.180,52.990,44.370,208.390,139.120,153.720,61.450,228.940,212.070,125.710,227.860,238.840,178.840,50.690,123.520,236.570,172.460,135.260,66.810,41.990
121.780,211.800,344.410,153.100,209.580,148.270,121.050,136.410,90.440,265.580,83.470,53.180,44.690,208.690,138.790,154.430,61.460,229.850,212.240,126.790,220.570,242.820,180.070,50.070,121.690,232.060,175.290,134.910,67.570,41.770
123.240,210.520,339.650,152.250,207.610,147.040,120.270,135.510,93.350,264.810,82.990,53.330,44.320,208.040,137.580,154.690,60.510,228.160,211.970,124.960,222.920,244.400,178.850,50.260,121.840,234.430,173.490,136.710,66.570,41.650
122.410,213.260,337.070,152.950,206.240,147.000,119.560,136.510,92.450,264.550,82.960,53.050,44.320,207.760,137.410,175.720,60.350,227.400,214.630,124.270,222.420,239.990,179.290,49.730,120.230,230.330,174.020,134.950,66.400,41.530
121.780,214.200,336.130,149.070,207.250,145.650,118.300,135.850,89.440,265.580,80.320,53.350,44.240,211.920,136.280,169.300,59.980,229.460,211.850,123.530,221.270,237.790,178.050,50.470,117.360,228.620,173.080,133.990,65.760,41.480
127.880,214.130,339.670,150.570,208.360,145.580,120.320,136.650,89.370,267.980,80.480,53.270,44.720,214.860,139.390,173.940,60.550,230.530,214.170,125.930,220.150,242.430,181.740,50.665,119.100,229.500,174.680,137.260,68.030,41.330
