AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
29.610,46.810,120.890,100.020,75.770,72.180,68.530,76.400,85.600,116.890,59.050,41.080,28.360,99.420,57.415,121.120,46.970,175.590,104.700,158.710,72.440,204.690,77.260,28.950,75.980,143.690,150.120,106.940,139.380,95.910
28.660,47.540,120.840,99.800,75.270,72.250,68.460,75.910,85.210,117.530,58.700,41.540,28.030,99.140,57.885,121.690,46.670,174.800,104.620,157.600,71.890,205.170,76.600,29.050,75.720,143.540,150.400,106.630,140.070,95.670
28.850,47.580,123.920,100.520,74.980,73.510,68.730,75.770,84.030,118.000,59.100,41.850,28.270,99.800,58.375,110.530,46.640,176.440,105.730,157.900,72.530,205.700,76.880,29.130,75.590,144.950,151.010,106.080,141.390,96.680
28.782,46.620,122.040,99.070,73.580,72.790,68.250,75.740,85.190,116.560,58.430,42.120,28.210,99.350,57.560,108.550,46.630,169.660,105.790,156.320,70.430,205.090,77.460,29.120,75.000,143.820,149.260,105.460,139.800,93.730
28.880,46.740,121.820,98.850,74.210,71.250,68.050,75.480,83.750,116.930,57.970,41.920,28.150,98.920,57.255,109.350,46.360,172.310,105.460,155.120,70.410,203.440,77.290,29.010,79.720,142.420,148.890,105.480,136.500,93.280
29.930,47.330,122.480,99.790,74.380,71.480,68.890,76.380,85.890,117.600,58.410,41.770,28.590,99.390,57.680,111.000,47.230,170.600,107.300,156.750,71.270,205.970,80.160,28.880,81.260,145.860,151.240,105.820,139.920,93.950
28.372,46.410,122.260,99.010,73.360,71.930,68.230,76.220,85.780,117.690,57.760,41.680,28.020,98.810,57.230,108.000,47.600,168.560,105.370,155.510,71.630,201.700,78.040,29.640,81.340,144.050,148.480,105.890,135.870,92.950
28.810,46.740,121.200,98.710,73.540,72.580,67.240,76.390,86.790,117.690,58.260,41.480,27.900,98.280,56.530,106.990,47.850,170.620,105.540,156.160,71.040,201.130,78.920,28.970,81.000,142.430,148.520,105.430,137.100,93.360
28.788,46.730,120.520,98.480,73.930,72.110,67.550,75.780,85.850,119.020,58.980,41.260,28.700,99.370,56.800,107.520,47.660,168.580,105.520,155.070,71.400,200.740,77.760,29.460,80.760,144.810,147.400,106.950,134.910,92.540
28.990,47.000,121.020,98.810,74.220,72.380,67.890,75.620,85.990,119.750,59.180,41.100,29.030,99.270,57.180,107.160,47.490,167.720,106.080,155.750,72.990,202.020,78.490,28.870,80.910,145.090,148.280,107.710,134.700,92.100
29.290,47.320,123.820,99.870,74.410,71.910,68.070,75.530,83.230,119.700,59.710,41.250,28.825,100.660,57.490,109.050,47.520,169.790,106.280,156.310,74.040,202.570,78.540,29.020,81.000,144.440,149.240,107.710,136.410,92.700
29.125,47.270,125.500,99.370,74.470,69.480,68.210,75.130,83.440,122.800,59.660,41.350,28.250,100.760,57.410,106.940,47.460,167.720,106.210,156.010,72.580,201.180,78.820,29.080,81.240,144.600,148.310,107.820,134.250,91.940
28.753,46.610,123.220,99.310,74.400,68.570,67.600,74.120,80.910,122.760,59.660,41.300,27.800,101.100,57.480,106.450,47.440,166.570,105.040,153.940,72.040,200.950,77.410,28.910,80.950,142.720,145.870,107.220,132.390,91.410
28.163,45.660,119.790,98.790,73.950,68.430,65.940,73.910,79.240,120.540,56.950,40.780,27.040,99.760,56.150,100.020,46.880,161.150,102.640,152.660,67.820,196.750,76.410,28.360,78.760,137.020,143.350,105.700,131.010,89.770
26.440,43.070,116.280,95.560,71.190,66.540,63.600,71.840,75.760,116.160,55.770,40.550,26.470,97.130,53.435,98.840,46.100,155.190,98.880,148.850,69.150,187.740,75.000,27.530,77.030,131.710,142.090,102.930,127.860,85.610
25.780,41.680,110.430,92.820,68.360,63.950,60.250,69.140,72.120,112.540,53.990,39.530,25.190,92.870,51.935,95.360,44.740,147.640,95.280,143.470,65.170,179.460,72.820,26.560,74.650,127.190,138.580,98.780,121.050,82.270
25.935,40.470,109.980,90.730,66.970,63.100,59.910,68.420,70.020,110.970,51.170,38.380,24.620,91.210,51.765,95.890,43.500,145.190,93.930,140.960,65.180,178.220,72.060,26.250,73.520,125.490,137.640,97.750,118.170,81.000
27.422,42.710,113.460,95.110,70.690,64.830,62.910,70.900,73.090,115.930,54.420,37.990,25.680,95.150,54.380,99.230,45.160,153.980,97.830,146.700,68.520,184.400,73.870,25.870,75.630,129.340,142.720,100.000,123.150,85.410
28.230,43.900,117.770,96.220,72.400,66.080,64.480,71.480,77.640,117.660,54.950,38.730,26.170,97.330,56.310,102.170,46.190,155.720,99.890,148.540,69.940,189.210,75.660,27.300,76.880,131.870,143.900,101.400,130.800,87.850
28.323,43.930,117.280,95.170,72.460,64.940,64.130,71.210,80.430,117.520,55.370,39.270,26.000,96.250,56.250,102.480,46.070,155.890,100.020,147.980,70.250,187.750,75.950,27.720,76.650,133.240,144.210,100.430,132.000,87.420
28.190,43.520,115.700,93.980,71.300,64.730,64.100,70.670,80.990,116.460,53.850,39.450,25.880,95.020,55.875,101.880,46.010,151.780,99.270,147.890,69.360,188.600,76.440,28.420,76.720,130.680,142.140,99.550,131.280,86.550
