AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,PEP,CSCO,DIS,IBM,MCD,AMGN,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,HON,NKE,WBA
178.58148193359375,411.5962219238281,479.9326171875,157.08071899414062,280.59710693359375,57.765357971191406,180.03997802734375,154.0646209716797,146.4726104736328,372.8921813964844,122.52821350097656,57.34257888793945,159.2915496826172,46.608070373535156,110.94429016113281,180.87322998046875,283.82757568359375,269.65435791015625,314.6255798339844,379.72332763671875,330.11474609375,43.36763000488281,216.53257751464844,200.0,75.09550476074219,214.0349884033203,68.26537322998047,193.55523681640625,100.01349639892578,20.090389251708984
174.04885864257812,411.02166748046875,472.4227600097656,154.87159729003906,277.99090576171875,58.29621124267578,181.39059448242188,154.7532501220703,142.7056121826172,368.9348449707031,119.71979522705078,57.61228942871094,160.0464630126953,47.3110466003418,112.66866302490234,185.54400634765625,284.03253173828125,268.7502136230469,312.4015197753906,383.7837829589844,332.0265808105469,45.13915252685547,215.79324340820312,200.5399932861328,74.75215148925781,214.27951049804688,68.34388732910156,194.11056518554688,97.71636199951172,19.23965835571289
169.09873962402344,398.8669128417969,463.8737487792969,154.99755859375,276.8513488769531,59.02368927001953,183.20761108398438,154.52047729492188,143.3861541748047,367.07257080078125,118.54237365722656,57.332950592041016,156.82363891601562,47.1377067565918,111.85602569580078,184.4772491455078,285.5945739746094,266.1145324707031,296.6245422363281,382.4726867675781,327.0067138671875,42.714439392089844,214.10757446289062,201.13999938964844,75.7740249633789,214.3382110595703,67.7157974243164,192.2692108154297,96.50889587402344,19.641651153564453
168.104736328125,398.3122253417969,463.3345031738281,154.38714599609375,277.89178466796875,59.544715881347656,184.1598358154297,154.76295471191406,142.17840576171875,368.2825012207031,119.43025970458984,57.36184310913086,157.7527618408203,47.34955978393555,109.0712661743164,188.52333068847656,285.9753112792969,266.05682373046875,301.6087951660156,381.16162109375,329.065673828125,44.05050277709961,215.33978271484375,201.0,75.63504791259766,215.79562377929688,68.97196960449219,195.33810424804688,95.84135437011719,19.52946662902832
167.9854736328125,405.2959899902344,469.393310546875,153.93174743652344,275.7414245605469,59.3382682800293,182.546875,155.78131103515625,143.17527770996094,367.4140625,119.6618881225586,57.25588607788086,157.8592071533203,47.08955764770508,109.19019317626953,188.88853454589844,284.198486328125,262.4688720703125,300.2684326171875,380.0461730957031,333.5658874511719,45.67357635498047,220.23902893066406,203.02999877929688,75.71680450439453,215.5794677734375,69.86504364013672,197.39378356933594,96.39109802246094,19.57621192932129
169.705078125,402.4034118652344,469.06854248046875,154.56153869628906,277.50537109375,59.10232925415039,182.88694763183594,155.5194549560547,143.6641387939453,364.2917175292969,119.1889877319336,57.332950592041016,157.80111694335938,47.66734313964844,109.32893371582031,188.32151794433594,285.60430908203125,263.324951171875,303.10809326171875,378.63726806640625,332.55609130859375,43.54576873779297,220.1897430419922,198.49000549316406,76.76319122314453,214.64601135253906,70.07113647460938,195.5816650390625,97.34333038330078,19.781883239746094
171.7129669189453,400.7193908691406,481.45050048828125,156.21836853027344,278.0205993652344,59.63319396972656,182.9549560546875,156.68328857421875,145.69622802734375,362.506103515625,118.4844741821289,58.0264892578125,159.4270477294922,48.360687255859375,111.30105590820312,184.2657928466797,287.8204040527344,264.8736267089844,303.8229675292969,377.8251647949219,328.4186096191406,44.39689254760742,217.05502319335938,192.49000549316406,76.88583374023438,215.20608520507812,70.80717468261719,195.13351440429688,99.22815704345703,20.137134552001953
172.1900634765625,411.3782958984375,481.64739990234375,157.6814727783203,281.3502197265625,60.37049865722656,184.4610595703125,157.05184936523438,145.5907745361328,365.4528503417969,118.3783187866211,58.27693176269531,159.24317932128906,48.216243743896484,111.44970703125,190.08029174804688,287.3225402832031,266.0086975097656,304.4385986328125,379.8016052246094,330.6441955566406,44.772972106933594,219.47998046875,184.24000549316406,80.70355224609375,216.6210174560547,70.69921875,194.00340270996094,98.34465026855469,19.894067764282227
170.10269165039062,411.199951171875,480.3186340332031,156.09243774414062,282.5592041015625,60.24270248413086,185.95741271972656,157.4107208251953,147.50779724121094,369.7948303222656,117.89576721191406,58.8741569519043,159.97869873046875,48.254756927490234,111.48934936523438,189.04229736328125,276.1443786621094,265.4796447753906,302.90753173828125,383.84246826171875,334.8404541015625,42.78371810913086,219.63772583007812,182.35000610351562,85.07717895507812,219.59825134277344,72.4068374633789,194.58792114257812,99.50302124023438,19.679044723510742
171.96145629882812,421.2248840332031,481.30291748046875,154.2611846923828,283.8177185058594,60.191402435302734,182.64404296875,156.63479614257812,149.24276733398438,366.16510009765625,117.04109191894531,58.743072509765625,159.47544860839844,47.94660949707031,111.05329895019531,185.89962768554688,275.04119873046875,261.1991271972656,301.555419921875,380.2222900390625,335.232666015625,42.30867385864258,217.33102416992188,181.14999389648438,84.30054473876953,217.5642852783203,72.436279296875,191.2949676513672,98.42318725585938,19.27705192565918
