AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
38.453,74.610,197.440,131.220,105.440,78.450,96.840,91.770,117.430,164.020,64.550,45.010,33.750,156.960,51.870,99.860,49.360,187.170,142.660,146.660,93.940,240.650,124.720,39.040,90.540,255.990,212.760,123.320,211.260,76.600
38.620,74.260,198.630,132.100,105.590,79.220,97.350,92.120,117.820,165.170,64.370,44.800,33.850,156.860,51.470,100.790,49.850,187.230,142.670,146.780,95.360,241.620,125.510,39.380,91.430,255.460,214.570,123.700,211.080,76.790
38.370,74.690,200.480,132.890,105.310,79.090,96.360,92.420,117.580,165.290,64.600,45.190,36.490,157.210,52.080,100.550,49.900,188.590,142.550,146.480,95.520,240.310,126.740,39.340,91.010,255.760,216.520,123.900,211.350,75.830
38.847,75.970,197.900,133.190,106.240,79.410,97.930,92.030,118.580,166.120,64.600,45.500,33.440,158.800,52.180,100.110,49.770,186.850,143.070,146.720,95.730,246.060,126.400,39.530,91.160,258.890,216.370,124.440,212.910,76.950
38.825,76.000,198.060,133.220,106.730,79.000,97.090,92.330,117.030,165.850,64.550,45.520,33.590,159.600,52.420,100.070,48.810,185.820,143.620,146.480,96.320,246.020,126.930,39.630,91.550,258.580,216.520,125.070,213.660,73.200
38.960,76.290,196.300,133.450,107.010,80.530,96.920,92.120,117.710,165.710,64.330,45.490,33.750,160.120,51.520,99.570,49.050,185.460,143.600,147.390,96.270,242.800,126.880,39.860,91.690,258.390,216.680,124.950,215.040,70.870
38.975,76.290,194.680,133.900,107.310,84.130,96.410,91.620,118.800,165.160,64.460,45.410,33.760,160.580,51.530,99.580,49.140,185.790,143.310,148.500,95.390,242.600,128.190,39.650,91.890,260.930,216.750,125.940,214.710,69.850
39.138,76.420,195.260,136.650,108.440,85.730,97.130,91.460,119.330,165.250,63.780,45.870,33.550,163.150,51.030,98.550,48.860,184.150,142.720,147.620,96.010,242.400,128.600,39.300,91.960,261.440,216.510,125.610,214.860,68.920
39.000,77.120,192.920,136.830,108.110,86.100,96.840,92.150,119.140,164.590,63.830,46.100,33.590,163.910,50.830,96.930,48.350,182.760,143.190,147.030,96.740,239.800,129.990,39.190,91.610,261.910,217.590,125.950,214.200,69.000
39.248,77.490,192.520,136.430,108.660,86.620,95.990,93.040,119.160,164.470,63.390,46.110,33.260,165.370,50.980,97.380,47.860,183.010,143.370,147.100,96.940,238.530,130.710,39.670,92.860,260.740,217.720,126.670,214.290,67.560
39.970,77.650,193.200,136.120,108.300,85.740,95.860,93.140,120.130,164.220,63.340,46.180,33.470,165.010,51.370,98.130,48.090,181.900,143.750,146.830,97.150,242.410,131.470,39.760,91.960,259.750,218.720,128.820,212.790,67.310
40.117,77.590,203.890,140.790,107.540,85.980,97.840,92.800,120.220,163.350,63.220,46.620,33.540,165.400,52.000,98.360,48.400,186.190,143.430,146.540,96.720,236.090,130.540,39.790,91.690,258.620,217.750,128.650,212.640,67.400
39.940,77.610,205.230,140.680,107.800,86.220,97.620,92.770,118.150,163.450,63.510,46.520,33.600,165.770,52.300,98.250,48.650,186.280,143.440,159.530,96.440,242.030,131.290,40.250,92.080,260.040,218.270,130.020,212.340,67.740
38.995,77.910,203.250,142.040,107.020,86.400,97.990,91.590,118.200,163.240,63.750,46.400,33.550,166.500,52.690,99.010,49.210,184.120,143.620,160.900,97.190,239.990,131.550,40.090,91.900,259.040,219.240,133.170,212.670,67.200
39.062,78.810,207.490,142.400,107.550,87.440,98.110,88.250,118.640,163.430,63.880,46.590,33.750,166.300,53.060,99.400,49.530,182.960,145.350,162.070,98.900,244.730,131.360,40.430,92.090,264.750,221.320,133.320,213.540,68.060
39.042,78.830,207.010,143.620,107.530,88.650,99.510,87.300,118.930,164.740,63.400,46.380,34.250,163.340,53.660,98.700,48.990,180.530,145.920,159.550,98.440,242.130,131.680,40.830,92.380,262.320,221.550,134.450,214.650,67.510
39.275,78.860,208.150,141.640,108.410,87.980,99.340,86.980,119.230,166.030,63.110,46.320,34.350,163.880,53.420,98.290,48.940,180.370,146.120,155.880,98.660,244.840,138.240,40.950,93.860,266.000,234.650,133.190,215.580,67.290
39.102,78.630,207.560,142.360,109.490,88.480,100.920,86.860,118.440,166.070,62.450,46.180,34.580,163.580,54.940,97.800,48.640,177.500,145.990,153.500,99.590,241.710,136.840,40.780,93.530,258.420,237.680,131.780,213.270,69.360
39.352,78.760,209.150,141.810,109.800,88.620,101.020,87.500,118.440,167.650,61.990,46.050,34.300,164.010,56.810,98.560,48.890,176.520,145.840,153.600,100.050,241.720,136.940,41.350,95.690,259.270,232.940,131.940,219.150,67.110
40.763,83.810,212.600,141.780,109.710,88.170,101.740,87.040,113.540,167.340,58.240,46.230,34.270,165.390,55.960,98.310,48.870,175.280,146.200,153.680,100.700,241.710,137.810,44.400,95.790,256.460,234.740,131.060,217.620,64.480
41.680,83.890,209.390,140.000,110.040,86.950,101.770,86.270,114.390,165.310,54.710,46.070,34.430,166.230,55.270,98.040,47.830,174.590,144.640,154.360,100.700,240.890,136.490,44.370,95.070,259.250,231.020,132.620,215.040,66.260
42.260,83.180,210.220,139.410,109.980,87.310,101.410,86.340,115.890,165.780,55.090,45.860,34.040,166.910,54.990,97.810,47.870,175.220,144.160,154.060,102.340,242.480,135.800,45.490,95.520,257.980,230.190,132.450,216.930,66.270
