AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,PEP,CSCO,DIS,IBM,MCD,AMGN,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,HON,NKE,WBA
20.37276840209961,24.359554290771484,44.82603073120117,47.395286560058594,29.33635139465332,18.897781372070312,26.10405731201172,46.8665771484375,66.52745056152344,42.6540412902832,27.679956436157227,25.069774627685547,50.00859451293945,12.800487518310547,43.920196533203125,113.69901275634766,63.695831298828125,59.80115509033203,35.9523811340332,84.3057861328125,59.21327209472656,17.285154342651367,48.989933013916016,59.02547836303711,51.65095901489258,48.373409271240234,29.34996223449707,42.07141876220703,20.92571449279785,23.102296829223633
20.229700088500977,24.359554290771484,44.59599685668945,47.402320861816406,29.128633499145508,18.908061981201172,26.174585342407227,46.790077209472656,66.25828552246094,42.466270446777344,27.801557540893555,25.224449157714844,49.72914505004883,12.733114242553711,44.91958999633789,113.99118041992188,63.7030029296875,59.62385940551758,35.92508316040039,87.1025161743164,59.277748107910156,17.263916015625,47.80299758911133,59.9000129699707,51.690391540527344,48.291107177734375,29.155248641967773,41.961708068847656,20.945072174072266,23.218786239624023
20.41200828552246,25.12906265258789,45.09715270996094,47.80397415161133,29.560043334960938,19.231985092163086,27.288990020751953,47.45066452026367,67.61015319824219,43.29996871948242,28.313554763793945,25.654830932617188,50.15317153930664,13.29229736328125,45.86590576171875,116.36407470703125,64.85459899902344,60.141544342041016,36.957679748535156,89.95469665527344,60.73908233642578,17.766477584838867,47.986900329589844,60.64957809448242,52.552371978759766,49.24832534790039,30.262022018432617,43.16856384277344,21.399045944213867,22.77873420715332
20.537874221801758,24.80843734741211,45.08894729614258,47.832176208496094,29.607986450195312,18.97747230529785,27.719247817993164,47.64535140991211,68.19034576416016,43.007041931152344,28.191967010498047,25.486705780029297,50.118412017822266,13.177762985229492,45.75978469848633,116.59784698486328,65.1049575805664,59.53873825073242,37.126468658447266,92.1651382446289,63.11021423339844,17.122350692749023,48.25436782836914,60.70787811279297,52.29320526123047,49.15034103393555,31.081844329833984,43.81219482421875,21.362476348876953,22.610485076904297
20.003631591796875,24.624073028564453,44.15233612060547,48.0435791015625,29.372875213623047,18.897781372070312,27.33837127685547,47.638423919677734,68.1664047241211,43.037086486816406,28.32636070251465,25.3253116607666,49.93769073486328,12.901540756225586,45.565216064453125,117.44532775878906,65.30522155761719,59.602596282958984,37.06937789916992,90.85790252685547,62.39385223388672,16.464073181152344,48.0788459777832,59.20039749145508,51.081939697265625,49.22572708129883,31.051122665405273,43.563533782958984,21.523828506469727,22.73990821838379
19.938735961914062,24.680187225341797,43.38003921508789,48.05767059326172,30.01429557800293,19.039169311523438,27.93083953857422,47.46458053588867,68.2979965209961,42.60144805908203,28.37116050720215,25.399282455444336,49.756961822509766,12.827433586120605,45.600582122802734,118.8011703491211,65.23369598388672,59.524593353271484,37.429298400878906,92.45035552978516,63.468387603759766,16.520702362060547,47.8364372253418,59.35861587524414,51.36362838745117,50.461822509765625,30.989625930786133,43.73175048828125,21.44638442993164,22.720495223999023
20.21642303466797,24.67217445373535,43.57223892211914,48.02244567871094,30.46396827697754,19.04174041748047,28.15654754638672,47.35332107543945,68.47747039794922,42.84931945800781,28.49915313720703,25.422990798950195,48.700374603271484,12.854382514953613,45.72441101074219,119.09342193603516,64.96187591552734,58.964385986328125,37.90589141845703,93.67837524414062,63.84086227416992,16.414520263671875,47.869869232177734,59.100440979003906,51.16081619262695,50.90650939941406,30.92813491821289,43.9584846496582,21.695960998535156,22.88228416442871
20.614543914794922,24.800426483154297,44.454925537109375,48.61433410644531,30.810930252075195,19.31681251525879,29.200424194335938,47.916561126708984,69.72164154052734,43.788185119628906,28.854503631591797,25.964628219604492,49.2703742980957,13.043023109436035,46.520381927490234,120.6072006225586,65.49834442138672,59.08494186401367,38.96827697753906,95.60359954833984,64.95835876464844,16.534852981567383,49.35771560668945,59.6168212890625,51.86504364013672,51.592403411865234,32.20912170410156,44.70454406738281,21.343111038208008,23.30937385559082
20.865053176879883,25.016841888427734,44.75189208984375,48.24794006347656,30.644296646118164,19.152292251586914,29.320337295532227,48.09038543701172,70.13435363769531,44.65943145751953,28.182573318481445,25.808897018432617,48.97842025756836,13.130605697631836,46.299285888671875,120.87017822265625,65.59130859375,57.69500732421875,39.57393264770508,96.15025329589844,66.74207305908203,16.541927337646484,49.54159927368164,59.36697006225586,52.9467658996582,51.69039535522461,33.04945373535156,44.631404876708984,20.79231834411621,23.30937385559082
21.121618270874023,25.016841888427734,44.94161605834961,48.092891693115234,30.557558059692383,19.021175384521484,29.052318572998047,48.15296936035156,70.06856536865234,44.24633026123047,28.42808723449707,25.964628219604492,48.92975997924805,12.908281326293945,46.12239456176758,121.06890869140625,65.90605926513672,58.21269607543945,39.25869369506836,94.99353790283203,65.89678955078125,16.499465942382812,49.46637725830078,58.23426818847656,52.83407211303711,51.615028381347656,31.901681900024414,45.143409729003906,21.078472137451172,23.102296829223633
