AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
174.610,308.760,468.410,170.880,232.360,140.910,151.150,159.740,134.790,368.700,81.920,61.010,55.370,258.990,148.220,144.490,53.200,228.680,205.340,135.530,232.120,364.060,205.350,48.950,183.540,208.340,167.430,167.990,77.890,49.750
175.840,313.460,479.780,172.770,235.420,140.850,149.940,162.600,135.410,373.730,82.010,60.560,56.170,262.280,148.710,142.620,53.800,228.930,207.550,137.250,225.010,363.060,204.940,49.510,184.160,207.520,166.660,172.720,79.150,50.410
172.900,301.250,488.770,172.760,231.540,140.990,148.700,164.140,134.200,364.810,79.010,61.180,55.200,260.640,145.310,140.030,53.790,224.040,191.740,137.780,212.770,358.880,200.590,48.280,184.040,206.390,164.390,172.070,77.720,49.500
172.390,305.940,483.170,171.630,228.390,139.330,152.560,161.530,135.880,359.670,78.560,61.610,55.150,260.060,145.390,142.020,53.310,222.110,191.500,137.150,219.230,367.600,198.410,48.010,185.850,206.450,160.730,171.900,76.060,48.600
171.660,300.950,483.700,171.060,227.160,137.960,153.070,160.320,138.550,357.350,77.580,60.960,55.170,259.850,145.140,142.510,53.000,223.530,192.480,137.240,216.970,368.150,199.820,48.180,187.870,211.920,161.170,171.330,75.370,49.090
174.830,304.560,493.410,171.510,227.940,137.990,155.950,159.960,136.440,361.440,76.910,61.600,55.340,260.080,143.530,142.480,52.820,241.010,194.560,137.020,217.430,370.100,201.500,48.810,194.000,213.270,162.410,172.500,80.130,49.790
176.280,311.210,498.100,171.490,230.870,137.690,156.600,159.600,137.790,364.370,76.530,62.000,56.290,259.860,146.260,147.230,53.500,237.190,196.620,137.790,222.040,374.530,203.600,49.910,196.400,215.860,163.640,172.730,81.490,49.990
172.120,302.380,486.720,169.420,225.590,136.080,155.950,157.170,136.040,355.090,76.560,61.040,54.870,256.870,144.820,152.160,53.040,228.820,191.750,133.520,217.670,370.570,203.070,48.860,195.510,218.750,159.740,172.430,80.330,49.220
168.640,295.040,478.130,167.710,224.690,135.330,153.920,156.290,138.810,350.290,76.640,61.380,53.900,255.160,140.180,149.470,53.320,228.200,186.990,132.690,207.900,363.060,201.240,47.630,191.810,212.300,159.540,171.760,79.280,48.700
168.880,295.000,474.400,165.600,225.340,133.950,152.490,156.740,136.670,351.560,76.470,60.290,53.180,253.390,141.590,150.850,53.270,224.270,186.690,130.150,206.400,360.240,199.890,47.580,192.350,210.040,158.010,170.770,79.320,47.360
172.790,300.470,478.230,167.310,227.820,134.370,154.720,156.820,134.260,353.260,77.810,60.680,54.270,253.810,145.580,154.720,53.360,223.940,189.530,129.940,214.250,363.940,203.410,48.440,197.980,217.730,157.340,171.600,81.670,48.300
172.550,299.500,480.050,167.210,228.820,133.530,155.000,158.010,134.300,350.090,77.220,60.910,54.250,253.090,146.490,156.350,53.400,222.660,189.060,129.180,211.740,360.050,203.640,48.230,198.380,218.930,155.630,172.270,82.120,47.880
168.880,290.730,470.340,166.190,224.610,138.880,151.430,159.820,133.610,347.940,76.360,60.900,55.770,250.930,142.800,152.950,53.580,221.680,184.590,124.970,200.030,349.060,194.740,47.570,195.710,213.580,148.640,170.590,79.730,46.810
167.300,287.930,467.810,163.360,222.690,137.990,152.140,159.900,133.420,346.870,76.370,62.120,57.210,250.600,142.950,151.360,53.830,220.770,182.130,124.350,196.840,346.040,191.950,45.040,194.880,209.030,147.620,170.630,78.770,46.610
167.300,287.930,467.810,163.360,222.690,137.990,152.140,159.900,133.420,346.870,76.370,62.120,57.210,250.600,142.950,151.360,53.830,220.770,182.130,124.350,196.840,346.040,191.950,45.040,194.880,209.030,147.620,170.630,78.770,46.610
164.320,287.720,462.510,161.140,221.320,136.450,151.870,157.930,132.400,316.170,75.950,62.540,56.300,252.700,138.190,148.090,53.900,221.410,182.560,123.920,195.130,344.270,191.210,44.690,192.440,198.740,146.750,171.080,77.960,45.790
160.070,280.270,459.620,161.220,215.950,135.050,148.690,155.960,135.550,308.450,75.840,62.280,54.440,247.790,136.830,145.870,53.410,221.000,178.960,122.070,190.540,341.190,186.670,44.650,188.950,196.420,144.380,170.140,75.050,45.460
162.740,294.590,455.890,158.140,217.300,134.530,144.550,151.760,134.850,313.240,73.510,61.590,54.730,245.030,137.170,149.400,52.590,219.270,182.340,121.970,204.290,340.190,184.690,46.720,188.350,198.430,143.700,166.500,75.570,45.270
164.850,297.310,475.750,166.000,219.270,136.380,147.970,158.240,140.380,316.650,76.320,60.510,56.040,249.450,138.800,149.530,54.120,227.030,188.560,124.180,208.090,350.120,187.060,47.710,193.710,201.480,150.510,173.440,78.070,46.200
165.120,298.790,475.870,164.570,216.120,135.160,141.800,155.890,144.000,315.830,76.580,62.850,55.770,244.770,136.550,148.460,53.670,226.480,189.750,122.510,210.530,341.290,187.580,47.700,194.540,205.340,148.650,171.830,77.370,46.090
