AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
23.380,41.870,81.890,105.870,53.562,75.280,57.570,79.280,130.540,81.820,58.510,42.360,25.080,101.000,39.000,86.470,49.370,120.310,94.590,186.350,59.200,166.810,109.170,30.900,95.350,128.150,144.560,95.210,154.620,73.780
23.370,41.900,82.490,105.860,53.710,75.620,56.970,79.560,130.230,81.980,59.050,42.290,25.030,100.530,38.895,86.440,49.660,121.030,94.280,188.390,58.910,166.890,109.560,30.980,95.210,127.620,145.230,94.620,154.560,73.040
23.508,41.800,83.350,105.420,54.127,75.750,57.050,79.980,131.190,82.050,59.200,42.290,25.190,100.980,39.225,86.840,49.710,122.850,94.880,188.530,58.760,169.460,111.080,30.980,95.840,128.510,145.410,94.840,156.150,73.980
23.508,41.800,83.350,105.420,54.127,75.750,57.050,79.980,131.190,82.050,59.200,42.290,25.190,100.980,39.225,86.840,49.710,122.850,94.880,188.530,58.760,169.460,111.080,30.980,95.840,128.510,145.410,94.840,156.150,73.980
23.992,41.990,82.220,106.470,54.185,76.070,56.670,80.190,130.470,81.420,58.520,42.230,25.230,100.170,39.325,86.590,49.750,120.160,94.380,188.040,57.340,167.780,110.160,31.140,95.400,129.090,144.910,94.550,153.690,73.580
23.837,41.780,81.930,105.720,53.815,76.650,55.760,80.560,129.900,80.760,58.170,42.140,25.070,100.090,38.835,85.860,48.760,119.960,94.210,187.220,54.890,164.910,109.460,31.030,94.570,126.790,144.560,94.140,152.970,71.120
23.848,41.670,82.740,106.040,54.040,77.210,56.020,81.670,131.390,80.730,58.550,41.940,25.440,101.070,39.345,87.220,48.900,119.570,94.540,188.420,54.600,164.670,110.140,30.790,94.740,126.790,144.680,94.700,153.600,71.950
23.759,41.685,82.080,105.800,53.885,77.060,55.560,81.610,130.250,79.400,58.580,41.950,25.440,100.580,38.750,86.860,49.640,118.950,94.280,187.700,54.300,163.420,109.360,30.890,94.460,126.790,143.890,94.300,153.360,71.530
23.805,42.090,82.870,105.100,54.250,76.820,55.800,81.160,128.470,79.610,58.440,42.260,25.520,100.370,38.645,86.890,50.320,119.770,94.900,188.000,54.210,164.800,109.960,31.260,94.470,128.090,144.310,94.680,154.800,71.660
24.113,42.140,84.270,105.380,55.258,76.550,56.290,81.320,129.260,79.460,58.180,41.970,25.440,100.470,38.975,86.760,50.530,118.980,95.740,189.860,54.730,167.000,110.090,31.250,94.540,129.520,145.000,95.560,154.500,71.490
23.830,42.450,83.900,103.280,55.445,76.840,58.270,81.260,129.260,79.860,57.910,42.380,25.670,100.300,39.015,86.150,50.710,116.860,95.960,188.490,53.740,169.170,109.850,31.490,94.450,129.100,145.060,95.950,154.620,71.590
23.695,44.080,83.760,102.220,55.667,76.860,58.710,80.940,130.890,79.660,58.150,42.100,25.980,99.270,38.460,85.350,50.960,117.710,96.390,192.360,53.950,170.470,111.400,31.710,94.470,127.420,146.170,95.620,156.210,71.420
23.272,44.530,85.110,100.370,54.470,76.610,57.860,80.400,130.080,79.550,57.600,42.120,25.630,98.370,38.265,85.030,50.320,115.390,95.170,192.490,52.640,170.140,109.070,34.650,92.990,125.880,143.540,94.700,154.950,70.180
23.608,44.690,85.520,101.800,55.050,77.090,58.230,80.550,130.390,80.080,58.340,42.020,25.910,98.990,38.760,85.810,50.750,118.300,96.820,192.500,53.500,171.470,110.170,33.700,93.530,127.640,144.830,95.340,155.070,71.970
23.485,44.835,85.060,101.270,54.805,76.770,58.240,80.280,131.290,79.710,58.000,42.430,25.850,97.550,38.410,85.740,50.700,119.030,97.340,190.850,53.320,171.720,110.230,33.700,92.880,128.300,144.300,95.260,155.580,71.670
23.680,44.830,86.050,102.470,55.315,76.640,58.670,80.100,132.580,80.540,58.430,42.400,25.950,96.270,38.520,86.210,50.980,121.110,97.190,194.090,53.600,175.020,110.060,34.060,93.370,129.740,145.120,91.630,156.900,72.860
24.297,44.870,85.940,102.190,55.300,76.990,59.000,79.990,133.880,81.020,58.110,41.190,25.680,95.350,38.685,86.040,50.910,122.010,96.600,193.630,53.600,176.820,108.380,34.790,93.280,126.710,144.680,91.780,161.670,72.900
24.258,44.400,85.680,102.200,55.685,76.350,59.170,80.260,134.850,81.200,58.210,40.810,25.830,95.350,39.300,86.800,51.050,122.260,96.010,195.240,54.060,176.260,105.040,34.500,93.150,124.400,145.130,92.880,161.520,73.080
24.418,44.500,84.680,102.110,53.693,75.970,59.010,79.560,133.570,81.030,58.150,40.970,25.970,95.720,38.860,86.230,51.280,122.840,95.760,194.400,54.890,175.400,104.850,34.250,91.930,123.200,145.120,92.100,161.130,73.290
24.755,43.970,85.750,102.110,53.555,75.710,59.190,79.260,133.240,81.070,57.970,41.000,25.920,95.780,39.200,87.150,51.580,122.650,95.170,195.780,54.000,175.950,104.150,34.250,91.860,123.060,145.530,91.880,161.100,71.450
24.595,43.885,84.270,101.960,53.375,75.440,58.640,78.650,132.420,80.980,58.580,40.680,25.710,95.820,39.050,86.200,51.970,123.310,93.780,194.570,54.830,175.540,104.690,34.230,91.710,122.320,144.020,91.120,160.350,70.160
24.538,43.578,82.950,102.300,53.515,74.780,58.910,78.160,132.530,81.760,58.080,40.350,25.630,95.950,39.805,87.210,51.760,130.010,94.070,194.000,56.250,175.760,103.380,34.190,90.910,122.290,143.740,90.940,157.440,70.890
23.900,43.160,81.050,100.090,52.752,73.580,57.670,77.320,129.240,80.850,56.740,39.620,25.230,94.560,38.565,85.880,50.420,127.390,91.830,191.670,54.250,172.870,100.750,34.350,88.000,120.480,140.890,89.560,153.210,68.770
