AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
164.770,330.080,444.340,158.080,190.160,137.140,157.890,146.400,112.100,400.420,74.440,52.450,55.030,244.180,166.700,142.150,49.770,200.800,199.420,116.920,251.500,376.480,191.470,48.600,150.060,188.190,170.730,145.480,73.790,43.720
163.760,329.490,446.020,157.090,198.290,135.470,161.210,147.260,115.140,407.770,73.890,52.300,56.150,248.800,170.000,147.200,50.730,201.170,204.000,116.900,261.200,387.540,196.790,49.500,156.770,202.380,170.260,150.160,75.280,44.620
161.840,323.010,449.320,159.380,196.320,137.510,158.290,149.880,114.410,407.810,73.340,53.070,56.230,249.330,170.240,146.220,51.420,202.440,203.500,118.840,258.320,382.730,197.800,49.250,155.940,198.490,172.590,149.160,75.480,46.530
165.320,326.190,460.110,162.940,202.680,139.000,160.160,152.150,116.200,415.700,73.420,53.540,56.960,255.790,168.910,150.370,51.070,208.790,206.250,119.910,258.750,389.300,201.280,50.990,160.680,205.880,177.200,151.820,76.390,48.300
171.180,334.920,464.730,163.360,207.370,138.550,162.570,151.750,117.920,416.180,72.280,54.910,58.080,259.910,171.290,150.810,50.790,211.320,207.150,121.580,266.990,400.110,204.490,52.570,166.950,208.830,176.550,153.090,77.540,48.230
175.080,334.970,468.860,164.340,208.990,137.150,160.710,152.430,118.450,411.250,73.210,55.210,57.020,259.580,170.250,153.340,50.490,213.530,204.650,123.020,266.310,397.320,204.190,51.750,168.930,211.030,176.040,153.680,78.260,48.500
174.560,333.100,473.320,165.900,211.390,138.500,160.460,153.320,118.140,411.340,72.860,55.000,57.550,262.340,168.100,152.940,50.160,212.570,206.000,123.570,264.320,396.490,204.130,50.480,168.020,207.560,175.940,153.490,78.640,49.170
179.450,342.540,478.230,165.490,213.400,141.030,159.820,155.460,118.340,415.400,72.620,54.860,59.250,264.970,169.060,152.710,50.190,210.890,209.810,124.090,266.030,391.060,203.460,50.590,167.030,205.060,177.100,154.250,80.040,49.500
175.740,339.400,478.140,168.450,211.020,143.570,157.920,157.670,115.880,405.240,73.420,56.280,58.610,263.090,166.840,150.430,50.280,211.390,209.230,122.580,265.760,384.640,201.250,50.000,163.300,197.400,174.580,153.180,77.630,49.140
174.330,328.340,479.460,170.290,209.980,144.940,159.130,158.250,116.220,402.200,73.720,57.760,57.770,262.520,165.400,149.100,50.650,213.740,206.680,123.760,255.590,388.820,201.640,49.700,162.850,195.500,174.720,156.730,77.640,49.320
