AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
47.810,119.020,245.540,138.980,157.260,97.820,104.640,103.640,124.940,195.640,83.300,46.860,54.980,188.390,85.230,112.510,59.090,191.770,161.470,143.300,161.180,196.740,140.250,54.510,111.700,391.540,211.940,138.020,163.260,63.490
48.505,119.190,244.410,137.710,157.780,96.940,105.140,103.750,124.930,194.310,83.210,46.720,55.290,188.350,84.370,111.960,58.530,192.430,161.040,143.000,160.510,197.500,140.190,54.360,111.000,390.750,212.130,136.810,109.470,55.360
48.837,119.970,245.840,137.170,158.460,97.190,105.350,103.690,123.890,198.610,83.180,46.570,55.630,188.350,84.470,112.520,58.870,192.920,160.290,143.630,162.620,200.860,139.260,55.480,110.560,384.740,213.130,136.600,112.050,54.840
48.922,119.360,247.390,135.570,157.640,98.110,105.560,103.430,124.800,200.450,81.850,46.180,55.140,189.870,85.280,114.750,58.990,192.330,161.070,142.780,158.520,202.230,140.130,55.920,110.120,395.860,215.030,136.520,113.340,54.150
49.250,119.890,248.780,136.180,157.650,98.830,105.310,103.650,126.420,202.060,81.150,46.480,55.210,190.710,85.400,115.000,59.090,195.410,161.700,143.280,158.560,202.380,140.360,55.600,110.960,391.930,215.410,136.400,113.700,54.690
50.025,119.930,248.750,136.140,157.750,99.230,105.650,104.970,126.680,203.550,80.950,46.470,55.490,189.850,84.730,114.960,59.130,194.880,162.060,143.390,158.470,202.540,139.820,55.680,110.700,374.520,215.020,135.880,114.420,55.060
49.875,119.280,248.790,135.570,157.490,98.690,104.870,104.660,125.540,200.900,80.800,46.550,55.180,190.080,84.280,116.860,58.400,192.980,160.850,142.110,156.970,200.620,136.350,55.320,109.850,369.040,211.960,135.190,114.660,54.500
50.155,120.190,246.030,135.580,158.560,99.600,105.340,104.650,125.490,199.430,80.820,46.670,55.820,189.220,84.880,117.160,58.610,193.890,159.970,143.020,160.240,202.980,137.530,55.750,110.160,364.940,212.110,135.460,115.500,54.510
49.737,120.330,235.420,135.210,157.860,100.800,106.230,104.750,125.990,201.480,79.840,46.640,55.600,188.880,85.000,116.600,58.560,192.110,160.900,143.780,160.730,202.830,138.870,55.800,109.850,370.160,213.530,136.280,116.670,53.440
49.718,120.950,223.220,135.980,159.640,101.560,111.210,105.060,119.760,203.850,79.430,46.710,56.290,191.600,86.240,130.060,58.740,191.420,162.470,144.350,160.710,207.840,141.200,56.420,110.910,379.640,217.420,137.720,118.410,53.450
49.807,121.050,230.200,136.520,160.440,102.430,109.940,105.730,120.140,204.860,78.530,46.740,56.560,191.850,86.830,132.040,58.710,191.200,162.000,143.900,160.090,199.910,140.250,56.280,110.530,375.460,215.830,136.790,116.700,54.240
49.812,120.770,220.960,138.020,160.230,102.930,111.100,106.420,121.170,204.470,77.560,47.000,56.950,191.700,87.800,129.900,58.790,188.050,162.860,145.140,158.690,201.840,142.030,56.710,111.880,381.720,216.900,138.340,117.450,54.840
50.782,121.770,216.840,138.520,160.440,103.160,114.300,105.850,120.270,206.550,73.920,46.950,56.310,191.610,88.730,131.750,57.780,182.470,162.890,139.110,155.340,207.900,142.740,58.560,111.760,377.520,217.640,135.870,117.600,55.140
50.965,123.370,221.750,137.520,160.160,103.180,113.460,106.050,119.860,205.660,73.190,47.280,56.400,194.910,89.200,132.450,58.040,177.470,169.060,140.330,155.990,205.910,143.360,58.490,113.670,380.070,218.880,138.930,117.000,54.630
50.965,123.370,221.750,137.520,160.160,103.180,113.460,106.050,119.860,205.660,73.190,47.280,56.400,194.910,89.200,132.450,58.040,177.470,169.060,140.330,155.990,205.910,143.360,58.490,113.670,380.070,218.880,138.930,117.000,54.630
51.133,123.760,227.110,137.830,160.400,102.370,113.600,106.010,121.900,204.780,73.460,47.480,56.340,193.920,87.360,131.680,58.370,176.360,168.240,138.890,158.760,204.600,142.380,58.820,112.330,375.170,218.540,136.610,114.960,54.100
51.870,125.440,230.580,139.900,161.660,103.070,113.740,103.160,122.020,206.050,74.600,47.400,56.690,195.260,87.430,133.360,57.150,179.760,171.810,140.440,161.230,204.140,142.030,58.780,113.970,374.020,219.500,138.010,114.840,53.220
51.790,125.010,230.350,139.200,161.490,103.530,113.550,103.690,118.280,206.720,74.730,48.210,56.880,197.630,88.390,135.100,57.080,178.300,171.290,139.950,159.560,200.540,137.730,58.720,114.020,375.460,219.080,139.180,114.870,53.470
51.320,129.150,230.790,139.650,161.020,103.520,113.610,103.280,117.900,206.500,76.340,47.980,56.330,197.930,87.560,137.240,55.850,180.480,170.420,138.630,163.090,201.400,136.130,57.610,115.880,382.800,190.720,139.190,112.800,52.680
51.075,129.890,237.000,140.390,162.930,101.530,114.470,105.860,117.100,203.610,76.630,47.840,55.880,197.420,88.310,139.920,56.580,181.470,172.250,139.440,165.960,203.080,139.030,52.430,117.600,380.790,191.670,140.240,114.000,52.850
51.153,129.770,237.450,139.840,164.150,101.560,116.120,104.780,117.720,202.160,76.780,48.260,56.130,197.120,88.260,139.300,56.840,181.170,172.550,139.050,165.360,206.920,139.020,51.110,116.760,379.050,190.210,141.460,113.880,53.560
50.167,130.600,233.070,141.200,164.430,102.840,116.050,106.480,120.060,203.700,78.710,48.420,55.950,197.570,87.830,136.970,57.190,179.320,173.630,140.270,165.350,205.920,139.420,51.040,117.230,377.690,189.510,143.750,115.350,53.570
