MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,GS,HD,HON,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,NVDA,PG,CRM,INTC,TRV,UNH,VZ,V,WMT
97.05998229980469,49.412723541259766,111.79065704345703,28.95199966430664,22.789384841918945,108.57969665527344,54.75303649902344,57.49748611450195,19.86397361755371,32.13090133666992,90.61659240722656,127.20929718017578,99.70093536376953,78.18651580810547,84.87239074707031,82.39208221435547,45.47315216064453,94.43537139892578,36.561710357666016,46.456966400146484,55.7341423034668,0.8018119931221008,62.23732376098633,69.29109954833984,24.21310043334961,88.80866241455078,104.35379028320312,30.914897918701172,69.72661590576172,18.50165367126465
96.95050048828125,49.691104888916016,111.11272430419922,29.010499954223633,22.839262008666992,108.29911804199219,54.98286819458008,58.17173385620117,19.915802001953125,32.18973159790039,90.01338958740234,126.83910369873047,99.61370086669922,78.64443969726562,86.09142303466797,82.2537841796875,45.9033088684082,94.14141082763672,36.929080963134766,46.78387451171875,55.11408996582031,0.8064637780189514,63.24871063232422,69.69684600830078,24.3486385345459,88.8650894165039,104.01072692871094,31.31139373779297,69.40901184082031,18.432050704956055
96.93224334716797,50.534942626953125,109.86962890625,28.874500274658203,23.009279251098633,108.26289367675781,56.861061096191406,58.43208694458008,19.893585205078125,32.3294677734375,91.70231628417969,127.7686767578125,100.57343292236328,79.74482727050781,87.03887939453125,81.95408630371094,46.05693054199219,92.7190933227539,36.80897903442383,46.25373458862305,54.59011459350586,0.7993637919425964,63.47090148925781,70.06299591064453,24.38051986694336,88.54253387451172,104.4824447631836,31.173234939575195,69.0446548461914,18.412565231323242
97.3519287109375,50.70895004272461,109.9751205444336,28.756999969482422,23.351579666137695,109.58440399169922,57.72489547729492,58.699100494384766,19.841768264770508,32.439788818359375,91.3868179321289,129.01065063476562,99.58990478515625,79.870361328125,87.03887939453125,81.83881378173828,46.126060485839844,93.10845947265625,36.794837951660156,45.97099685668945,54.403621673583984,0.7969154119491577,63.96891403198242,70.3202896118164,24.420387268066406,89.02638244628906,104.4653091430664,31.125160217285156,69.03533935546875,18.590736389160156
97.65601348876953,51.326602935791016,110.97708129882812,28.139999389648438,23.09316062927246,111.24080657958984,59.25438690185547,60.52824020385742,20.093490600585938,32.366241455078125,92.23126220703125,127.78504180908203,100.07373046875,79.36817169189453,88.52323913574219,82.02323913574219,46.041568756103516,93.0846176147461,37.19049072265625,45.08745574951172,52.618587493896484,0.7917738556861877,63.670108795166016,69.75621795654297,24.667537689208984,89.03447723388672,104.43098449707031,31.365468978881836,67.20433807373047,18.89974594116211
97.43098449707031,51.700679779052734,108.95807647705078,28.01300048828125,22.90273094177246,110.74296569824219,56.84523391723633,59.23983383178711,20.026853561401367,32.59422302246094,90.77433776855469,124.70042419433594,101.06267547607422,79.44939422607422,87.841064453125,81.62364196777344,45.150543212890625,94.09373474121094,37.05625534057617,45.6352424621582,53.11592102050781,0.7773290872573853,63.63947296142578,69.09320068359375,24.364580154418945,89.88587951660156,104.3452377319336,31.515663146972656,65.97125244140625,18.941497802734375
97.36408233642578,51.370094299316406,106.1480712890625,27.973499298095703,22.923141479492188,111.20458984375,56.95616149902344,61.9635124206543,20.44145965576172,32.95458221435547,90.6258544921875,123.31034088134766,100.51238250732422,80.44639587402344,88.68743133544922,82.10006713867188,45.411705017089844,95.0631103515625,36.99265670776367,46.68667221069336,51.80155563354492,0.7768396139144897,63.5628547668457,70.30049896240234,24.611732482910156,90.27510070800781,104.2935562133789,31.44356346130371,66.02725982666016,18.938703536987305
97.24243927001953,51.10909652709961,106.24601745605469,27.946500778198242,22.93446922302246,111.2770004272461,56.551998138427734,62.71117401123047,20.27117347717285,33.26346969604492,90.05052185058594,124.22335815429688,100.40070343017578,80.02542877197266,88.54846954345703,82.33061218261719,45.019962310791016,95.33326721191406,37.47309875488281,45.988677978515625,52.290008544921875,0.7756153345108032,63.041839599609375,69.96403503417969,24.914691925048828,90.437255859375,105.1461410522461,31.431550979614258,65.59754180908203,18.905048370361328
98.45271301269531,51.726768493652344,108.91288757324219,28.480499267578125,23.181564331054688,112.80667877197266,57.693199157714844,63.13840866088867,20.626550674438477,33.500633239746094,90.88571166992188,126.62523651123047,102.45039367675781,80.5202407836914,89.91913604736328,82.76863861083984,45.5806999206543,96.58074951171875,37.914955139160156,46.88990783691406,53.355709075927734,0.7888361811637878,62.63576126098633,70.88434600830078,25.321298599243164,92.14822387695312,107.7384262084961,31.557697296142578,66.91474151611328,18.837738037109375
98.41014862060547,51.82247543334961,108.9505386352539,28.668500900268555,23.240503311157227,114.35443878173828,57.6376953125,62.92479705810547,20.508087158203125,33.567344665527344,91.69303131103516,126.25509643554688,102.75341796875,80.13622283935547,90.18441772460938,82.73020935058594,45.411705017089844,97.65341186523438,37.829437255859375,46.97824478149414,54.00398635864258,0.7907947897911072,62.19136428833008,71.46822357177734,25.05820083618164,91.4832992553711,107.84178161621094,31.56371307373047,66.7839584350586,18.891021728515625
