MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,GS,HD,HON,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,NVDA,PG,CRM,INTC,TRV,UNH,VZ,V,WMT
159.9600067138672,347.04998779296875,361.3299865722656,241.6999969482422,294.3800048828125,218.5800018310547,989.57421875,165.69000244140625,116.57390594482422,81.29000091552734,95.70999908447266,1019.6099853515625,350.8399963378906,221.75,286.25,253.97999572753906,332.5718078613281,269.42999267578125,125.37000274658203,384.2799987792969,43.060001373291016,197.5800018310547,146.33758544921875,163.22999572753906,127.0199966430664,334.6199951171875,426.5400085449219,41.28619384765625,351.0799865722656,108.81999969482422
160.44000244140625,351.9599914550781,374.1499938964844,242.6699981689453,308.6300048828125,226.49000549316406,961.7459106445312,169.1999969482422,112.27000427246094,84.13999938964844,99.5,1021.0,357.8999938964844,229.86000061035156,289.5199890136719,263.0400085449219,332.9700012207031,280.6300048828125,129.55999755859375,390.489990234375,44.09000015258789,194.8300018310547,150.28810119628906,166.11000061035156,120.3499984741211,342.30999755859375,425.3599853515625,41.84663772583008,362.1300048828125,111.83999633789062
159.14999389648438,356.0299987792969,366.44000244140625,244.16000366210938,312.6600036621094,234.5399932861328,968.1240234375,168.10000610351562,113.9800033569336,82.95999908447266,97.41000366210938,1055.2900390625,350.6499938964844,231.17999267578125,299.5199890136719,259.3299865722656,337.7200012207031,279.5,126.77999877929688,386.739990234375,43.34000015258789,195.5500030517578,148.2036590576172,165.64999389648438,122.19999694824219,339.1700134277344,417.989990234375,41.36484909057617,357.25,110.6500015258789
158.00999450683594,349.5799865722656,368.1000061035156,245.97999572753906,310.6600036621094,231.67999267578125,938.3792114257812,174.00999450683594,111.79000091552734,84.05000305175781,97.4800033569336,1042.97998046875,345.2099914550781,225.0500030517578,306.1300048828125,267.239990234375,339.2200012207031,282.2099914550781,128.86000061035156,388.8399963378906,43.209999084472656,196.92999267578125,151.6181640625,169.52000427246094,110.38999938964844,343.7300109863281,428.19000244140625,41.87613296508789,352.20001220703125,111.54000091552734
154.6999969482422,336.3900146484375,367.989990234375,243.6199951171875,313.3900146484375,224.9499969482422,946.324462890625,175.97000122070312,113.81999969482422,83.4000015258789,96.69999694824219,1029.6400146484375,336.2099914550781,220.36000061035156,302.04998779296875,263.3999938964844,330.6199951171875,278.25,125.98999786376953,383.3399963378906,42.88999938964844,204.1199951171875,147.30039978027344,166.5800018310547,110.23999786376953,337.94000244140625,425.6000061035156,41.73847961425781,347.5299987792969,113.0999984741211
155.33999633789062,346.7200012207031,363.6199951171875,247.0399932861328,316.2200012207031,223.11000061035156,936.6524047851562,174.0500030517578,118.30999755859375,82.62999725341797,96.16999816894531,1055.969970703125,338.7300109863281,223.4199981689453,295.29998779296875,259.1000061035156,335.4700012207031,276.489990234375,125.06999969482422,384.3599853515625,42.779998779296875,202.77999877929688,145.7618865966797,162.5,112.54000091552734,337.4800109863281,431.67999267578125,41.53200149536133,348.20001220703125,112.20999908447266
157.52000427246094,350.5799865722656,363.3900146484375,245.33999633789062,315.32000732421875,222.27999877929688,950.6464233398438,176.39999389648438,121.30999755859375,83.48999786376953,95.62000274658203,1055.1800537109375,343.29998779296875,226.4199981689453,287.55999755859375,256.9800109863281,336.4700012207031,274.6000061035156,123.54000091552734,385.1000061035156,44.369998931884766,210.9600067138672,145.95046997070312,163.32000732421875,109.83999633789062,338.9200134277344,424.6199951171875,42.119998931884766,348.9700012207031,113.9000015258789
157.6999969482422,354.42999267578125,360.45001220703125,247.30999755859375,317.30999755859375,215.50999450683594,929.7451782226562,182.1999969482422,119.25,84.25,96.0,1045.9100341796875,337.1099853515625,222.25,290.2300109863281,257.7699890136719,334.5299987792969,272.6099853515625,124.02999877929688,390.989990234375,43.7599983215332,203.52999877929688,147.27061462402344,171.22000122070312,103.12000274658203,341.510009765625,429.0899963378906,42.68000030517578,357.75,114.77999877929688
156.5800018310547,355.05999755859375,355.25,247.49000549316406,314.8599853515625,217.11000061035156,931.6117553710938,181.75999450683594,117.08999633789062,83.08000183105469,95.87000274658203,1140.0,337.739990234375,222.67999267578125,217.07000732421875,253.85000610351562,342.8900146484375,268.94000244140625,120.77999877929688,384.92999267578125,42.86000061035156,211.8000030517578,144.99758911132812,167.55999755859375,107.76000213623047,336.8299865722656,425.19000244140625,42.470001220703125,356.0199890136719,113.69999694824219
160.52999877929688,358.44000244140625,358.32000732421875,254.9600067138672,327.5,218.1199951171875,912.6069946289062,181.60000610351562,111.7699966430664,82.44999694824219,97.1500015258789,1152.0699462890625,341.44000244140625,222.83999633789062,211.1999969482422,247.02000427246094,346.9100036621094,264.95001220703125,123.61000061035156,395.6300048828125,42.77000045776367,212.5,146.9530029296875,167.0,102.98999786376953,329.19000244140625,418.5199890136719,42.83000183105469,355.1400146484375,112.52999877929688
161.77000427246094,361.57000732421875,371.5799865722656,249.88999938964844,333.260009765625,214.33999633789062,875.5457763671875,183.86000061035156,109.66000366210938,84.91999816894531,99.70999908447266,1095.4599609375,348.0199890136719,226.3300018310547,219.0500030517578,249.97000122070312,343.1499938964844,273.4599914550781,127.62999725341797,401.1000061035156,44.56999969482422,207.39999389648438,150.37742614746094,172.67999267578125,96.9800033569336,337.82000732421875,423.3800048828125,43.880001068115234,365.1400146484375,114.94999694824219
159.83999633789062,355.3500061035156,366.2900085449219,247.22999572753906,333.739990234375,214.02999877929688,878.6500244140625,187.3800048828125,111.94000244140625,81.55999755859375,97.66999816894531,1065.219970703125,338.8699951171875,225.02000427246094,212.6699981689453,253.0399932861328,341.1000061035156,267.7099914550781,127.5,393.82000732421875,43.7599983215332,202.80999755859375,148.86868286132812,170.77000427246094,95.04000091552734,368.9800109863281,426.0899963378906,43.59000015258789,358.55999755859375,114.23999786376953
159.11000061035156,351.92999267578125,364.1700134277344,249.99000549316406,326.5899963378906,209.47999572753906,864.2999877929688,189.7100067138672,110.69999694824219,82.12000274658203,96.41000366210938,1055.030029296875,333.0400085449219,226.17999267578125,213.0,248.82000732421875,338.8699951171875,267.6400146484375,124.4000015258789,402.2900085449219,43.470001220703125,203.27999877929688,148.02499389648438,173.7899932861328,97.05999755859375,368.5,421.54998779296875,43.5,360.57000732421875,112.19999694824219
170.75999450683594,350.7900085449219,366.239990234375,247.5500030517578,327.739990234375,204.8000030517578,889.969970703125,191.07000732421875,112.18000030517578,81.97000122070312,96.13999938964844,1085.56005859375,331.6000061035156,229.86000061035156,210.5,250.61000061035156,345.2300109863281,263.9100036621094,126.26000213623047,397.75,42.959999084472656,207.2899932861328,147.00262451171875,170.05999755859375,105.44999694824219,369.6300048828125,436.3500061035156,43.779998779296875,355.82000732421875,110.38999938964844
170.75999450683594,348.739990234375,366.04998779296875,244.85000610351562,325.8900146484375,208.64999389648438,889.3099975585938,192.97999572753906,112.20999908447266,82.19999694824219,95.87000274658203,1098.199951171875,331.45001220703125,232.99000549316406,205.77000427246094,255.6300048828125,348.2099914550781,263.57000732421875,127.47000122070312,390.3399963378906,42.209999084472656,212.05999755859375,148.02499389648438,163.0,102.62000274658203,372.0799865722656,431.30999755859375,44.290000915527344,353.4200134277344,109.33000183105469
169.58999633789062,340.8399963378906,371.5,233.66000366210938,321.6600036621094,209.22999572753906,894.5399780273438,194.4199981689453,112.76000213623047,81.16999816894531,92.83000183105469,1074.719970703125,324.7099914550781,246.27000427246094,206.64999389648438,259.2699890136719,349.8999938964844,262.79998779296875,130.47999572753906,381.5799865722656,40.9900016784668,208.75999450683594,145.88099670410156,156.92999267578125,100.2300033569336,376.3699951171875,423.55999755859375,43.81999969482422,351.6000061035156,108.4000015258789
