MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,GS,HD,HON,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,NVDA,PG,CRM,INTC,TRV,UNH,VZ,V,WMT
144.13958740234375,154.953857421875,203.89573669433594,160.9324951171875,121.36722564697266,254.72999572753906,222.92056274414062,89.51043701171875,46.100521087646484,48.29273223876953,175.90748596191406,343.7881164550781,283.6164855957031,201.19004821777344,114.8421859741211,146.33230590820312,147.75279235839844,211.77342224121094,62.27248001098633,238.9326629638672,126.57058715820312,16.225393295288086,118.71639251708984,233.7412567138672,52.06086349487305,146.89376831054688,378.7505798339844,42.68614959716797,219.21649169921875,44.56667709350586
144.20343017578125,155.29444885253906,205.2749786376953,161.69949340820312,122.12895202636719,255.6199951171875,223.5634002685547,90.71060943603516,46.398399353027344,48.48491668701172,174.09767150878906,344.6871032714844,282.32757568359375,199.2813720703125,116.060791015625,146.92457580566406,147.7616729736328,212.26368713378906,62.843990325927734,238.83607482910156,126.25067138671875,16.737905502319336,119.23458099365234,232.1776885986328,52.60078048706055,146.2637939453125,377.94036865234375,42.89056396484375,222.14736938476562,44.469146728515625
144.47299194335938,155.6729736328125,205.78126525878906,159.35049438476562,120.64456939697266,250.32000732421875,223.91229248046875,90.29936218261719,46.7225456237793,48.60722732543945,173.3501434326172,349.43341064453125,280.7051696777344,197.95132446289062,115.92539978027344,146.7831573486328,147.8595428466797,211.05612182617188,64.15911865234375,237.30050659179688,126.25067138671875,16.9289493560791,121.36981201171875,228.43704223632812,51.466033935546875,146.99423217773438,379.90521240234375,43.14041519165039,220.6480712890625,44.54780197143555
146.16122436523438,156.12718200683594,206.7501983642578,160.31100463867188,122.93949890136719,249.9199981689453,224.07762145996094,91.02116394042969,47.37086868286133,49.13138961791992,174.27471923828125,351.88751220703125,280.32659912109375,198.6854248046875,117.41480255126953,146.72128295898438,148.0998077392578,211.9005126953125,64.33271789550781,242.2065887451172,125.84605407714844,17.53598403930664,121.45915222167969,235.00791931152344,52.5001220703125,146.0811767578125,377.74481201171875,43.3826904296875,222.61167907714844,44.626441955566406
144.5155487060547,156.99769592285156,207.04701232910156,159.90049743652344,122.94927978515625,252.66000366210938,220.16575622558594,90.43365478515625,47.23945236206055,48.9566650390625,174.0878448486328,348.92999267578125,279.380126953125,197.0790252685547,117.89266204833984,145.7223358154297,147.40574645996094,210.36605834960938,63.19554138183594,245.1232452392578,126.04366302490234,17.57663345336914,121.87905883789062,235.6610565185547,52.24388122558594,144.0360107421875,372.72540283203125,43.30698013305664,223.75308227539062,44.327571868896484
144.41624450683594,157.55596923828125,206.72402954101562,163.20550537109375,123.76956939697266,252.75999450683594,220.5330810546875,91.25615692138672,47.423439025878906,48.615966796875,173.43865966796875,345.8197021484375,280.2274475097656,198.47816467285156,118.72895812988281,144.44049072265625,146.81846618652344,211.2286376953125,62.84830093383789,243.9257354736328,125.47908782958984,17.415021896362305,120.46747589111328,233.9589385986328,52.161521911621094,143.835205078125,374.1128845214844,43.269126892089844,224.45919799804688,43.99095153808594
143.81329345703125,155.26612854003906,209.08091735839844,164.0574951171875,124.15043640136719,248.05999755859375,215.47332763671875,90.45883178710938,47.32706832885742,48.46745300292969,173.1533966064453,344.0937805175781,277.0186462402344,196.75082397460938,120.00330352783203,146.38536071777344,144.98548889160156,210.16627502441406,64.2719497680664,244.91078186035156,124.05817413330078,17.32047462463379,120.42279052734375,233.63238525390625,52.161521911621094,142.07237243652344,373.5169982910156,43.19340896606445,224.71070861816406,43.755001068115234
144.08995056152344,153.50613403320312,213.55020141601562,167.4824981689453,123.15432739257812,248.33999633789062,207.28233337402344,90.98759460449219,48.21192932128906,48.843101501464844,173.6747283935547,336.1471862792969,277.8929748535156,195.40354919433594,119.89977264404297,147.70254516601562,142.725341796875,212.99917602539062,66.09489440917969,248.4358673095703,123.24897003173828,17.387083053588867,121.3161849975586,237.689697265625,52.50926208496094,141.41131591796875,373.8801574707031,43.4129753112793,226.29702758789062,44.00667953491211
143.86294555664062,155.6635284423828,211.9178466796875,167.3415069580078,124.36528778076172,247.27999877929688,202.6634063720703,90.56793975830078,47.9841423034668,49.061500549316406,174.471435546875,339.8417663574219,280.1102294921875,194.4794158935547,120.48914337158203,145.82839965820312,142.6274871826172,215.123779296875,66.207763671875,249.06369018554688,124.15229034423828,17.786466598510742,120.4853515625,237.8084716796875,52.93936538696289,141.83367919921875,370.5277099609375,43.40541076660156,227.2740020751953,44.280391693115234
142.83441162109375,155.0011749267578,210.5386962890625,169.19349670410156,127.42195129394531,245.13999938964844,201.1115264892578,90.6182861328125,47.45847702026367,48.894264221191406,175.25831604003906,335.23028564453125,278.8033142089844,192.74343872070312,119.49353790283203,146.1908721923828,140.20718383789062,215.16920471191406,66.05891418457031,250.99522399902344,123.60653686523438,17.97954559326172,120.52999877929688,243.69651794433594,53.250511169433594,140.70436096191406,371.7103576660156,43.29183578491211,226.42282104492188,44.220611572265625
142.30239868164062,157.328857421875,209.36895751953125,169.156494140625,126.60163879394531,246.5399932861328,201.52476501464844,92.57384490966797,47.12556457519531,48.77103805541992,172.9763641357422,333.7740173339844,276.2164306640625,192.16481018066406,118.95991516113281,145.41293334960938,138.08050537109375,214.59716796875,66.27778625488281,249.51751708984375,122.5997085571289,17.74979591369629,120.29768371582031,240.05482482910156,53.06748962402344,141.96218872070312,372.7532958984375,43.375125885009766,225.35874938964844,44.04443359375
139.67776489257812,155.82435607910156,209.1332550048828,170.7624969482422,127.09966278076172,242.27000427246094,199.4127197265625,92.04508209228516,46.84519958496094,48.11970138549805,171.79603576660156,333.5043029785156,272.9085388183594,189.13333129882812,117.74131774902344,145.35986328125,139.0504608154297,213.8980712890625,67.07453918457031,248.57110595703125,122.70318603515625,17.77149772644043,118.62703704833984,239.86680603027344,52.36284255981445,140.281982421875,369.9317321777344,42.882999420166016,222.08935546875,43.14781188964844
138.42225646972656,153.41151428222656,210.16331481933594,174.46200561523438,128.7012176513672,239.22000122070312,192.33282470703125,89.8629379272461,46.547340393066406,48.36616134643555,171.78619384765625,324.9644775390625,273.2149658203125,186.8014373779297,115.9652099609375,146.05825805664062,135.0373992919922,212.3544921875,67.61734771728516,251.97061157226562,121.31053161621094,18.61665153503418,119.70809173583984,241.88555908203125,52.32624816894531,136.6829071044922,370.0248718261719,42.79970932006836,224.555908203125,43.32712936401367
135.9111328125,149.6644744873047,208.34762573242188,174.34500122070312,127.40238952636719,237.35000610351562,191.791015625,86.4721908569336,45.61865997314453,47.32754135131836,169.59275817871094,313.574951171875,272.7552795410156,183.52818298339844,113.98998260498047,143.19400024414062,131.62054443359375,208.48658752441406,67.07453918457031,250.55093383789062,120.83065795898438,18.598190307617188,117.95699310302734,240.25274658203125,50.94441604614258,132.90936279296875,363.921630859375,42.26216125488281,222.87281799316406,42.524898529052734
138.47190856933594,156.0325469970703,209.7094268798828,172.697998046875,129.19927978515625,245.27999877929688,195.78553771972656,89.00685119628906,46.59113311767578,47.84684753417969,171.1173553466797,321.4046630859375,277.2530212402344,186.55099487304688,116.8014907836914,144.83828735351562,133.85397338867188,211.46470642089844,67.19709014892578,253.64137268066406,122.40209197998047,18.38715362548828,118.88613891601562,241.93502807617188,51.12744903564453,136.48092651367188,372.0530700683594,42.69371795654297,226.6549530029297,42.911869049072266
138.42225646972656,155.65406799316406,209.4213104248047,175.27200317382812,130.8398895263672,243.77999877929688,195.7120819091797,89.30061340332031,46.66123580932617,48.02287673950195,170.65504455566406,321.3956298828125,281.85888671875,186.11050415039062,116.57054138183594,144.64381408691406,133.658203125,212.3544921875,66.7068099975586,256.4228515625,124.66044616699219,18.845653533935547,118.93079376220703,240.57933044433594,51.12744903564453,136.15957641601562,372.63250732421875,42.6785774230957,228.2122802734375,43.11006546020508
136.4502410888672,157.09234619140625,208.3738250732422,175.1909942626953,130.5664825439453,243.57000732421875,196.31813049316406,89.19148254394531,46.22317886352539,47.63560104370117,172.45506286621094,324.5598449707031,280.9215087890625,185.39369201660156,115.17672729492188,143.76861572265625,134.4679412841797,211.77342224121094,66.17272186279297,256.1910095214844,125.24383544921875,19.01578140258789,118.76106262207031,239.32254028320312,50.56922149658203,135.7923126220703,369.7070617675781,42.45143508911133,227.00315856933594,42.773441314697266
137.0886688232422,159.16458129882812,210.3291473388672,172.45399475097656,130.28330993652344,250.57000732421875,201.41453552246094,89.92167663574219,46.24069595336914,47.87325668334961,175.0124053955078,331.48175048828125,281.0746765136719,188.0105743408203,115.8377914428711,144.42283630371094,135.70474243164062,211.8551025390625,66.85562133789062,257.56243896484375,125.71429443359375,19.163711547851562,118.84146881103516,241.23245239257812,51.31046676635742,137.69285583496094,372.80072021484375,42.6785774230957,228.5121307373047,43.07231140136719
138.14561462402344,160.337890625,211.83932495117188,170.072998046875,129.99024963378906,248.3800048828125,198.63221740722656,90.05597686767578,46.48600769042969,47.8116340637207,175.425537109375,331.49969482421875,282.6881103515625,188.91744995117188,116.95284271240234,145.16543579101562,137.07505798339844,211.0288848876953,67.5910873413086,255.9496307373047,145.23953247070312,18.989587783813477,120.53893280029297,239.35220336914062,51.1640510559082,139.2996368408203,378.4833984375,42.68614959716797,229.5568084716797,43.581966400146484
139.38693237304688,155.9190216064453,211.97894287109375,172.1945037841797,131.62115478515625,239.9600067138672,198.595458984375,87.27790069580078,46.398399353027344,47.75883102416992,173.6747283935547,331.44580078125,283.2740173339844,187.23329162597656,115.71831512451172,144.9974365234375,137.32423400878906,209.82125854492188,67.29339599609375,259.5230712890625,143.36700439453125,19.941513061523438,120.89630889892578,242.0241241455078,52.60078048706055,137.2154083251953,375.2215270996094,42.53472137451172,226.43246459960938,43.446685791015625
139.0535430908203,155.4175262451172,211.64727783203125,172.40699768066406,133.1348114013672,235.75999450683594,197.5210723876953,87.08487701416016,46.35459899902344,47.406742095947266,171.0780029296875,334.9606628417969,286.84326171875,186.5078125,115.92539978027344,145.00624084472656,137.15516662597656,209.16758728027344,67.59983825683594,262.1112976074219,146.7450714111328,19.983173370361328,120.07437133789062,243.25120544433594,51.93274688720703,137.2797088623047,372.0810852050781,42.27730941772461,228.2316131591797,43.195011138916016
140.8978729248047,156.3448028564453,212.7733154296875,172.00799560546875,133.7500762939453,239.55999755859375,199.84429931640625,87.90737915039062,46.43343734741211,47.62679672241211,172.88783264160156,341.1722717285156,287.4292297363281,189.44424438476562,116.75373077392578,145.6339569091797,138.40087890625,209.73049926757812,68.09012603759766,261.6283874511719,145.3712921142578,19.958974838256836,120.5478744506836,241.72723388671875,51.37453079223633,137.4541778564453,374.2680969238281,42.4211540222168,226.1713104248047,44.36532974243164
