MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,GS,HD,HON,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,NVDA,PG,CRM,INTC,TRV,UNH,VZ,V,WMT
127.54872131347656,76.18262481689453,135.60606384277344,49.80950164794922,34.877655029296875,225.6188507080078,94.39633178710938,77.79175567626953,24.706125259399414,35.29510498046875,104.96058654785156,189.93438720703125,122.82997131347656,104.46723175048828,95.98426818847656,105.33220672607422,74.30879974365234,126.93307495117188,47.30030059814453,66.19174194335938,53.98951721191406,4.060516357421875,73.15790557861328,90.27043151855469,30.109865188598633,107.81024932861328,169.05967712402344,31.419139862060547,95.1084976196289,23.38599395751953
128.9486846923828,76.23626708984375,135.86300659179688,49.794498443603516,36.52565002441406,224.21481323242188,94.38797760009766,77.56704711914062,24.604642868041992,35.21013259887695,103.11966705322266,189.32362365722656,123.36275482177734,105.77108001708984,95.42277526855469,105.05399322509766,74.37269592285156,129.03431701660156,46.945106506347656,65.89989471435547,53.944400787353516,4.058048725128174,73.10972595214844,88.95427703857422,30.350080490112305,107.4097671508789,169.73687744140625,30.982133865356445,95.49502563476562,23.39470672607422
130.3360137939453,76.45074462890625,135.6449432373047,49.34600067138672,36.160728454589844,224.49752807617188,94.78025817871094,76.84375,24.6358699798584,35.27192306518555,103.54668426513672,187.41587829589844,123.6004409790039,106.41153717041016,95.74646759033203,105.99994659423828,73.88545227050781,127.49342346191406,47.00429153442383,65.79957580566406,54.26018142700195,4.109640598297119,72.9651870727539,89.40949249267578,30.452743530273438,108.10227966308594,171.2935333251953,31.23919677734375,94.84446716308594,23.493480682373047
130.35484313964844,76.83507537841797,135.3879852294922,49.37900161743164,36.351318359375,223.98873901367188,95.43960571289062,77.32124328613281,24.82320785522461,35.14061737060547,102.18970489501953,192.2688446044922,125.20702362060547,106.77752685546875,95.89175415039062,105.86479187011719,74.81201934814453,126.75179290771484,46.693504333496094,66.28294372558594,53.91733932495117,4.127662658691406,72.81259155273438,89.5084457397461,30.294170379638672,108.21075439453125,171.39022827148438,31.43198585510254,95.12730407714844,23.38018226623535
130.22299194335938,76.72781372070312,135.9564666748047,49.61349868774414,36.91383361816406,226.3632354736328,95.74008178710938,77.08954620361328,24.854442596435547,35.248748779296875,100.91815948486328,194.8877716064453,125.69891357421875,105.95404815673828,94.77537536621094,105.61041259765625,75.09957122802734,127.69940948486328,46.50110626220703,66.027587890625,53.944400787353516,4.254544258117676,73.43096160888672,89.55792236328125,30.402664184570312,107.4681625366211,171.30230712890625,31.399856567382812,95.69304656982422,23.612590789794922
129.5889434814453,76.80825805664062,135.26336669921875,49.492000579833984,37.209022521972656,225.6753692626953,95.48970031738281,77.48979187011719,24.72173309326172,35.21785354614258,101.51598358154297,194.15982055664062,125.69891357421875,105.73294830322266,94.86885833740234,105.14143371582031,74.82798767089844,127.65821838378906,46.11631393432617,66.38327026367188,53.64666748046875,4.2039384841918945,73.54339599609375,89.32042694091797,30.38597297668457,107.25955200195312,171.40782165527344,31.232763290405273,95.49502563476562,23.70265007019043
129.62034606933594,76.5848159790039,135.1543731689453,49.10049819946289,37.43680953979492,222.10179138183594,95.4312515258789,77.86901092529297,24.68270492553711,35.21013259887695,97.57794189453125,193.28961181640625,127.26444244384766,105.98455810546875,94.64186096191406,105.90455627441406,74.70818328857422,127.65821838378906,46.24211502075195,66.09142303466797,54.043643951416016,4.24862003326416,73.81642150878906,89.18189239501953,30.536191940307617,108.5945816040039,171.34628295898438,30.988555908203125,95.2027587890625,23.857589721679688
129.46343994140625,75.57487487792969,131.69662475585938,47.84600067138672,36.244388580322266,220.74632263183594,94.43804931640625,77.32124328613281,24.198728561401367,35.325984954833984,96.17353057861328,188.6793212890625,126.13330078125,104.64257049560547,94.68859100341797,105.79325103759766,73.63782501220703,129.05906677246094,46.01271057128906,65.12471771240234,53.294803619384766,4.066688060760498,73.671875,86.71781158447266,30.160634994506836,108.21075439453125,169.3586883544922,30.860027313232422,93.80728149414062,23.579866409301758
129.30648803710938,75.33357238769531,131.94580078125,48.39950180053711,36.748416900634766,222.64210510253906,94.18766021728516,76.70332336425781,24.565614700317383,35.21013259887695,96.78085327148438,187.54974365234375,126.95301818847656,104.14697265625,94.68859100341797,105.80120849609375,73.02278900146484,129.61941528320312,46.16072463989258,66.1187744140625,53.2045783996582,3.849949359893799,73.35064697265625,87.37092590332031,29.935317993164062,106.9508285522461,169.75440979003906,30.885740280151367,94.37303161621094,23.50385856628418
130.17906188964844,76.38821411132812,133.69029235839844,49.165000915527344,37.30147171020508,224.7938232421875,94.90547943115234,76.3381576538086,24.854442596435547,35.372318267822266,96.22098541259766,190.23561096191406,126.44479370117188,105.42793273925781,95.00904846191406,106.10328674316406,73.87745666503906,129.5864715576172,46.37531280517578,67.11285400390625,53.93538284301758,4.157037258148193,73.5995864868164,89.31053924560547,30.327556610107422,107.45980834960938,170.36123657226562,31.34844398498535,96.05136108398438,23.59156036376953
