7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1375.600,3275.000,2456.000,720.200,3882.500,2959.500,41830,797.167,11045,9067,3160.000,10735,2490.000,4460.000,1552.000,4835.000,1118.333,1607.000,5063.000,1598.667,3415.000,3844.000,4453.000,2098.000,19815,1623.500,6495,4214.000,1010.000,19230
1375.600,3275.000,2456.000,720.200,3882.500,2959.500,41830,797.167,11045,9067,3160.000,10735,2490.000,4460.000,1552.000,4835.000,1118.333,1607.000,5063.000,1598.667,3415.000,3844.000,4453.000,2098.000,19815,1623.500,6495,4214.000,1010.000,19230
1419.400,3333.000,2505.000,745.200,3997.500,2998.000,43290,813.167,11260,9447,3279.500,11155,2559.500,4563.000,1584.000,4890.000,1131.667,1638.000,5204.000,1639.000,3571.000,3851.000,4523.000,2157.000,20210,1638.500,6674,4323.000,1027.500,19670
1409.800,3296.000,2528.500,748.300,4076.500,3033.000,42590,822.500,11015,9298,3295.000,11065,2547.500,4573.000,1575.000,4928.000,1138.333,1637.000,5200.000,1657.000,3569.000,3911.000,4567.000,2165.000,20115,1661.500,6893,4299.000,1023.750,19615
1386.000,3316.000,2536.500,738.000,4181.500,3060.000,39720,828.667,10950,9437,3282.000,11110,2545.500,4545.000,1567.000,4965.000,1158.333,1637.500,5118.000,1639.000,3501.000,3920.000,4564.000,2144.000,20250,1646.500,6844,4265.000,1027.500,19705
1386.000,3316.000,2536.500,738.000,4181.500,3060.000,39720,828.667,10950,9437,3282.000,11110,2545.500,4545.000,1567.000,4965.000,1158.333,1637.500,5118.000,1639.000,3501.000,3920.000,4564.000,2144.000,20250,1646.500,6844,4265.000,1027.500,19705
1372.200,3394.000,2537.500,726.700,4211.500,3059.000,38690,832.167,11125,9333,3263.500,11200,2528.500,4491.000,1556.000,4966.000,1163.333,1626.000,5039.000,1602.000,3462.000,3887.000,4546.000,2121.000,20070,1653.000,6713,4226.000,1025.000,19390
1382.400,3510.000,2523.500,737.700,4247.500,3054.000,38560,832.667,11155,9448,3325.500,11110,2565.500,4571.000,1578.000,4970.000,1171.667,1648.500,5064.000,1603.667,3471.000,3861.000,4548.000,2156.000,20275,1670.000,6835,4207.000,1023.750,19585
1369.000,3532.000,2495.000,730.400,4215.000,3032.000,38010,823.000,11250,9440,3286.500,11195,2561.000,4534.000,1576.000,4840.000,1131.667,1640.000,5040.000,1572.333,3457.000,3843.000,4450.000,2128.000,20145,1600.000,6667,4136.000,1002.500,19355
1376.400,3549.000,2515.500,729.500,4238.500,3090.000,38430,838.000,11275,9472,3289.500,11280,2550.000,4544.000,1587.000,4875.000,1150.000,1642.500,5055.000,1588.667,3446.000,3870.000,4832.000,2139.000,20545,1610.500,6793,4193.000,1022.500,19735
1365.400,3514.000,2514.000,726.000,4175.000,3070.000,37480,825.833,11250,9458,3261.500,11235,2560.500,4496.000,1575.000,4818.000,1145.000,1627.000,5002.000,1562.333,3445.000,3819.000,4759.000,2117.000,20575,1591.500,6706,4144.000,1008.750,19380
1343.800,3504.000,2485.000,714.800,4089.500,3042.000,36770,822.167,11030,9340,3222.000,11055,2504.000,4435.000,1552.000,4758.000,1135.000,1603.500,4922.000,1558.333,3353.000,3760.000,4656.000,2083.000,20430,1557.000,6640,4086.000,986.250,19265
1347.200,3484.000,2493.000,711.500,4121.000,3042.000,37230,822.167,11085,9572,3257.000,11155,2537.000,4439.000,1551.000,4709.000,1131.667,1621.500,4950.000,1559.000,3403.000,3744.000,4710.000,2073.000,20590,1544.500,6693,4053.000,978.750,19240
1371.000,3498.000,2534.500,726.300,4164.500,3066.000,37160,821.667,11210,9618,3288.500,11195,2560.000,4487.000,1562.000,4705.000,1138.333,1642.500,5020.000,1565.667,3488.000,3737.000,4618.000,2116.000,21345,1546.000,6782,4096.000,1002.500,19470
1360.200,3472.000,2550.500,731.100,4225.000,3079.000,37240,832.667,11200,9655,3293.000,11340,2557.500,4487.000,1561.000,4714.000,1136.667,1649.000,5040.000,1604.000,3492.000,3764.000,4647.000,2128.000,21355,1544.000,6849,4122.000,1015.000,19240
1338.000,3432.000,2493.000,725.800,4190.000,3000.000,36340,821.167,11160,9607,3245.000,11240,2554.500,4456.000,1557.500,4707.000,1116.667,1641.000,4935.000,1579.000,3432.000,3737.000,4497.000,2112.000,21350,1530.500,6796,4052.000,985.000,18945
1315.800,3418.000,2510.000,706.500,4214.000,2993.500,35350,813.667,11075,9634,3219.500,11180,2585.500,4364.000,1570.000,4706.000,1108.333,1661.000,4863.000,1549.667,3375.000,3720.000,4506.000,2059.000,21315,1527.500,6810,4055.000,972.500,18690
1341.200,3445.000,2499.500,711.200,4343.500,2991.500,35890,822.333,11340,9786,3285.000,11320,2585.500,4381.000,1573.500,4730.000,1111.667,1666.000,4922.000,1554.667,3450.000,3683.000,4565.000,2067.000,21920,1538.000,6896,4049.000,977.500,18655
1352.800,3520.000,2488.000,742.000,4478.000,3002.000,36520,834.667,11985,10100,3374.000,11450,2619.000,4519.000,1584.500,4778.000,1125.000,1699.500,4993.000,1601.333,3502.000,3681.000,4533.000,2129.000,22650,1538.000,6978,4091.000,992.500,18875
1340.800,3505.000,2486.500,752.900,4488.500,3094.000,36960,834.500,11885,9890,3368.000,11450,2615.000,4598.000,1583.500,4793.000,1125.000,1693.500,4993.000,1625.667,3484.000,3711.000,4582.000,2166.000,22690,1537.000,6940,4208.000,1000.000,18885
1341.000,3502.000,2472.500,747.200,4426.500,3065.000,36380,834.000,11905,9791,3339.500,11460,2601.500,4539.000,1579.000,4778.000,1115.000,1679.000,4987.000,1593.333,3485.000,3711.000,4567.000,2145.000,22470,1539.500,6915,4236.000,996.250,18820
