7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1190.000,4310.000,2658.500,757.100,4555.500,2981.000,37440,870.000,15120,10140,3468.500,11585,2373.000,4388.000,1677.500,5704.000,1400.000,1601.500,4763.000,1550.333,3067.000,3950.000,4619.000,2053.000,21675,1383.000,8239,4855.000,1016.250,18285
1212.000,4237.000,2656.500,759.300,4493.500,2981.500,37630,852.167,14785,9984,3461.000,11600,2376.000,4396.000,1691.000,5682.000,1393.333,1603.500,4804.000,1567.000,3128.000,3899.000,4622.000,2059.000,21910,1380.500,8110,4836.000,1015.000,18360
1230.800,4270.000,2659.500,766.200,4478.500,3008.000,37310,848.167,15165,10030,3504.500,11750,2416.000,4449.000,1714.000,5647.000,1370.000,1624.500,4844.000,1570.333,3150.000,3870.000,4608.000,2085.000,21925,1377.000,8167,4889.000,1020.000,18095
1226.800,4259.000,2666.500,761.200,4483.000,3005.000,36790,840.833,15040,9886,3499.500,11575,2387.000,4417.000,1699.000,5697.000,1373.333,1613.500,4806.000,1572.333,3102.000,3860.000,4626.000,2076.000,21835,1380.000,8171,4808.000,1018.750,18020
1231.400,4245.000,2647.000,754.000,4467.000,2989.500,36820,841.833,15230,9944,3491.500,11725,2396.000,4372.000,1713.000,5637.000,1361.667,1608.000,4766.000,1584.000,3087.000,3862.000,4560.000,2059.000,21725,1379.500,8138,4794.000,1020.000,17885
1237.400,4318.000,2615.000,749.300,4464.000,2909.000,37180,837.333,15580,9965,3505.000,11735,2390.500,4373.000,1726.500,5694.000,1361.667,1603.000,4817.000,1591.333,3104.000,3857.000,4535.000,2046.000,22060,1385.500,8209,4858.000,1035.000,17920
1252.600,4439.000,2652.500,751.400,4553.000,2929.000,36770,842.667,15670,10025,3560.500,11765,2378.000,4378.000,1732.000,5706.000,1450.000,1609.000,4873.000,1602.333,3104.000,3874.000,4528.000,2050.000,22400,1386.500,8373,4902.000,1047.500,17915
1245.000,4477.000,2629.500,738.400,4523.000,2917.000,36430,837.000,15625,10130,3570.000,11755,2386.500,4330.000,1721.000,5681.000,1491.667,1608.500,4850.000,1606.333,3103.000,3856.000,4544.000,2026.000,22160,1379.500,8289,4922.000,1045.000,17880
1242.000,4478.000,2663.500,727.100,4541.000,2920.500,36220,834.167,16100,10150,3591.500,11750,2393.500,4282.000,1716.500,5716.000,1530.000,1599.000,4831.000,1595.667,3091.000,3840.000,4518.000,1999.000,22030,1370.000,8424,4846.000,1046.250,17835
1251.600,4499.000,2675.000,731.800,4553.000,2920.000,34570,841.000,15890,10175,3620.500,11820,2420.500,4293.000,1720.000,5681.000,1526.667,1615.500,4897.000,1583.333,3134.000,3837.000,4520.000,2010.000,22435,1360.500,8380,4885.000,1046.250,17915
1251.600,4499.000,2675.000,731.800,4553.000,2920.000,34570,841.000,15890,10175,3620.500,11820,2420.500,4293.000,1720.000,5681.000,1526.667,1615.500,4897.000,1583.333,3134.000,3837.000,4520.000,2010.000,22435,1360.500,8380,4885.000,1046.250,17915
1236.000,4505.000,2684.500,721.600,4572.500,2912.000,33880,832.333,16040,10125,3649.500,11805,2400.500,4268.000,1713.000,5763.000,1490.000,1606.500,4860.000,1584.000,3096.000,3812.000,4468.000,1993.000,22275,1337.500,8660,4878.000,1048.750,17825
1225.600,4497.000,2719.500,718.000,4630.000,2920.000,33930,831.500,16135,10125,3611.000,11750,2401.500,4272.000,1711.000,5751.000,1498.333,1607.000,4837.000,1576.000,3091.000,3813.000,4449.000,1986.000,22085,1367.500,8625,4865.000,1041.250,17795
1230.000,4534.000,2705.000,718.700,4640.500,2947.000,33500,835.833,16395,10300,3684.000,11775,2423.500,4240.000,1725.500,5766.000,1571.667,1616.000,4858.000,1589.000,3099.000,3827.000,4449.000,1993.000,22205,1374.000,8666,4924.000,1057.500,17960
1225.200,4539.000,2703.000,713.600,4612.000,2928.500,33250,830.833,16440,10335,3688.000,11825,2409.000,4219.000,1725.000,5745.000,1570.000,1610.000,4817.000,1578.333,3076.000,3783.000,4432.000,1984.000,22665,1360.000,8618,4864.000,1060.000,17790
1215.800,4485.000,2698.000,705.400,4628.000,2902.500,33100,818.000,16280,10375,3666.500,11870,2385.000,4188.000,1712.500,5682.000,1555.000,1595.500,4768.000,1563.333,3042.000,3745.000,4446.000,1962.000,22490,1340.000,8498,4779.000,1052.500,17585
1221.400,4467.000,2663.500,704.700,4664.000,2866.500,33090,817.833,16455,10495,3644.000,11950,2372.000,4186.000,1704.000,5648.000,1540.000,1581.000,4797.000,1558.667,3066.000,3807.000,4425.000,1967.000,22585,1338.000,8453,4732.000,1032.500,17585
1237.200,4524.000,2662.000,711.600,4669.500,2881.500,33440,816.667,16475,10320,3629.000,11890,2385.000,4234.000,1718.500,5640.000,1530.000,1603.500,4868.000,1560.333,3081.000,3793.000,4437.000,1987.000,23125,1344.000,8339,4728.000,1028.750,17565
1250.000,4594.000,2677.000,708.100,4689.500,2896.500,33330,812.167,16915,10240,3643.500,11935,2381.000,4208.000,1722.500,5629.000,1520.000,1595.500,4877.000,1556.667,3080.000,3828.000,4498.000,1978.000,23270,1353.000,8427,4752.000,1016.250,17540
