7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1485.800,2640.000,1557.500,690.000,3983.000,2514.667,43425,593.500,8294,8118,4600.500,8090,2222.000,4477.500,1370.500,5015.000,1088.333,1612.000,5683.000,1323.500,3595.500,3798.000,4456.000,2043.000,20260,1713.500,6848,4122.000,1110.000,17515
1505.400,2623.500,1573.750,688.600,3920.000,2551.667,43255,595.333,8338,8166,4585.500,8163,2253.500,4432.000,1374.500,5038.000,1080.000,1626.000,5825.000,1325.000,3628.000,3694.000,4464.500,2050.000,20280,1715.000,6907,4160.000,1135.000,17520
1518.400,2596.000,1568.250,689.800,3906.500,2521.667,43795,590.833,8510,8111,4556.500,8078,2232.000,4429.000,1369.000,5024.000,1053.333,1622.000,5780.000,1309.500,3652.000,3675.500,4425.500,2055.000,20410,1708.000,6882,4158.500,1145.000,17345
1546.000,2643.000,1579.750,689.000,3901.500,2533.667,43925,588.000,8770,8244,4642.500,8110,2252.000,4458.000,1357.000,5040.000,1045.000,1632.500,5900.000,1323.333,3725.000,3660.000,4400.000,2058.000,20865,1705.500,6931,4264.500,1135.000,17170
1548.400,2677.000,1568.750,696.900,3892.500,2535.000,43240,594.500,8730,8494,4657.500,8123,2245.000,4469.000,1373.000,5050.000,1073.333,1636.000,5932.000,1364.167,3738.000,3632.000,4400.000,2058.000,21120,1719.000,6932,4310.000,1135.000,17115
1571.600,2590.000,1603.750,695.400,3853.000,2546.000,43150,595.333,8980,8395,4661.000,8195,2236.500,4519.500,1365.000,5100.000,1075.000,1633.500,5961.000,1352.833,3730.000,3660.000,4366.500,2055.000,20980,1732.500,6923,4391.000,1120.000,16895
1551.200,2486.000,1590.750,698.400,3750.500,2597.333,43415,593.667,8678,8442,4559.500,8078,2216.000,4501.500,1330.000,5100.000,1093.333,1616.500,5904.000,1333.333,3716.500,3686.000,4400.000,2084.000,20795,1730.500,6923,4361.000,1113.750,16970
1504.600,2504.000,1611.500,680.400,3710.500,2572.667,42405,575.000,8596,8105,4440.000,7897,2170.000,4392.000,1295.000,5022.000,1050.000,1598.500,5690.000,1286.333,3610.000,3625.500,4351.500,2050.000,20115,1713.500,6693,4223.500,1092.500,16740
1496.200,2464.000,1582.500,670.000,3655.500,2547.667,41910,570.667,8446,8159,4493.000,7906,2174.000,4317.000,1309.000,4943.500,1020.000,1565.000,5649.000,1288.667,3568.000,3550.000,4294.500,2036.000,19850,1688.500,6570,4190.000,1072.500,16960
1500.000,2440.500,1568.750,670.900,3668.000,2539.000,42800,567.667,8478,8184,4482.000,7875,2150.000,4339.000,1301.500,4945.000,997.667,1550.000,5612.000,1303.333,3520.000,3516.000,4277.000,2041.000,19990,1722.500,6585,4188.500,1098.750,16865
1462.200,2353.000,1566.750,665.600,3634.500,2502.000,42295,562.500,8428,7959,4400.000,7678,2108.000,4233.500,1240.500,4958.000,984.667,1527.500,5503.000,1268.000,3498.000,3450.500,4299.000,2013.000,19780,1695.000,6696,4135.000,1067.500,16825
1442.800,2331.000,1527.250,649.100,3553.000,2463.000,41830,552.333,8316,7666,4329.000,7527,2043.500,4121.500,1211.500,4836.000,967.667,1481.500,5417.000,1267.000,3424.500,3354.500,4201.500,1981.000,19190,1666.000,6505,4070.000,1053.750,17210
1428.600,2365.000,1519.000,643.000,3556.500,2497.000,42070,552.333,8515,7731,4315.000,7554,2035.500,4121.000,1213.000,4838.500,1020.000,1494.000,5394.000,1262.000,3455.000,3107.000,4191.000,1983.000,19390,1653.500,6422,4083.500,1072.500,16730
1450.000,2478.500,1543.750,648.900,3600.000,2562.333,43715,556.167,8605,7851,4359.500,7673,2046.000,4152.000,1216.500,4927.500,1028.333,1499.000,5527.000,1271.667,3495.000,3275.000,4307.000,1980.000,19790,1655.000,6451,4193.500,1105.000,17430
1512.400,2446.500,1571.750,676.400,3685.500,2648.667,44730,563.167,9116,7956,4525.000,7952,2145.500,4324.500,1252.000,5001.000,1050.000,1547.500,5694.000,1305.167,3580.500,3410.000,4394.000,2021.000,20395,1702.500,6656,4325.000,1101.250,17995
1507.000,2470.000,1572.250,669.800,3713.500,2643.333,44525,562.167,9086,7896,4537.500,7902,2180.000,4328.000,1272.500,5059.000,1003.333,1600.000,5678.000,1297.833,3581.000,3405.500,4351.500,2025.000,20100,1707.500,6650,4281.500,1095.000,17920
1507.000,2470.000,1572.250,669.800,3713.500,2643.333,44525,562.167,9086,7896,4537.500,7902,2180.000,4328.000,1272.500,5059.000,1003.333,1600.000,5678.000,1297.833,3581.000,3405.500,4351.500,2025.000,20100,1707.500,6650,4281.500,1095.000,17920
1531.400,2568.500,1568.500,676.400,3725.000,2635.000,45830,567.333,9400,8044,4605.000,8069,2206.500,4358.500,1283.500,5064.000,1015.000,1614.000,5780.000,1321.333,3655.500,3400.000,4465.000,2025.000,20245,1710.000,6542,4299.500,1108.750,18385
