7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
3155.0,4295.0,155.39999389648438,2332.0,25160.0,2454.5,55030.0,3370.0,34790.0,4644.0,5221.0,18070.0,3568.0,4150.0,8969.0,4196.0,6948.0,3756.0,2126.0,5717.0,1590.0,5283.0,1947.5,5120.0,5160.0,1703.5,3921.0,6901.0,1896.0,3761.0
3040.0,4244.0,150.1999969482422,2294.0,22640.0,2448.5,56130.0,3369.0,33370.0,4563.0,4998.0,17900.0,3572.0,4071.0,9287.0,4162.0,7005.0,3933.0,2100.0,5762.0,1561.0,5392.0,1927.0,5022.0,4982.0,1697.5,3869.0,6910.0,1855.0,3929.0
3139.0,4350.0,150.6999969482422,2330.0,23300.0,2469.0,56580.0,3411.0,33250.0,4506.0,5201.0,19295.0,3639.0,4203.0,9545.0,4191.0,6951.0,4057.0,2091.5,5860.0,1557.0,5470.0,1950.0,5129.0,5135.0,1742.0,3935.0,6807.0,1839.5,3990.0
3118.0,4259.0,151.1999969482422,2314.5,21700.0,2580.5,57210.0,3368.0,32800.0,4529.0,5138.0,19775.0,3637.0,4162.0,9510.0,4180.0,7468.0,4030.0,2083.0,5839.0,1585.0,5548.0,1989.0,5046.0,5060.0,1752.5,4001.0,6863.0,1871.5,4098.0
3131.0,4284.0,151.39999389648438,2330.0,22255.0,2633.5,58230.0,3305.0,34200.0,4551.0,5114.0,19710.0,3672.0,4189.0,9450.0,4182.0,7238.0,4035.0,2071.5,5868.0,1511.0,5541.0,2007.5,5080.0,5135.0,1765.5,4069.0,6916.0,2087.5,4128.0
3147.0,4520.0,152.39999389648438,2321.5,22695.0,2650.0,58630.0,3392.0,34190.0,4566.0,5120.0,19740.0,3638.0,4198.0,9306.0,4225.0,7521.0,3967.0,2075.5,5803.0,1523.5,5572.0,2021.0,5066.0,5180.0,1790.5,4265.0,6982.0,2069.0,3960.0
3190.0,4686.0,152.39999389648438,2400.0,21910.0,2664.0,57970.0,3465.0,33660.0,4597.0,5238.0,20190.0,3704.0,4280.0,9511.0,4313.0,7850.0,4032.0,2111.0,5855.0,1544.5,5654.0,2015.0,5182.0,5211.0,1854.0,4234.0,7210.0,2113.5,4028.0
3198.0,4669.0,150.8000030517578,2450.0,21170.0,2626.5,57020.0,3425.0,33910.0,4643.0,5349.0,20770.0,3731.0,4331.0,9448.0,4380.0,8093.0,4100.0,2094.5,5916.0,1565.0,5671.0,2019.0,5314.0,5217.0,1874.5,4164.0,7250.0,2089.0,4081.0
3180.0,4700.0,151.1999969482422,2451.0,19780.0,2649.5,56500.0,3505.0,31850.0,4641.0,5083.0,20595.0,3750.0,4330.0,9510.0,4443.0,8113.0,4103.0,2130.5,5922.0,1556.5,5685.0,2039.0,5300.0,5153.0,1893.0,4173.0,7314.0,2106.0,4136.0
3119.0,4548.0,153.10000610351562,2426.5,20340.0,2660.5,53510.0,3481.0,33300.0,4630.0,5122.0,19935.0,3673.0,4528.0,9350.0,4372.0,8503.0,4058.0,2084.0,6000.0,1517.0,5701.0,2036.0,5286.0,5083.0,1896.0,4190.0,7258.0,2065.0,4012.0
