7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1298.800,6806.000,2435.000,415.000,4608.000,3087.000,50580,2459.000,21675,11510,3095.000,13525,2231.000,2738.000,2106.500,3823.000,4283.333,1485.000,3568.000,1580.667,2456.000,1981.000,3435.000,1212.000,17160,1783.000,10415,3265.000,1643.500,16640
1298.800,6806.000,2435.000,415.000,4608.000,3087.000,50580,2459.000,21675,11510,3095.000,13525,2231.000,2738.000,2106.500,3823.000,4283.333,1485.000,3568.000,1580.667,2456.000,1981.000,3435.000,1212.000,17160,1783.000,10415,3265.000,1643.500,16640
1298.800,6806.000,2435.000,415.000,4608.000,3087.000,50580,2459.000,21675,11510,3095.000,13525,2231.000,2738.000,2106.500,3823.000,4283.333,1485.000,3568.000,1580.667,2456.000,1981.000,3435.000,1212.000,17160,1783.000,10415,3265.000,1643.500,16640
1298.800,6806.000,2435.000,415.000,4608.000,3087.000,50580,2459.000,21675,11510,3095.000,13525,2231.000,2738.000,2106.500,3823.000,4283.333,1485.000,3568.000,1580.667,2456.000,1981.000,3435.000,1212.000,17160,1783.000,10415,3265.000,1643.500,16640
1282.800,6792.000,2406.000,411.200,4495.000,3066.000,50270,2538.000,22360,11950,3078.000,13690,2228.500,2710.500,2058.000,3698.000,4418.333,1501.000,3555.000,1498.000,2401.000,1959.000,3358.000,1198.000,17280,1813.500,10410,3228.000,1655.000,16125
1298.400,6948.000,2447.500,419.200,4668.000,3175.000,51930,2583.333,22490,12045,3205.000,14090,2341.500,2763.500,2159.500,3736.000,4363.333,1590.500,3682.000,1482.333,2538.000,1970.500,3454.000,1226.000,17910,1835.000,10545,3303.000,1681.500,17105
1331.600,7059.000,2419.500,423.800,4685.000,3158.000,53580,2545.000,22720,12120,3268.000,14050,2417.000,2816.000,2235.000,3764.000,4241.667,1639.000,3865.000,1502.333,2614.000,2033.000,3457.000,1233.000,17835,1805.000,10610,3422.000,1668.000,17920
1305.400,7071.000,2450.500,417.000,4704.000,3180.000,53250,2575.000,22955,11980,3276.000,14080,2375.500,2756.000,2275.000,3803.000,4310.000,1596.500,3778.000,1517.333,2523.000,2031.500,3539.000,1215.000,17715,1827.500,10705,3287.000,1659.000,17700
1276.800,7069.000,2424.500,418.000,4657.000,3137.000,51720,2703.667,22755,11985,3209.000,14175,2367.500,2782.500,2268.500,3849.000,4346.667,1587.000,3747.000,1467.000,2522.000,2028.000,3554.000,1222.000,17890,1790.500,10775,3278.000,1654.500,17705
1248.600,6794.000,2371.500,406.100,4530.000,3148.000,51600,2829.667,22075,11885,3089.000,14085,2327.500,2711.000,2214.000,4028.000,4323.333,1530.500,3650.000,1458.000,2414.000,2002.000,3460.000,1198.000,17200,1797.500,10465,3191.000,1605.000,17500
1249.800,6865.000,2356.500,403.900,4574.000,3165.000,51050,2810.667,22525,11950,3089.000,14425,2322.000,2709.500,2180.000,4012.000,4368.333,1534.000,3726.000,1474.000,2453.000,2009.500,3476.000,1202.000,17420,1728.000,10420,3188.000,1628.000,17550
1251.400,6685.000,2446.500,407.400,4621.000,3243.000,51430,2830.333,21700,11780,3109.000,14505,2340.000,2805.500,2212.500,4023.000,4453.333,1559.000,3760.000,1470.000,2487.500,2024.500,3567.000,1197.000,17540,1721.500,10315,3234.000,1646.000,17345
1286.200,6902.000,2421.000,423.900,4494.000,3227.000,51760,2839.667,21810,12150,3253.000,14725,2395.000,2919.500,2242.500,4085.000,4435.000,1604.500,3866.000,1536.667,2579.000,2034.500,3616.000,1230.000,18240,1703.500,10370,3346.000,1700.000,17805
1283.000,6747.000,2457.500,423.000,4539.000,3181.000,52650,2857.000,22270,12255,3261.000,14925,2404.000,2900.500,2245.000,4125.000,4640.000,1606.000,3881.000,1499.333,2574.000,2035.500,3585.000,1229.000,18195,1716.000,10380,3361.000,1688.500,17815
1272.400,6795.000,2418.500,422.400,4480.000,3085.000,52960,2911.000,22085,12155,3235.000,14900,2414.000,2894.500,2239.000,4117.000,4648.333,1615.000,3866.000,1481.667,2556.500,2012.500,3545.000,1233.000,18165,1708.500,10250,3304.000,1708.000,17525
1257.800,6773.000,2420.000,412.100,4607.000,3075.000,53000,2857.333,22125,11925,3200.000,14800,2378.000,2837.500,2205.000,4047.000,4668.333,1573.500,3810.000,1476.000,2523.000,2006.000,3471.000,1214.000,17925,1718.500,10525,3257.000,1690.000,17410
1276.600,6750.000,2436.000,419.700,4607.000,3080.000,54630,2954.333,22440,12025,3263.000,14970,2388.500,2913.000,2242.500,4118.000,4816.667,1604.000,3900.000,1491.667,2630.000,2032.500,3526.000,1231.000,18165,1746.000,10795,3319.000,1739.000,18055
1329.800,6737.000,2444.500,428.900,4805.000,3075.000,56780,3117.000,22695,12530,3409.000,15230,2424.500,2983.500,2275.500,4195.000,4961.667,1627.000,4012.000,1515.667,2743.500,2081.000,3597.000,1262.000,18505,1721.000,10795,3374.000,1802.500,18995
1348.000,6750.000,2454.000,444.500,4734.000,3095.000,57000,3069.000,21890,12530,3435.000,15650,2479.500,3076.000,2320.500,4138.000,4993.333,1652.000,4072.000,1561.667,2811.500,2116.500,3629.000,1309.000,19025,1818.000,10945,3525.000,1760.000,18550
