7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1159.400,3339.000,2513.500,544.600,2965.000,3215.000,34670,818.333,8690,7065,2348.000,9002,1765.500,3434.000,1170.500,4800.000,1286.667,1203.500,4101.000,1324.333,2842.000,4047.000,4287.000,1710.000,17505,1778.500,4330,3564.000,881.250,18950
1139.200,3323.000,2463.500,512.300,3030.000,3157.000,33640,822.667,8701,6813,2293.500,8781,1751.500,3290.000,1159.000,4778.000,1260.000,1183.000,3901.000,1292.667,2759.500,4053.000,4267.000,1658.000,17150,1740.000,4211,3490.000,863.750,18340
1117.800,3268.000,2450.500,492.300,2956.000,3278.000,34540,794.667,8455,6711,2213.000,8554,1843.500,3149.000,1141.500,4722.000,1236.667,1204.000,3752.000,1244.000,2865.000,3928.000,4225.000,1603.000,16715,1729.000,4093,3437.000,850.000,17775
1138.200,3279.000,2410.000,507.100,2921.000,3203.000,35500,796.167,8437,7008,2285.000,8537,1930.500,3219.000,1162.500,4734.000,1220.000,1259.500,3951.000,1254.000,2924.500,3952.000,4234.000,1628.000,16905,1699.500,4285,3536.000,813.750,17690
1172.000,3293.000,2403.500,504.200,2900.500,3236.000,36640,792.167,8213,6846,2307.000,8350,1962.000,3209.000,1159.000,4629.000,1181.667,1257.500,4022.000,1234.667,2904.000,3960.000,4196.000,1624.000,16600,1685.500,4272,3493.000,802.500,17560
1211.000,3297.000,2385.500,531.400,3000.000,3246.000,37880,788.333,8620,7078,2414.500,8682,2002.500,3378.000,1181.500,4694.000,1203.333,1282.000,4127.000,1290.667,3002.000,4008.000,4364.000,1679.000,17225,1687.000,4395,3628.000,823.750,17835
1202.200,3374.000,2427.000,536.000,3100.500,3244.000,37500,796.667,8642,7191,2456.000,8791,2053.000,3409.000,1213.000,4765.000,1198.333,1303.000,4097.000,1299.000,2992.000,3996.000,4440.000,1677.000,17420,1694.000,4484,3616.000,851.250,17785
1188.800,3373.000,2432.000,536.100,3182.000,3226.000,37000,788.167,8665,7119,2424.000,9164,2057.500,3399.000,1215.500,4764.000,1200.000,1299.500,4008.000,1282.000,2961.500,3996.000,4402.000,1663.000,17315,1670.000,4395,3370.000,851.250,17820
1188.800,3373.000,2432.000,536.100,3182.000,3226.000,37000,788.167,8665,7119,2424.000,9164,2057.500,3399.000,1215.500,4764.000,1200.000,1299.500,4008.000,1282.000,2961.500,3996.000,4402.000,1663.000,17315,1670.000,4395,3370.000,851.250,17820
1200.000,3349.000,2437.000,529.000,3176.500,3240.000,38080,807.667,8978,7074,2441.000,9270,2075.000,3377.000,1212.500,4808.000,1226.667,1295.000,4056.000,1293.667,2955.000,4010.000,4464.000,1661.000,17145,1693.000,4480,3356.000,866.250,17800
