7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1418.400,6123.000,2468.000,539.100,5693.000,2861.500,65760,2240.000,18580,11050,3880.000,13660,2884.000,3820.000,2091.500,3904.000,2580.000,1763.000,4806.000,1934.333,2722.500,2408.500,3699.000,1590.000,19615,1518.500,8547,4118.000,1205.000,21710
1385.800,5940.000,2466.500,521.900,5549.000,2796.000,65150,2242.667,18450,11000,3824.000,13465,2780.000,3740.000,2095.500,3867.000,2546.667,1711.000,4600.000,1901.000,2613.000,2376.500,3621.000,1562.000,18875,1454.000,8508,4060.000,1175.000,21290
1377.200,5771.000,2450.000,514.700,5356.000,2745.000,64450,2254.000,18010,10910,3705.000,13045,2704.000,3685.000,2083.500,3787.000,2533.333,1674.000,4540.000,1881.333,2566.000,2329.000,3729.000,1559.000,18405,1422.500,8353,4038.000,1226.000,20955
1344.000,5798.000,2453.000,512.100,5200.000,2677.500,63730,2270.000,18200,10750,3659.000,13030,2710.000,3667.000,2087.000,3782.000,2516.667,1701.500,4492.000,1871.000,2560.500,2310.000,3705.000,1554.000,18305,1428.000,8151,3977.000,1218.000,20955
1358.200,5911.000,2420.000,512.600,5188.000,2647.500,63310,2276.000,18170,10590,3688.000,13160,2670.000,3671.000,2050.500,3733.000,2510.000,1682.500,4446.000,1856.333,2536.500,2316.000,3715.000,1555.000,18020,1457.500,8084,3994.000,1253.000,21260
1362.000,5863.000,2445.000,510.400,5047.000,2633.500,64090,2314.333,18370,10665,3659.000,13510,2658.500,3650.000,2049.000,3666.000,2513.333,1653.500,4454.000,1851.000,2535.000,2312.500,3738.000,1551.000,18205,1466.500,8206,4064.000,1269.000,21200
1367.400,5973.000,2474.000,509.900,5014.000,2690.000,63580,2310.000,18370,10705,3704.000,13600,2652.500,3625.000,2049.000,3705.000,2503.333,1662.000,4453.000,1867.000,2542.000,2301.500,3742.000,1554.000,17925,1480.000,8331,4064.000,1305.000,21220
1367.400,5973.000,2474.000,509.900,5014.000,2690.000,63580,2310.000,18370,10705,3704.000,13600,2652.500,3625.000,2049.000,3705.000,2503.333,1662.000,4453.000,1867.000,2542.000,2301.500,3742.000,1554.000,17925,1480.000,8331,4064.000,1305.000,21220
1358.000,5889.000,2444.500,504.200,4895.000,2648.000,62800,2381.667,18260,10610,3677.000,13395,2620.000,3535.000,2016.000,3622.000,2470.000,1629.000,4388.000,1883.000,2482.000,2296.000,3709.000,1536.000,17825,1433.000,8351,3933.000,1275.000,20975
1370.600,5915.000,2477.000,504.500,4964.000,2676.500,63680,2389.000,18460,10730,3712.000,13365,2646.500,3512.000,2035.000,3641.000,2470.000,1655.000,4357.000,1908.333,2495.500,2287.500,3731.000,1541.000,18180,1438.500,8399,4022.000,1284.000,20990
1359.000,5838.000,2464.500,499.000,4952.000,2649.500,62440,2394.000,18435,10645,3641.000,13270,2595.000,3467.000,2040.500,3615.000,2446.667,1642.500,4287.000,1873.667,2460.000,2269.500,3665.000,1533.000,18065,1418.000,8467,3979.000,1267.000,20965
1358.000,5816.000,2505.000,498.800,4897.000,2680.500,62380,2403.667,18800,10490,3664.000,13340,2605.500,3450.000,2056.500,3540.000,2463.333,1640.000,4265.000,1840.333,2458.500,2266.500,3702.000,1538.000,17925,1431.000,8587,3953.000,1270.000,21080
1374.600,5896.000,2488.000,505.300,4980.000,2736.000,62900,2409.333,18675,10495,3670.000,13270,2571.000,3479.000,2069.000,3543.000,2476.667,1643.500,4257.000,1834.333,2472.000,2298.500,3790.000,1552.000,18010,1444.000,8542,3937.000,1272.000,20955
1381.800,5965.000,2506.500,507.100,4937.000,2754.500,62710,2414.000,18930,10540,3694.000,13350,2600.500,3495.000,2093.500,3584.000,2490.000,1655.500,4272.000,1847.000,2495.000,2262.000,3772.000,1560.000,18180,1454.000,8528,3938.000,1287.000,20975
