7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
2963.5,3589.0,152.5,3567.0,5393.0,2903.0,79243.9453125,2570.0,54990.0,5845.0,5301.0,23295.0,4787.0,6614.0,1995.5,5408.0,6687.0,4874.0,1928.0,7885.0,1567.0,6993.0,2039.64306640625,8094.0,6114.0,2176.0,3500.0,3914.0,1819.0,3902.0
2918.5,3539.0,150.39999389648438,3470.0,5228.0,2873.5,78347.96875,2500.0,56700.0,5987.0,5412.0,23765.0,4738.0,6515.0,1980.0,5286.0,6680.0,4815.0,1890.5,7709.0,1575.0,6819.0,2001.716796875,8131.0,6187.0,2168.5,3436.0,3882.0,1814.0,3820.0
2914.5,3565.0,151.0,3541.0,5958.0,2856.5,76526.15625,2585.0,58550.0,6163.0,5476.0,22265.0,4641.0,6666.0,1978.5,5269.0,6688.0,4700.0,1919.0,7742.0,1636.0,6825.0,1960.3427734375,8470.0,6460.0,2159.0,3483.0,3920.0,1807.0,3830.0
2983.5,3626.0,154.5,3574.0,5695.0,2901.0,78537.125,2660.0,55330.0,6167.0,5500.0,22100.0,4748.0,6781.0,2034.0,5425.0,6764.0,4763.0,1925.0,7817.0,1635.5,7030.0,2020.92626953125,8499.0,6430.0,2288.5,3579.0,3989.0,1872.0,3847.0
2980.0,3721.0,158.5,3564.0,5552.0,2981.0,78955.2421875,2752.0,54500.0,6116.0,5620.0,22210.0,4868.0,6782.0,2080.0,5540.0,6857.0,4933.0,1929.5,7939.0,1683.0,7108.0,2066.24072265625,8446.0,6535.0,2327.0,3675.0,4199.0,1906.0,3903.0
2981.0,3764.0,159.89999389648438,3510.0,5484.0,2830.0,78367.8828125,2805.0,56750.0,6286.0,5620.0,22225.0,4849.0,6629.0,2090.5,5582.0,7112.0,4880.0,1938.0,7752.0,1692.0,7095.0,2054.41943359375,8244.0,6507.0,2363.0,3719.0,4320.0,2098.5,3846.0
2999.5,3762.0,158.39999389648438,3606.0,5520.0,2833.0,77700.8828125,2805.0,58230.0,6410.0,5669.0,21570.0,4856.0,6857.0,2096.0,5562.0,7184.0,4900.0,1940.5,7751.0,1664.5,7026.0,2029.7921142578125,8502.0,6720.0,2356.0,3701.0,4229.0,2075.5,3821.0
2985.0,3700.0,160.5,3709.0,5575.0,2830.0,77004.0078125,2770.0,59470.0,6378.0,5702.0,21365.0,4832.0,6969.0,2078.0,5559.0,7175.0,4894.0,1901.5,7622.0,1647.5,7068.0,2017.970947265625,8775.0,6505.0,2327.5,3750.0,4129.0,2067.5,3833.0
3020.0,3912.0,162.6999969482422,3686.0,5739.0,2877.5,76775.0390625,2729.0,59130.0,6372.0,5767.0,21255.0,4769.0,6969.0,2064.5,5611.0,6933.0,4825.0,1955.0,7540.0,1658.0,7132.0,2039.64306640625,8620.0,6435.0,2356.5,3841.0,4133.0,2110.5,3861.0
3013.0,3780.0,161.5,3649.0,5886.0,2833.5,76476.3828125,2660.0,60090.0,6385.0,5571.0,21450.0,4709.0,6918.0,1991.5,5513.0,6864.0,4796.0,1920.0,7481.0,1687.0,7100.0,2016.000732421875,8530.0,6523.0,2283.0,3664.0,4098.0,2076.0,3796.0
3022.0,3718.0,160.39999389648438,3654.0,5830.0,2854.0,74674.4765625,2700.0,56380.0,6242.0,5514.0,21115.0,4778.0,6900.0,2000.5,5702.0,6847.0,4873.0,1933.5,7371.0,1713.0,6932.0,2001.2242431640625,8531.0,6285.0,2310.5,3601.0,4074.0,2116.0,3833.0
2941.0,3689.0,159.39999389648438,3495.0,5227.0,2840.5,74604.7890625,2729.0,54660.0,6090.0,5225.0,20705.0,4648.0,6568.0,1977.0,5769.0,6885.0,4779.0,1887.5,7241.0,1662.0,6914.0,1999.7467041015625,8108.0,6063.0,2337.0,3607.0,4011.0,2131.5,3840.0
3066.0,3777.0,161.39999389648438,3464.0,5387.0,2861.0,75938.796875,2867.5,54020.0,6161.0,5263.0,20860.0,4696.0,6546.0,2004.0,5825.0,7101.0,4774.0,1946.0,7233.0,1741.5,6870.0,2002.2093505859375,8085.0,6116.0,2418.0,3743.0,4089.0,2187.0,3865.0
