7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
3535.0,3409.0,156.1999969482422,2744.0,4090.0,2663.5,59929.99609375,2916.5,39660.0,5127.0,5289.0,19000.0,4081.0,5286.0,1981.0,5342.0,8802.0,4952.0,2153.0,5755.0,1561.5,5694.0,2204.33056640625,6560.0,6043.0,2150.5,4373.0,3490.0,1864.0,4328.0
3594.0,3505.0,156.3000030517578,2882.5,4300.0,2714.5,61772.6171875,2935.0,41560.0,5133.0,5381.0,19580.0,4209.0,5546.0,2031.0,5419.0,8831.0,5147.0,2065.0,5950.0,1578.0,5778.0,2228.553955078125,6961.0,6432.0,2223.0,4410.0,3551.0,1885.5,4640.0
3725.0,3345.0,153.39999389648438,2949.5,4207.0,2750.0,61493.734375,2907.0,40700.0,5219.0,5160.0,19375.0,4337.0,5630.0,2047.0,5488.0,8702.0,5230.0,2056.5,5871.0,1612.5,5887.0,2263.158935546875,7252.0,6690.0,2247.5,4064.0,3625.0,1860.0,4624.0
3706.0,3348.0,154.5,2879.5,3912.0,2785.0,63067.43359375,2934.0,39990.0,5179.0,5164.0,17935.0,4625.0,5653.0,2033.5,5592.0,9125.0,5123.0,2088.5,5970.0,1639.5,5934.0,2283.427490234375,7111.0,6562.0,2421.0,3944.0,3671.0,1859.0,4645.0
3780.0,3507.0,152.5,2951.5,3999.0,2799.0,63246.71484375,2869.0,41030.0,5104.0,5367.0,18010.0,4723.0,5910.0,2067.0,5517.0,8608.0,5176.0,2161.5,6041.0,1692.0,6039.0,2292.8203125,7347.0,6571.0,2441.0,3913.0,3740.0,1885.5,4668.0
3729.0,3455.0,152.5,2957.5,4251.0,2541.0,67579.3671875,2952.0,40600.0,5273.0,5818.0,18550.0,4925.0,5984.0,2067.5,5504.0,9126.0,5364.0,2137.5,6128.0,1635.0,6134.0,2307.65087890625,7559.0,6728.0,2504.0,4016.0,3755.0,1938.5,4716.0
3714.0,3560.0,153.8000030517578,3034.0,4705.0,2580.0,68236.734375,2983.5,41500.0,5449.0,5650.0,18755.0,5137.0,6134.0,2140.0,5581.0,9022.0,5495.0,2148.0,6262.0,1669.5,6045.0,2301.224365234375,7818.0,6800.0,2531.5,4123.0,3764.0,1975.0,4717.0
3705.0,3605.0,153.39999389648438,3085.0,4817.0,2661.5,68027.5703125,2906.0,41300.0,5741.0,5575.0,19400.0,5164.0,6204.0,2233.0,5609.0,9200.0,5807.0,2156.0,6249.0,1611.0,6140.0,2328.908203125,7867.0,6714.0,2470.0,3987.0,3754.0,1954.5,4665.0
3774.0,3552.0,154.60000610351562,3003.0,4390.0,2694.0,68874.1796875,2937.5,41990.0,5499.0,5209.0,19370.0,5058.0,6062.0,2225.5,5614.0,9280.0,5691.0,2234.0,6297.0,1601.0,6087.0,2348.18798828125,7681.0,6445.0,2510.5,3828.0,3817.0,1852.5,4647.0
3666.0,3608.0,154.1999969482422,2911.0,4688.0,2693.5,66603.2734375,2955.0,41380.0,5618.0,5086.0,19790.0,4928.0,5856.0,2145.0,5535.0,9282.0,5601.0,2213.5,6252.0,1555.5,5990.0,2270.57421875,7275.0,6648.0,2431.5,3808.0,3569.0,1614.0,4557.0
3713.0,3487.0,153.10000610351562,2876.5,4449.0,2670.0,67141.1171875,2950.5,42150.0,5423.0,4897.0,19885.0,4890.0,5716.0,2151.0,5557.0,9170.0,5430.0,2255.0,6248.0,1570.5,5891.0,2300.72998046875,7000.0,6509.0,2424.5,3700.0,3585.0,1562.5,4615.0
3730.0,3473.0,153.0,2951.5,4326.0,2680.0,67250.6796875,2939.0,43390.0,5553.0,4912.0,20200.0,4900.0,5878.0,2209.5,5809.0,9400.0,5448.0,2300.0,6478.0,1582.5,5964.0,2286.887939453125,7033.0,6366.0,2514.0,3687.0,3652.0,1525.5,4644.0
3774.0,3445.0,152.5,3009.0,4440.0,2641.0,67410.0390625,2941.0,44630.0,5745.0,4992.0,19980.0,4977.0,6129.0,2267.0,5815.0,9595.0,5593.0,2292.0,6421.0,1581.5,5972.0,2262.66455078125,7307.0,6499.0,2535.5,3713.0,3703.0,1548.0,4805.0
