7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1516.000,7703.000,2786.500,564.900,4502.000,3300.000,57600,2526.000,24070,12745,4100.000,15595,2798.000,3868.000,2530.000,4189.000,3856.667,1937.000,4451.000,2000.667,2809.500,2290.500,4256.000,1623.000,20380,1859.000,11950,3898.000,1785.500,21605
1527.800,7700.000,2780.000,568.000,4517.000,3257.000,57760,2625.000,24485,12850,4087.000,15615,2814.500,3902.000,2563.000,4228.000,3900.000,1940.000,4466.000,2012.667,2809.000,2290.000,4262.000,1624.000,20105,1852.500,12500,3902.000,1776.500,21965
1543.000,7659.000,2818.500,570.600,4577.000,3330.000,57600,2633.333,24590,13095,4105.000,15780,2872.000,3904.000,2604.500,4328.000,3896.667,1945.500,4500.000,2048.000,2849.000,2298.000,4276.000,1628.000,20355,1884.000,12705,3941.000,1830.000,22145
1582.800,7845.000,2862.000,580.900,4727.000,3386.000,59500,2721.333,24550,13470,4238.000,16380,2936.000,3965.000,2675.000,4450.000,3960.000,1990.000,4604.000,2104.333,2937.000,2335.000,4373.000,1647.000,20935,1967.000,12705,4001.000,1878.000,22355
1572.400,7826.000,2850.500,579.400,5064.000,3411.000,58520,2726.667,24350,13645,4269.000,16345,2920.000,3954.000,2688.000,4498.000,4090.000,1981.000,4529.000,2071.000,2857.500,2301.000,4367.000,1646.000,20895,1984.500,12715,4012.000,2064.000,22155
1549.600,7691.000,2835.000,577.100,5140.000,3423.000,58660,2692.000,24325,13480,4260.000,16210,2907.500,3949.000,2640.500,4364.000,4075.000,1957.500,4478.000,2071.333,2939.500,2314.500,4356.000,1647.000,20665,1982.000,12615,3954.000,2010.500,22065
1549.600,7691.000,2835.000,577.100,5140.000,3423.000,58660,2692.000,24325,13480,4260.000,16210,2907.500,3949.000,2640.500,4364.000,4075.000,1957.500,4478.000,2071.333,2939.500,2314.500,4356.000,1647.000,20665,1982.000,12615,3954.000,2010.500,22065
1558.800,7717.000,2820.500,572.500,5751.000,3440.000,59180,2675.667,25175,13315,4265.000,16070,2889.000,3928.000,2619.000,4396.000,4018.333,1952.000,4463.000,2045.667,2958.000,2307.000,4333.000,1625.000,20900,1945.000,12695,3859.000,2051.500,22090
1551.600,7670.000,2784.000,572.300,5458.000,3444.000,60560,2615.000,25705,13465,4207.000,15540,2888.000,3892.000,2614.000,4326.000,4008.333,1963.000,4478.000,2046.667,2991.500,2296.500,4257.000,1619.000,20905,1922.000,12610,3890.000,2020.000,22040
1545.800,7622.000,2798.500,572.300,5517.000,3425.000,59470,2579.333,25685,13565,4164.000,15120,2869.500,3867.000,2617.000,4298.000,3966.667,1943.000,4481.000,2046.667,2960.000,2276.500,4297.000,1610.000,20655,1906.500,12430,3891.000,2036.500,21760
