7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1266.000,1668.000,1257.500,617.000,3775.000,1770.000,32650,597.667,5320,5500,3415.000,5560,1977.000,4685.000,1158.000,4680.000,762.000,1390.000,4710.000,1050.000,3930.000,3575.000,3590.000,2050.000,15270,1104.000,4160,3305.000,767.500,12490
1266.000,1668.000,1257.500,617.000,3775.000,1770.000,32650,597.667,5320,5500,3415.000,5560,1977.000,4685.000,1158.000,4680.000,762.000,1390.000,4710.000,1050.000,3930.000,3575.000,3590.000,2050.000,15270,1104.000,4160,3305.000,767.500,12490
1264.000,1669.000,1252.500,615.000,3855.000,1773.333,32500,611.333,5320,5630,3400.000,5620,1976.000,4690.000,1195.000,4695.000,748.667,1358.000,4715.000,1048.333,3930.000,3530.000,3590.000,2050.000,15130,1110.000,4230,3230.000,772.500,12490
1270.000,1689.000,1265.000,618.000,3775.000,1823.333,32250,624.667,5450,5690,3405.000,5790,1977.000,4720.000,1230.000,4695.000,750.333,1364.000,4755.000,1058.333,3930.000,3505.000,3600.000,2060.000,15360,1128.000,4310,3270.000,783.750,12510
1254.000,1694.000,1272.500,616.000,3740.000,1830.000,31750,624.000,5400,5610,3410.000,5830,1968.000,4700.000,1223.000,4705.000,748.667,1364.000,4675.000,1046.667,3900.000,3480.000,3575.000,2050.000,15310,1124.000,4280,3365.000,777.500,12330
1240.000,1649.000,1280.000,608.000,3640.000,1826.667,30600,621.667,5310,5590,3395.000,5800,1965.000,4675.000,1221.000,4685.000,749.000,1351.000,4665.000,1035.000,3870.000,3460.000,3525.000,2050.000,15390,1150.000,4180,3430.000,767.500,12150
1250.000,1641.000,1317.500,613.000,3710.000,1893.333,30800,631.333,5440,5860,3440.000,5880,1975.000,4770.000,1240.000,4715.000,761.667,1367.000,4720.000,1061.667,3935.000,3510.000,3530.000,2070.000,15550,1186.000,4220,3420.000,750.000,12250
1264.000,1700.000,1332.500,626.000,3790.000,1990.000,32200,633.333,5550,5920,3515.000,6000,2000.000,4865.000,1254.000,4735.000,775.000,1390.000,4795.000,1096.667,4000.000,3540.000,3585.000,2100.000,15920,1190.000,4310,3430.000,755.000,12470
1256.000,1746.000,1325.000,635.000,3755.000,1950.000,32550,629.667,5490,5770,3440.000,5950,1993.000,4945.000,1254.000,4735.000,769.667,1393.000,4790.000,1080.000,4020.000,3480.000,3610.000,2120.000,16000,1186.000,4350,3440.000,747.500,12510
1262.000,1786.000,1325.000,645.000,3800.000,2053.333,34250,632.333,5620,5820,3485.000,6070,1998.000,4935.000,1252.000,4745.000,779.333,1393.000,4830.000,1093.333,4055.000,3560.000,3675.000,2140.000,16510,1204.000,4560,3485.000,765.000,12600
1274.000,1846.000,1317.500,658.000,3870.000,2066.667,35600,638.333,5580,5940,3505.000,6210,2010.000,5080.000,1266.000,4800.000,796.000,1408.000,4875.000,1126.667,4090.000,3675.000,3750.000,2180.000,16730,1226.000,4750,3595.000,793.750,12770
1270.000,1862.000,1327.500,664.000,3885.000,2020.000,35700,641.000,5510,5950,3500.000,6190,2015.000,5170.000,1264.000,4815.000,796.667,1413.000,4870.000,1153.333,4140.000,3705.000,3765.000,2200.000,16640,1242.000,4690,3700.000,796.250,12780
1260.000,1886.000,1312.500,658.000,3860.000,2026.667,35950,648.000,5310,5860,3475.000,6190,2007.000,5080.000,1264.000,4800.000,791.333,1409.000,4865.000,1143.333,4095.000,3700.000,3765.000,2190.000,16850,1230.000,4630,3675.000,820.000,12580
1258.000,1868.000,1305.000,653.000,3865.000,2016.667,35800,622.667,5240,5820,3475.000,6220,2008.000,5030.000,1280.000,4830.000,782.000,1400.000,4840.000,1123.333,4100.000,3705.000,3715.000,2160.000,16680,1224.000,4630,3690.000,813.750,12470
1256.000,1894.000,1302.500,661.000,3985.000,2143.333,37100,624.000,5340,5810,3505.000,6480,2016.000,5100.000,1287.000,4880.000,796.667,1411.000,4900.000,1143.333,4240.000,3720.000,3770.000,2160.000,16980,1216.000,4690,3735.000,836.250,12550
1268.000,1875.000,1287.500,656.000,4075.000,2136.667,36800,619.667,5390,5900,3620.000,6480,2016.000,5170.000,1296.000,4860.000,806.333,1410.000,4900.000,1131.667,4295.000,3625.000,3740.000,2150.000,16930,1190.000,4790,3680.000,842.500,12550
1286.000,1881.000,1285.000,660.000,4295.000,2153.333,37700,622.667,5490,5990,3655.000,6540,2030.000,5170.000,1309.000,4920.000,819.333,1416.000,4960.000,1146.667,4365.000,3565.000,3770.000,2160.000,17320,1202.000,4810,3670.000,858.750,12590
1270.000,1848.000,1287.500,663.000,4275.000,2106.667,37700,616.667,5450,5890,3635.000,6590,2019.000,5160.000,1292.000,4890.000,817.333,1407.000,4985.000,1145.000,4280.000,3520.000,3725.000,2170.000,16990,1192.000,4680,3690.000,853.750,12530
1264.000,1869.000,1272.500,654.000,4155.000,2080.000,37650,618.000,5470,5850,3640.000,6380,1987.000,5140.000,1281.000,4875.000,816.333,1396.000,5000.000,1135.000,4240.000,3470.000,3715.000,2160.000,16970,1202.000,4680,3695.000,850.000,12350
1278.000,1865.000,1290.000,659.000,4215.000,2186.667,38950,626.333,5550,5900,3805.000,6590,1989.000,5140.000,1278.000,4950.000,819.000,1411.000,5120.000,1141.667,4305.000,3480.000,3755.000,2170.000,17260,1216.000,4670,3730.000,871.250,12350
