7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1268.600,5168.000,2447.500,497.000,4806.000,2789.000,63110,1816.000,14485,8979,3709.000,13040,2840.000,3740.000,1958.000,3572.000,2393.333,1665.000,4157.000,1805.667,2659.500,2474.000,3618.000,1516.000,17865,1472.000,7343,4082.000,1310.000,22890
1273.600,5084.000,2429.500,498.600,4649.000,2729.000,63290,1841.333,14955,9011,3770.000,12885,2857.000,3739.000,1905.500,3601.000,2386.667,1689.000,4281.000,1805.667,2717.000,2470.000,3590.000,1507.000,18255,1495.000,7368,4110.000,1305.000,22530
1306.000,5213.000,2471.000,506.500,4789.500,2778.000,62310,1962.667,15310,9218,3789.000,13345,2908.000,3800.000,1900.500,3647.000,2410.000,1725.000,4357.000,1817.000,2795.000,2500.000,3704.000,1531.000,18800,1516.500,7403,4191.000,1313.000,22690
1309.400,5131.000,2489.000,505.500,4941.000,2773.500,64080,1996.333,14965,9208,3800.000,13345,2878.500,3785.000,1887.500,3612.000,2400.000,1713.500,4370.000,1811.333,2740.500,2481.000,3689.000,1527.000,18720,1501.000,7434,4227.000,1290.000,22755
1317.600,5229.000,2483.500,507.800,4932.000,2770.000,64150,2029.000,15385,9226,3837.000,13520,2895.000,3792.000,1903.500,3690.000,2390.000,1732.000,4413.000,1832.333,2738.000,2488.000,3694.000,1526.000,18905,1489.000,7431,4210.000,1294.000,22690
1341.200,5360.000,2471.000,508.700,5075.000,2726.000,64420,2050.000,15595,9316,3996.000,13730,2907.000,3783.000,1936.500,3775.000,2390.000,1757.000,4429.000,1844.667,2780.000,2514.000,3688.000,1528.000,19260,1513.000,7604,4244.000,1299.000,23130
1355.800,5387.000,2513.000,516.200,5102.500,2749.000,63310,2066.667,15975,9420,4045.000,13770,2909.500,3827.000,1960.000,3831.000,2370.000,1770.000,4511.000,1839.667,2787.500,2521.500,3683.000,1544.000,19380,1494.500,7655,4239.000,1261.000,22755
1363.600,5321.000,2523.000,513.000,4980.000,2718.000,64840,2008.667,15565,9419,4000.000,13685,2904.000,3807.000,2002.000,3815.000,2360.000,1757.000,4496.000,1832.667,2776.500,2536.000,3742.000,1527.000,19345,1492.500,7645,4242.000,1258.000,22670
1345.200,5334.000,2499.500,506.300,4992.500,2734.000,64900,2009.333,14910,9311,3965.000,13620,2866.000,3771.000,1994.500,3760.000,2363.333,1741.000,4458.000,1840.000,2754.500,2503.500,3725.000,1523.000,19305,1474.000,7514,4238.000,1245.000,22575
1348.600,5498.000,2520.000,505.400,5002.500,2736.000,66060,1996.333,14630,9334,4005.000,13815,2879.000,3776.000,2000.500,3750.000,2373.333,1750.000,4475.000,1843.000,2755.000,2501.000,3710.000,1521.000,19325,1478.500,7563,4232.000,1247.000,22800
1345.400,5635.000,2520.000,503.700,5095.000,2731.500,66930,2031.000,14265,9217,3967.000,13855,2877.000,3766.000,2022.500,3697.000,2336.667,1750.000,4460.000,1846.000,2775.000,2499.000,3703.000,1514.000,19280,1460.500,7555,4224.000,1233.000,22740
1343.800,5623.000,2507.500,501.400,4926.500,2746.000,66310,2037.333,14120,9198,3911.000,13705,2847.500,3761.000,2018.000,3703.000,2320.000,1719.500,4436.000,1815.333,2766.000,2500.000,3699.000,1518.000,19110,1469.000,7622,4202.000,1207.000,22270
1354.400,5736.000,2515.000,507.400,5125.000,2789.000,66840,2041.000,14710,9412,3967.000,13930,2903.000,3800.000,2055.000,3823.000,2346.667,1769.000,4496.000,1832.000,2824.000,2500.500,3719.000,1530.000,19570,1504.000,7558,4226.000,1195.000,22530
1348.000,5778.000,2516.500,507.300,5257.500,2797.500,67500,2013.000,14845,9440,3970.000,14050,2887.000,3775.000,2073.000,3823.000,2353.333,1763.500,4473.000,1833.667,2771.000,2501.000,3706.000,1541.000,19860,1500.500,7594,4233.000,1211.000,22515
1337.400,5648.000,2501.500,503.700,5125.000,2792.500,66100,1929.667,15060,9582,3935.000,13900,2891.500,3754.000,2072.000,3778.000,2336.667,1774.000,4468.000,1799.667,2766.000,2503.500,3660.000,1544.000,19960,1459.000,7508,4234.000,1199.000,22285
1338.600,5752.000,2494.500,504.300,5152.500,2751.500,66530,1992.333,14810,9601,3949.000,13850,2884.500,3759.000,2075.000,3741.000,2343.333,1784.500,4501.000,1798.000,2785.500,2515.500,3648.000,1546.000,20040,1462.500,7554,4263.000,1205.000,22100
1330.200,5631.000,2496.500,503.700,5099.000,2765.000,66090,1917.333,14320,9606,3905.000,13850,2860.000,3752.000,2074.500,3792.000,2343.333,1755.500,4465.000,1807.333,2765.500,2502.500,3634.000,1538.000,19725,1473.000,7602,4268.000,1209.000,21950
1322.600,5633.000,2461.500,504.800,5027.000,2753.000,65400,1900.667,14640,9570,3893.000,13695,2849.000,3757.000,2062.000,3843.000,2343.333,1754.000,4468.000,1785.000,2731.000,2423.000,3656.000,1543.000,19710,1530.000,7498,4194.000,1195.000,21790
1334.800,5662.000,2514.000,512.000,5201.000,2753.000,65390,1878.667,15075,9900,3959.000,14415,2865.500,3804.000,2070.500,3810.000,2326.667,1768.500,4559.000,1787.333,2788.500,2410.500,3670.000,1563.000,20035,1524.000,7534,4234.000,1192.000,21915
1337.600,5648.000,2508.500,512.000,5165.000,2743.500,65130,1878.333,15120,10035,3949.000,14065,2840.000,3806.000,2060.500,3823.000,2346.667,1754.000,4533.000,1799.667,2785.000,2379.500,3648.000,1561.000,19930,1535.000,7512,4242.000,1196.000,21580
