7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1625.400,10900.000,2755.000,578.000,9885.000,3306.000,89710,2787.000,48320,18450,5381.000,21930,3020.000,3802.000,3408.000,3635.000,4101.000,2303.500,7059.000,1743.333,3232.000,2044.000,4699.000,1535.000,25175,1640.500,17405,4377.000,2247.500,15985
1625.400,10900.000,2755.000,578.000,9885.000,3306.000,89710,2787.000,48320,18450,5381.000,21930,3020.000,3802.000,3408.000,3635.000,4101.000,2303.500,7059.000,1743.333,3232.000,2044.000,4699.000,1535.000,25175,1640.500,17405,4377.000,2247.500,15985
1625.400,10900.000,2755.000,578.000,9885.000,3306.000,89710,2787.000,48320,18450,5381.000,21930,3020.000,3802.000,3408.000,3635.000,4101.000,2303.500,7059.000,1743.333,3232.000,2044.000,4699.000,1535.000,25175,1640.500,17405,4377.000,2247.500,15985
1672.600,10715.000,2791.000,602.200,10040.000,3335.000,92790,2845.500,48750,18615,5391.000,22500,3156.000,3936.000,3496.000,3650.000,4189.000,2456.000,7155.000,1765.333,3318.000,2088.000,4772.000,1590.000,26200,1666.500,17195,4508.000,2310.500,16225
1672.800,10470.000,2846.500,603.300,10000.000,3379.000,92110,2815.500,49910,18400,5469.000,22590,3031.000,3953.000,3506.000,3675.000,4110.000,2496.000,7088.000,1806.667,3360.000,2140.000,4859.000,1610.500,26500,1685.000,16760,4541.000,2272.000,16240
1701.200,10780.000,2854.000,607.900,10170.000,3440.000,87660,2922.500,50060,18575,5384.000,23115,3011.000,3970.000,3564.000,3730.000,4171.000,2539.500,7274.000,1824.000,3431.000,2147.500,4703.000,1622.500,26580,1722.000,16775,4628.000,2279.000,16270
1668.200,10400.000,2866.000,597.500,9508.000,3418.000,87040,2782.500,48000,18015,5269.000,22020,2993.500,3926.000,3484.000,3722.000,4084.000,2506.000,7088.000,1783.667,3332.000,2149.500,4648.000,1618.500,25525,1680.000,16690,4569.000,2191.500,16020
1704.600,10300.000,2798.000,595.900,9180.000,3376.000,87050,2721.000,46480,17555,5382.000,20935,2904.500,3918.000,3309.000,3690.000,3987.000,2426.500,7046.000,1809.333,3286.000,2148.000,4592.000,1600.000,24715,1663.500,16345,4602.000,2139.000,15750
1678.400,9989.000,2849.000,599.200,8467.000,3378.000,84220,2694.500,44300,17550,5250.000,20925,2881.000,3965.000,3271.000,3678.000,3908.000,2388.500,7100.000,1789.333,3294.000,2150.000,4820.000,1594.000,24315,1665.000,16130,4613.000,2050.000,15385
1695.600,10225.000,2905.000,607.700,8528.000,3532.000,86930,2702.500,46410,18020,5384.000,21305,2935.000,4001.000,3299.000,3740.000,4120.000,2398.000,7134.000,1829.667,3327.000,2177.500,4942.000,1617.500,24990,1674.000,16805,4632.000,2097.000,15845
