7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1162.600,2011.000,1388.750,568.000,3975.000,1938.333,36990,571.000,6331,5883,3885.000,5924,1919.000,4441.000,1207.000,4854.000,879.000,1454.000,4964.000,1035.667,3619.000,3242.000,3915.000,2080.000,18195,1211.000,6290,3668.000,818.750,12000
1169.400,1990.000,1396.750,579.000,4033.000,1919.667,37730,587.000,6591,5900,3890.000,6015,1921.000,4542.000,1203.000,4822.000,870.333,1473.000,5005.000,1048.667,3662.000,3232.000,3930.000,2100.000,18160,1214.000,6240,3696.000,813.750,11995
1168.000,1991.000,1388.500,580.000,4070.000,1950.667,38400,583.000,6662,5887,3905.000,6060,1930.000,4547.000,1198.000,4861.000,886.000,1480.000,5054.000,1048.333,3700.000,3290.000,3978.000,2100.000,18385,1205.000,6270,3740.000,822.500,12130
1158.400,1994.000,1375.000,582.000,3960.500,1913.333,38665,585.000,6626,5910,3915.000,6059,1920.000,4548.000,1179.000,4851.000,894.000,1481.000,5072.000,1050.333,3674.000,3296.000,3929.000,2100.000,18460,1210.000,6150,3773.000,820.000,12065
1151.600,1988.000,1352.000,569.000,3778.000,1862.667,37975,604.333,6454,5813,3775.000,6018,1881.000,4403.000,1166.000,4821.000,883.667,1468.000,5024.000,1031.000,3571.000,3274.000,3910.000,2050.000,18145,1194.000,6100,3745.000,793.750,11925
1124.600,1961.000,1322.000,558.000,3608.500,1846.667,38220,608.333,6337,5841,3715.000,5889,1872.000,4248.000,1152.000,4572.000,848.667,1452.000,4924.000,1020.333,3455.000,3219.000,3903.000,2040.000,17840,1147.000,5950,3625.000,762.500,11815
1090.000,1895.000,1303.500,542.000,3628.000,1776.000,37250,586.333,6170,5804,3625.000,5736,1830.000,4108.000,1137.000,4522.000,828.667,1428.000,4806.000,1011.667,3435.000,3191.000,3801.000,2000.000,17645,1142.000,5880,3573.000,747.750,11530
1064.200,1879.000,1298.000,542.000,3587.000,1740.000,36710,584.000,6156,5888,3655.000,5781,1846.000,4094.000,1151.000,4492.000,841.000,1444.000,4798.000,1001.667,3420.000,3193.000,3809.000,2000.000,18240,1125.000,5980,3574.000,780.000,11585
1062.800,1876.000,1289.750,530.000,3450.000,1710.333,33820,577.000,5876,5840,3565.000,5570,1832.000,4062.000,1137.000,4452.000,805.000,1440.000,4735.000,981.667,3445.000,3152.000,3754.000,1980.000,17940,1092.000,5870,3525.000,743.250,11460
1082.000,1870.000,1290.500,537.000,3390.000,1718.333,32795,572.667,5967,5854,3580.000,5668,1819.000,4067.000,1137.000,4452.000,811.667,1439.000,4680.000,983.333,3443.000,3157.000,3739.000,1980.000,17865,1084.000,5830,3467.000,734.500,11455
1080.000,1879.000,1323.000,546.000,3504.000,1740.000,32660,572.667,5932,5923,3635.000,5758,1817.000,4073.000,1139.000,4425.000,811.667,1448.000,4659.000,976.333,3455.000,3215.000,3756.000,1990.000,17910,1097.000,5890,3488.000,721.500,11400
1104.600,1923.000,1346.250,566.000,3802.000,1798.333,33950,583.333,5992,6015,3775.000,5933,1855.000,4180.000,1158.000,4528.000,826.667,1472.000,4665.000,1006.333,3533.000,3251.000,3860.000,2030.000,18255,1121.000,6010,3543.000,765.000,11730
1102.400,1908.000,1341.750,565.000,3802.500,1793.667,33430,584.333,5813,6066,3760.000,6034,1852.000,4123.000,1158.000,4546.000,829.667,1466.000,4662.000,997.667,3459.000,3230.000,3845.000,2030.000,18570,1140.000,6030,3507.000,750.000,11780
1112.800,1932.000,1346.250,566.000,3811.500,1796.333,33710,589.667,5909,6120,3795.000,6165,1845.000,4132.000,1167.000,4547.000,848.667,1470.000,4755.000,1007.333,3427.000,3229.000,3844.000,2020.000,18635,1139.000,6190,3568.000,741.000,11810
1114.000,1932.000,1338.000,561.000,3861.000,1807.000,33700,580.333,5937,6158,3780.000,6132,1834.000,4093.000,1157.000,4525.000,843.333,1466.000,4776.000,1012.667,3436.000,3220.000,3826.000,2010.000,18485,1109.000,6150,3525.000,747.500,11755
1111.600,1899.000,1335.000,548.000,3861.000,1804.333,32860,578.667,5976,6231,3730.000,6054,1822.000,4035.000,1154.000,4500.000,834.333,1455.000,4755.000,1007.333,3428.000,3297.000,3850.000,1990.000,18245,1107.000,5980,3612.000,762.500,11765
