7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
703.000,797.000,911.250,379.000,1495.500,1013.333,19010,424.333,3675,4810,2375.000,2597,1552.000,2660.000,827.000,3755.000,546.333,1151.000,2696.000,696.333,2700.000,2386.000,2392.000,1320.000,13940,831.000,3140,1994.000,345.000,6540
702.000,793.000,905.000,375.000,1502.500,1013.333,18690,427.000,3650,4765,2330.000,2592,1557.000,2652.000,827.000,3770.000,547.333,1149.000,2695.000,696.333,2723.000,2395.000,2432.000,1310.000,13890,832.000,3150,2026.000,339.750,6580
700.000,789.000,911.250,375.000,1500.000,1020.000,19250,426.333,3680,4810,2320.000,2585,1531.000,2640.000,826.000,3795.000,549.333,1145.000,2716.000,698.333,2705.000,2404.000,2432.000,1300.000,13990,828.000,3090,2014.000,344.500,6630
707.000,816.000,912.500,378.000,1535.000,1010.000,19250,427.000,3650,4900,2340.000,2665,1539.000,2660.000,824.000,3805.000,549.000,1149.000,2712.000,695.000,2747.000,2426.000,2435.000,1320.000,14230,828.000,3080,2025.000,342.500,6760
707.000,827.000,906.250,383.000,1502.500,980.000,19130,429.333,3660,4875,2345.000,2715,1556.000,2709.000,825.000,3840.000,545.667,1150.000,2690.000,711.000,2764.000,2428.000,2431.000,1320.000,14300,818.000,2970,2012.000,345.250,6720
707.000,820.000,911.250,379.000,1499.500,975.000,19420,429.333,3615,4920,2320.000,2669,1554.000,2692.000,831.000,3865.000,549.667,1158.000,2678.000,705.667,2745.000,2376.000,2417.000,1320.000,14300,824.000,2930,2010.000,345.250,6700
706.000,808.000,912.500,377.000,1494.500,966.667,19640,431.667,3670,4895,2325.000,2628,1554.000,2679.000,827.000,3840.000,549.667,1159.000,2672.000,699.333,2713.000,2382.000,2442.000,1320.000,14240,826.000,2940,2015.000,345.000,6710
712.000,833.000,918.750,378.000,1500.000,973.333,19790,431.667,3710,4875,2375.000,2626,1553.000,2698.000,836.000,3835.000,550.000,1171.000,2718.000,695.000,2749.000,2385.000,2439.000,1330.000,14340,806.000,2970,2026.000,347.000,6730
720.000,886.000,905.000,382.000,1507.500,980.000,20200,432.000,3800,4965,2410.000,2640,1567.000,2772.000,838.000,3805.000,548.000,1168.000,2770.000,709.333,2824.000,2393.000,2418.000,1350.000,15000,798.000,3070,2056.000,351.500,6670
720.000,906.000,906.250,388.000,1465.000,978.333,19920,432.000,3850,4890,2360.000,2721,1572.000,2780.000,840.000,3805.000,545.000,1176.000,2790.000,724.333,2829.000,2421.000,2395.000,1350.000,15040,797.000,3280,2063.000,343.250,6750
724.000,919.000,898.750,395.000,1493.500,978.333,20500,432.667,3865,4910,2380.000,2871,1573.000,2797.000,842.000,3835.000,558.667,1185.000,2803.000,725.000,2840.000,2352.000,2406.000,1370.000,15250,800.000,3310,2082.000,349.750,6710
744.000,918.000,898.750,410.000,1565.000,981.667,20830,433.333,3825,4930,2435.000,2894,1592.000,2888.000,855.000,3845.000,550.333,1193.000,2845.000,742.333,2892.000,2343.000,2389.000,1410.000,15130,809.000,3320,2080.000,371.250,6730
770.000,936.000,907.500,435.000,1557.500,1013.333,21230,440.667,3850,5080,2480.000,2952,1630.000,3010.000,902.000,3870.000,558.333,1240.000,2930.000,779.000,3070.000,2393.000,2408.000,1470.000,15400,812.000,3440,2138.000,383.000,6870
776.000,921.000,908.750,440.000,1499.000,1006.667,20370,436.667,3800,5130,2445.000,2902,1657.000,3035.000,910.000,3875.000,553.667,1260.000,2919.000,799.667,3015.000,2426.000,2410.000,1470.000,15070,802.000,3470,2185.000,385.750,6850
757.000,906.000,905.000,438.000,1520.000,991.667,20090,436.333,3755,5030,2410.000,2858,1643.000,3035.000,905.000,3865.000,546.667,1251.000,2840.000,784.667,3000.000,2377.000,2374.000,1470.000,14830,792.000,3450,2135.000,383.250,6830
757.000,906.000,905.000,438.000,1520.000,991.667,20090,436.333,3755,5030,2410.000,2858,1643.000,3035.000,905.000,3865.000,546.667,1251.000,2840.000,784.667,3000.000,2377.000,2374.000,1470.000,14830,792.000,3450,2135.000,383.250,6830
756.000,907.000,905.000,446.000,1575.000,1010.000,20770,437.333,3835,5130,2420.000,2862,1636.000,3060.000,902.000,3865.000,552.000,1251.000,2861.000,783.333,3030.000,2392.000,2376.000,1490.000,15150,797.000,3450,2151.000,397.500,6810
766.000,943.000,902.500,449.000,1572.500,1013.333,21170,440.000,3935,5180,2470.000,2927,1644.000,3085.000,908.000,3865.000,549.333,1250.000,2922.000,788.000,3060.000,2415.000,2406.000,1520.000,15560,798.000,3590,2170.000,414.250,6860
786.000,942.000,903.750,451.000,1582.500,1021.667,21270,440.333,3985,5140,2505.000,2970,1643.000,3080.000,904.000,3860.000,553.333,1256.000,2950.000,787.333,3110.000,2416.000,2416.000,1540.000,15730,780.000,3630,2174.000,413.750,6960
801.000,958.000,907.500,461.000,1570.000,1015.000,21840,440.667,3935,5230,2520.000,2942,1647.000,3115.000,907.000,3855.000,550.333,1283.000,2973.000,794.333,3145.000,2440.000,2437.000,1570.000,15920,775.000,3600,2224.000,416.250,7000
801.000,958.000,907.500,461.000,1570.000,1015.000,21840,440.667,3935,5230,2520.000,2942,1647.000,3115.000,907.000,3855.000,550.333,1283.000,2973.000,794.333,3145.000,2440.000,2437.000,1570.000,15920,775.000,3600,2224.000,416.250,7000
