7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1430.200,2996.000,2167.500,741.900,2814.500,2678.000,49300,687.833,5892,6352,3142.500,7002,1974.500,4706.000,1287.500,5295.000,1236.667,1357.500,5195.000,1481.667,3605.000,3573.000,5458.000,2301.000,19035,1575.000,5191,4173.000,950.000,19630
1451.400,3094.000,2106.500,747.700,2812.500,2678.500,48730,695.833,5943,6359,3114.000,7160,1953.000,4719.000,1285.500,5256.000,1213.333,1357.500,5172.000,1494.000,3641.000,3593.000,5525.000,2294.000,18795,1544.000,5180,4310.000,948.750,19620
1449.200,3142.000,2110.500,748.200,2932.000,2684.500,49730,714.000,6021,6444,3108.000,7247,2054.000,4733.000,1332.500,5369.000,1226.667,1395.000,5221.000,1500.000,3639.000,3680.000,5536.000,2310.000,19190,1577.000,5397,4304.000,971.250,20105
1443.600,3156.000,2176.500,760.500,3005.000,2779.000,50590,718.500,6118,6467,3138.500,7266,2068.500,4773.000,1351.500,5427.000,1241.667,1404.500,5273.000,1519.000,3677.000,3797.000,5501.000,2345.000,19625,1585.000,5393,4208.000,977.500,20535
1470.200,3205.000,2168.500,773.200,3094.000,2768.000,49800,718.833,6303,6560,3300.000,7403,2219.000,4820.000,1418.000,5486.000,1208.333,1483.500,5397.000,1539.000,3862.000,3994.000,5543.000,2366.000,19875,1554.500,5557,4257.000,973.750,20830
1469.800,3153.000,2122.000,768.800,3141.500,2729.500,48640,706.500,6410,6570,3331.000,7442,2203.000,4824.000,1438.000,5423.000,1178.333,1481.000,5429.000,1515.000,3849.000,3937.000,5421.000,2362.000,19935,1524.000,5581,4255.000,963.750,20130
1500.000,3211.000,2178.000,778.100,3219.500,2724.500,43900,731.500,6631,6824,3440.000,7683,2289.500,4864.000,1483.000,5505.000,1211.667,1526.000,5633.000,1534.000,4005.000,4113.000,5490.000,2384.000,20775,1582.000,5802,4385.000,960.000,20335
1500.000,3211.000,2178.000,778.100,3219.500,2724.500,43900,731.500,6631,6824,3440.000,7683,2289.500,4864.000,1483.000,5505.000,1211.667,1526.000,5633.000,1534.000,4005.000,4113.000,5490.000,2384.000,20775,1582.000,5802,4385.000,960.000,20335
1463.200,3204.000,2143.500,759.700,3121.500,2664.500,42260,731.167,6450,6812,3427.000,7708,2231.500,4771.000,1471.500,5467.000,1251.667,1494.500,5555.000,1516.000,3895.000,4037.000,5469.000,2352.000,20095,1583.500,5773,4284.000,957.500,20525
1437.600,3129.000,2098.000,732.800,3099.500,2605.500,42730,711.333,6238,6622,3331.500,7424,2160.500,4601.000,1435.500,5427.000,1248.333,1468.000,5387.000,1476.000,3800.000,3956.000,5375.000,2299.000,19395,1555.500,5660,4143.000,952.500,20020
1450.200,3181.000,2150.500,741.700,3143.000,2666.000,42870,747.833,6265,6674,3336.500,7540,2179.500,4621.000,1475.500,5585.000,1271.667,1486.500,5508.000,1484.667,3826.000,4062.000,5442.000,2319.000,19635,1591.000,5662,4289.000,947.500,20445
1480.000,3250.000,2146.500,755.000,3199.500,2670.500,43400,758.000,6295,6772,3378.500,7692,2185.000,4668.000,1495.000,5674.000,1293.333,1503.000,5609.000,1503.667,3863.000,4065.000,5420.000,2369.000,19725,1625.500,5782,4342.000,968.750,20670
1471.200,3266.000,2136.500,743.100,3167.000,2662.000,43130,767.500,6155,6573,3329.000,7619,2141.000,4620.000,1454.000,5645.000,1295.000,1474.000,5530.000,1483.333,3814.000,4028.000,5437.000,2334.000,19160,1621.000,5733,4241.000,958.750,20605
1464.000,3270.000,2247.500,757.200,3213.500,2792.500,43200,777.167,6211,6674,3332.000,7705,2159.500,4709.000,1460.000,5689.000,1296.667,1486.500,5587.000,1503.667,3820.000,4049.000,5418.000,2388.000,19195,1655.500,5686,4236.000,971.250,20705
1493.400,3414.000,2274.500,769.500,3236.000,2852.000,43810,773.167,6461,6830,3408.000,7889,2230.500,4801.000,1493.000,5694.000,1301.667,1522.000,5699.000,1548.000,3954.000,4053.000,5457.000,2437.000,19910,1648.000,5800,4322.000,1000.000,21025
1485.600,3400.000,2254.500,768.300,3223.500,2826.000,43220,752.833,6486,6809,3387.500,7830,2214.500,4745.000,1511.500,5601.000,1281.667,1508.500,5669.000,1533.000,3906.000,4096.000,5424.000,2437.000,19900,1612.000,5816,4276.000,981.250,20880
1504.400,3420.000,2303.000,785.900,3295.000,2921.000,43870,761.833,6652,6957,3443.000,7927,2261.000,4842.000,1531.500,5713.000,1256.667,1533.500,5781.000,1582.333,4063.000,4283.000,5371.000,2475.000,20460,1649.500,5953,4398.000,990.000,21635
1512.000,3507.000,2287.500,789.800,3325.500,2929.000,44000,768.667,6809,7029,3652.500,8044,2269.000,4896.000,1543.500,5784.000,1270.000,1541.500,5858.000,1597.667,4087.000,4229.000,5375.000,2484.000,20400,1684.000,6036,4420.000,981.250,21560
1504.400,3424.000,2246.000,779.300,3301.000,2933.500,43780,770.000,6745,6938,3595.000,7868,2195.000,4824.000,1518.000,5753.000,1268.333,1510.500,5815.000,1557.667,4040.000,4169.000,5548.000,2462.000,19930,1687.500,6010,4408.000,993.750,21690
1510.000,3435.000,2270.500,783.300,3390.000,2933.500,44130,770.333,7189,7212,3574.000,7791,2199.000,4867.000,1520.000,5863.000,1268.333,1523.000,5866.000,1561.667,4051.000,4135.000,5568.000,2480.000,20865,1694.000,6048,4401.000,1003.750,21585
1491.400,3466.000,2228.500,780.900,3420.000,2922.500,43420,777.833,7203,7174,3490.000,7776,2214.500,4839.000,1540.500,5849.000,1285.000,1542.000,5844.000,1563.000,3976.000,4151.000,5510.000,2472.000,21380,1732.500,5916,4421.000,1017.500,21670
1493.800,3480.000,2243.000,790.600,3398.500,2946.000,44380,794.833,7304,7234,3514.500,7840,2212.500,4860.000,1524.000,5930.000,1303.333,1540.500,5662.000,1564.000,4044.000,4211.000,5511.000,2503.000,21555,1765.000,5752,4476.000,1026.250,22200
