7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1208.400,3873.000,2404.000,711.700,4228.500,2969.500,35660,827.833,14695,9660,3118.000,10800,2425.500,4123.000,1596.500,5349.000,1331.667,1581.500,4736.000,1574.667,3245.000,3726.000,4685.000,2052.000,22295,1431.500,7529,4668.000,1078.750,18565
1228.600,3853.000,2419.500,715.900,4239.000,2956.500,36000,829.667,14795,9598,3117.500,10745,2437.500,4153.000,1627.500,5376.000,1338.333,1599.000,4833.000,1583.667,3235.000,3735.000,4745.000,2067.000,22520,1434.500,7569,4702.000,1115.000,18635
1228.600,3853.000,2419.500,715.900,4239.000,2956.500,36000,829.667,14795,9598,3117.500,10745,2437.500,4153.000,1627.500,5376.000,1338.333,1599.000,4833.000,1583.667,3235.000,3735.000,4745.000,2067.000,22520,1434.500,7569,4702.000,1115.000,18635
1228.600,3853.000,2419.500,715.900,4239.000,2956.500,36000,829.667,14795,9598,3117.500,10745,2437.500,4153.000,1627.500,5376.000,1338.333,1599.000,4833.000,1583.667,3235.000,3735.000,4745.000,2067.000,22520,1434.500,7569,4702.000,1115.000,18635
1228.600,3853.000,2419.500,715.900,4239.000,2956.500,36000,829.667,14795,9598,3117.500,10745,2437.500,4153.000,1627.500,5376.000,1338.333,1599.000,4833.000,1583.667,3235.000,3735.000,4745.000,2067.000,22520,1434.500,7569,4702.000,1115.000,18635
1247.000,3989.000,2490.000,734.300,4310.000,3015.000,37590,854.167,15095,9947,3177.500,11225,2462.500,4241.000,1640.500,5496.000,1370.000,1617.000,4994.000,1623.333,3261.000,3780.000,4865.000,2099.000,23260,1444.500,7924,4784.000,1062.500,19010
1227.000,4024.000,2504.000,728.400,4288.500,3012.000,37770,861.333,14730,9903,3167.000,11200,2409.000,4218.000,1645.000,5510.000,1378.333,1605.500,4987.000,1638.000,3205.000,3776.000,4871.000,2094.000,23095,1443.000,7875,4780.000,1061.250,18815
1216.200,4081.000,2525.000,727.700,4350.000,3036.000,38460,865.167,14770,9871,3175.000,11135,2364.000,4204.000,1674.500,5489.000,1378.333,1569.500,4946.000,1647.667,3230.000,3791.000,4845.000,2089.000,22895,1438.000,7971,4772.000,1072.500,18590
1224.600,4073.000,2542.500,739.400,4437.500,3061.000,38570,847.000,15115,9896,3158.500,11055,2339.500,4251.000,1661.000,5623.000,1366.667,1562.500,4982.000,1657.000,3250.000,3891.000,4801.000,2102.000,22890,1429.000,8003,4804.000,1083.750,18480
1209.400,4046.000,2559.500,730.000,4328.500,3083.000,38410,841.500,15085,9936,3123.000,10960,2311.000,4205.000,1663.500,5619.000,1371.667,1560.000,4900.000,1641.667,3199.000,3932.000,4820.000,2090.000,22715,1403.500,7886,4792.000,1081.250,18585
1201.800,4005.000,2577.500,721.500,4247.500,3094.000,38070,831.833,15030,9897,3309.500,10925,2296.500,4171.000,1654.500,5653.000,1390.000,1540.000,4882.000,1647.000,3194.000,3947.000,4846.000,2071.000,22595,1435.500,7854,4792.000,1090.000,18600
