7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
452.73052978515625,324.7289733886719,25.01068115234375,261.8090515136719,1111.7333984375,356.1415710449219,5022.0810546875,379.4522705078125,1071.5123291015625,684.9574584960938,363.2650146484375,2023.4112548828125,410.4881896972656,683.1730346679688,567.0704345703125,2111.08642578125,362.7506103515625,414.0868225097656,487.4759521484375,511.2543640136719,671.01953125,1183.326904296875,576.8438720703125,788.3125,2261.319091796875,458.8535461425781,364.0623779296875,1304.2811279296875,309.1728210449219,1203.9263916015625
450.0155334472656,326.2211608886719,25.10812759399414,261.8090515136719,1104.9793701171875,358.87060546875,4989.509765625,390.58282470703125,1063.036865234375,696.7942504882812,360.9413757324219,1982.4827880859375,411.1124267578125,684.1765747070312,572.0501098632812,2128.390625,367.3872375488281,418.26348876953125,486.5742492675781,512.4179077148438,671.01953125,1167.1536865234375,580.951416015625,800.07861328125,2270.55517578125,464.3902893066406,369.0609436035156,1307.63037109375,310.3404235839844,1228.9708251953125
448.657958984375,315.4029846191406,25.270538330078125,260.5474548339844,1095.0731201171875,359.5528869628906,5057.61474609375,388.8120422363281,1025.503662109375,688.9030151367188,364.0395812988281,1930.46923828125,407.9915466308594,680.9149780273438,570.8052368164062,2137.04248046875,369.8419189453125,417.96514892578125,481.5246887207031,510.09075927734375,662.3330078125,1171.19677734375,585.5723266601562,800.07861328125,2262.858642578125,465.7745361328125,368.2278747558594,1302.9412841796875,293.2939147949219,1225.39306640625
445.94281005859375,312.978271484375,25.140605926513672,257.39306640625,1073.4595947265625,365.6932373046875,5039.8486328125,395.8951721191406,1010.9744262695312,682.5899658203125,357.068603515625,1910.005126953125,398.00494384765625,674.6426391601562,553.9985961914062,2142.81103515625,374.2059020996094,407.8219299316406,476.474853515625,500.7824401855469,649.520751953125,1134.8077392578125,583.7753295898438,788.3125,2205.902099609375,469.9268798828125,360.72998046875,1302.9412841796875,303.5684814453125,1250.4373779296875
440.5128173828125,305.51751708984375,24.8158016204834,254.8695831298828,1054.9986572265625,362.96417236328125,4971.7412109375,387.0412902832031,1024.2928466796875,682.5899658203125,360.9413757324219,1914.2679443359375,391.3472900390625,669.6249389648438,554.6211547851562,2108.20263671875,371.4784240722656,402.7502136230469,472.1466369628906,488.681884765625,646.0462036132812,1152.32861328125,582.23486328125,776.5465698242188,2173.576171875,465.7745361328125,352.3990173339844,1308.300537109375,300.2993469238281,1237.9154052734375
452.0516052246094,307.3827209472656,24.913238525390625,261.8090515136719,1058.6007080078125,358.87060546875,5152.37255859375,386.28240966796875,1055.7723388671875,700.7399291992188,364.0395812988281,1935.5850830078125,403.206298828125,686.18359375,569.560302734375,2113.970458984375,374.4786071777344,412.5951232910156,483.1476135253906,509.3928527832031,659.0756225585938,1200.84765625,592.2468872070312,794.1953735351562,2244.38623046875,465.08251953125,364.0623779296875,1342.4652099609375,303.5684814453125,1236.1260986328125
464.2693786621094,320.43902587890625,25.043161392211914,268.1177673339844,1073.009521484375,363.64642333984375,5229.361328125,396.148193359375,1083.61962890625,716.5222778320312,367.912353515625,1899.772216796875,406.32708740234375,698.4772338867188,570.8052368164062,2134.158935546875,377.2060852050781,417.0701904296875,499.55926513671875,527.7763671875,677.5343627929688,1219.716064453125,596.6111450195312,811.8441162109375,2265.937255859375,471.31121826171875,369.89398193359375,1367.9208984375,307.53826904296875,1246.85986328125
462.2330627441406,319.8794250488281,25.043161392211914,264.3325500488281,1074.8109130859375,362.96417236328125,5205.671875,392.8595275878906,1088.462890625,713.3659057617188,370.236083984375,1816.2099609375,406.32708740234375,693.2086791992188,570.182861328125,2134.158935546875,378.2969970703125,420.053466796875,496.1325988769531,522.424072265625,673.1910400390625,1229.150634765625,595.8410034179688,800.07861328125,2253.621826171875,474.07958984375,369.0609436035156,1373.9498291015625,302.8679504394531,1225.39306640625
463.5906066894531,317.4547119140625,25.270538330078125,266.2250671386719,1077.51220703125,368.4223327636719,5264.89501953125,391.8476867675781,1082.4088134765625,721.2571411132812,377.9815368652344,1834.968994140625,406.32708740234375,700.9861450195312,572.0501098632812,2134.158935546875,380.47894287109375,418.561767578125,494.5096130371094,523.587646484375,673.1910400390625,1217.0206298828125,599.691650390625,805.9613647460938,2270.55517578125,472.6953125,366.56170654296875,1357.872314453125,303.5684814453125,1227.181884765625
473.09326171875,333.86834716796875,25.23805809020996,273.1646423339844,1085.6173095703125,373.8804016113281,5288.58447265625,389.8240051269531,1123.57421875,725.9918212890625,380.3051452636719,1882.7188720703125,412.98486328125,718.79931640625,581.3872680664062,2134.158935546875,379.38800048828125,420.94842529296875,501.54296875,536.8519897460938,691.6494750976562,1233.193603515625,594.0438232421875,823.6100463867188,2324.43310546875,477.539794921875,369.0609436035156,1377.9693603515625,303.5684814453125,1216.4486083984375
486.6681823730469,339.8369445800781,25.303016662597656,273.1646423339844,1109.48193359375,373.8804016113281,5303.38916015625,392.1006164550781,1133.260009765625,743.3524780273438,378.7560729980469,1902.33056640625,414.0250549316406,718.79931640625,582.6322021484375,2142.81103515625,386.2066650390625,421.8435363769531,508.9373474121094,538.2482299804688,715.5369873046875,1239.932373046875,603.2857666015625,823.6100463867188,2339.826171875,475.4636535644531,371.5602722167969,1387.3480224609375,306.604248046875,1228.9708251953125
485.989501953125,341.70208740234375,24.913238525390625,276.9498596191406,1102.7281494140625,370.4691467285156,5244.16552734375,391.341796875,1155.0538330078125,747.2981567382812,388.05072021484375,1911.7099609375,418.1861572265625,724.0680541992188,586.3670043945312,2134.158935546875,385.11566162109375,423.3351745605469,512.3637084960938,531.2669677734375,711.19384765625,1226.455078125,604.5693969726562,829.492919921875,2339.826171875,474.7716064453125,369.0609436035156,1373.2803955078125,316.1783142089844,1223.604248046875
485.3108215332031,338.34478759765625,24.945716857910156,280.7350769042969,1089.2197265625,367.05780029296875,5241.205078125,391.0888366699219,1161.1075439453125,744.9307250976562,391.9234313964844,1903.183349609375,421.72296142578125,733.601806640625,596.3265991210938,2145.69482421875,391.11602783203125,426.9151916503906,506.4124755859375,529.1727294921875,706.8505859375,1252.0623779296875,605.33935546875,847.1416015625,2386.0078125,475.4636535644531,369.0609436035156,1357.872314453125,311.74151611328125,1218.237548828125
477.8445739746094,323.2368469238281,24.8158016204834,273.79547119140625,1077.06201171875,361.5996398925781,5330.03955078125,393.112548828125,1151.42138671875,741.774169921875,384.95245361328125,1897.2147216796875,413.1928405761719,717.5448608398438,583.8771362304688,2148.578857421875,391.66143798828125,418.860107421875,499.55926513671875,526.3801879882812,699.249755859375,1237.2369384765625,607.1364135742188,841.2589721679688,2364.4560546875,476.8477478027344,360.72998046875,1340.455322265625,305.203125,1223.604248046875
