MC.PA,OR.PA,RMS.PA,TTE.PA,SAN.PA,AIR.PA,EL.PA,SU.PA,AI.PA,KER.PA,BNP.PA,CS.PA,DG.PA,SAF.PA,RI.PA,DSY.PA,STLAP.PA,ENGI.PA,STMPA.PA,BN.PA,CAP.PA,ACA.PA,HO.PA,ORA.PA,SGO.PA,LR.PA,ML.PA,GLE.PA,VIE.PA,PUB.PA
200.6104736328125,169.21511840820312,425.0103759765625,29.299821853637695,63.669464111328125,69.88665771484375,102.87110900878906,57.05621337890625,63.90233612060547,229.81089782714844,40.641944885253906,15.21877670288086,60.024017333984375,73.69731903076172,102.13825988769531,16.002277374267578,4.763928413391113,8.521153450012207,13.362081527709961,51.695289611816406,81.80949401855469,7.987897872924805,85.49484252929688,9.754314422607422,39.9234619140625,51.54751968383789,21.91678810119629,32.548580169677734,13.91378402709961,49.86016082763672
202.75674438476562,170.9431610107422,428.0581359863281,29.066904067993164,64.38670349121094,70.23036193847656,103.304443359375,57.68593978881836,64.62948608398438,232.2115936279297,40.9064826965332,15.244306564331055,60.43418502807617,73.57743835449219,102.76744842529297,16.065622329711914,4.763928413391113,8.505404472351074,13.522734642028809,52.043174743652344,82.15963745117188,8.034506797790527,85.20269012451172,9.766876220703125,39.55168151855469,51.59082794189453,22.3677921295166,32.659053802490234,13.677178382873535,49.86745834350586
201.70550537109375,169.43667602539062,427.7248840332031,28.837169647216797,64.25630187988281,69.45002746582031,102.87110900878906,56.69992446899414,64.25137329101562,231.3209991455078,40.71291732788086,15.21877670288086,60.20976257324219,73.84487915039062,102.38993072509766,16.004196166992188,4.763928413391113,8.480202674865723,13.541098594665527,51.90400695800781,81.35433197021484,7.990809917449951,84.2660140991211,9.710347175598145,39.56749725341797,51.16621398925781,22.079917907714844,32.472625732421875,13.761934280395508,49.641151428222656
198.20140075683594,169.48098754882812,425.0103759765625,28.793109893798828,63.63323211669922,69.39429473876953,102.39444732666016,56.153053283691406,63.669647216796875,229.11387634277344,40.29353332519531,15.052833557128906,59.41263198852539,73.46675872802734,102.51575469970703,15.94852352142334,4.763928413391113,8.56840705871582,13.32076644897461,51.64117431640625,80.81160736083984,7.984984397888184,84.3691177368164,9.685224533081055,38.95049285888672,51.0218505859375,22.214258193969727,32.003108978271484,13.867876052856445,49.32597351074219
199.7782440185547,168.5948028564453,425.5343017578125,28.52875328063965,62.36533737182617,68.25165557861328,101.96113586425781,56.459632873535156,63.14610290527344,231.475830078125,40.95810317993164,15.014540672302246,59.35846710205078,73.0701904296875,102.30603790283203,16.02338981628418,4.763928413391113,8.650310516357422,13.811918258666992,51.973594665527344,81.3805923461914,8.142294883728027,84.09415435791016,9.619274139404297,38.93071746826172,51.191688537597656,22.29102325439453,32.524410247802734,13.627737045288086,49.160884857177734
198.85842895507812,166.8667755126953,419.1687316894531,28.660932540893555,62.29288864135742,68.51176452636719,101.83112335205078,56.534210205078125,63.029747009277344,228.37814331054688,41.112953186035156,15.161334037780762,59.63706970214844,72.5813980102539,101.04766082763672,15.93316650390625,4.763928413391113,8.810968399047852,13.972578048706055,51.51748275756836,81.60816192626953,8.232603073120117,84.30037689208984,9.575307846069336,38.97422409057617,51.30208969116211,22.262237548828125,33.00429153442383,13.652460098266602,48.86070251464844
199.64683532714844,168.41758728027344,420.74810791015625,28.761640548706055,62.408817291259766,70.0538558959961,102.48112487792969,57.10592269897461,63.87325668334961,228.99774169921875,41.6226692199707,15.333657264709473,60.37228012084961,73.04252624511719,101.50907135009766,15.986916542053223,4.763928413391113,8.776317596435547,14.064380645751953,51.726219177246094,81.34557342529297,8.302518844604492,84.40352630615234,9.591011047363281,39.527950286865234,51.77766418457031,22.646072387695312,33.14238357543945,13.606549263000488,49.10083770751953
196.31790161132812,166.1578369140625,416.2491455078125,28.62946128845215,61.47421646118164,68.99482727050781,101.2244873046875,55.8796272277832,63.495140075683594,225.28053283691406,40.900028228759766,15.36237907409668,60.05498504638672,71.99114990234375,101.08961486816406,15.55307674407959,4.763928413391113,8.603058815002441,12.815844535827637,51.26236343383789,79.8487319946289,8.16559886932373,83.0113754272461,9.71678352355957,39.491432189941406,50.86048889160156,22.703645706176758,32.434654235839844,13.46882438659668,48.980770111083984
199.42784118652344,166.02490234375,415.435546875,28.620019912719727,61.82921600341797,69.3013916015625,103.86775970458984,55.970767974853516,64.07686614990234,230.70152282714844,40.87421798706055,15.381528854370117,60.124629974365234,72.2032699584961,100.83794403076172,15.695127487182617,4.763928413391113,8.549505233764648,12.944371223449707,51.56386184692383,80.74158477783203,8.22095012664795,83.34651947021484,9.597458839416504,39.710533142089844,50.92842483520508,22.713241577148438,32.496795654296875,13.514734268188477,50.294029235839844
199.64683532714844,166.68954467773438,420.6524353027344,28.16997528076172,61.4814453125,69.79375457763672,104.04108428955078,55.44876480102539,63.1751823425293,232.36648559570312,40.26127243041992,15.346424102783203,60.790199279785156,71.95426940917969,101.80268096923828,15.779595375061035,4.763928413391113,8.719614028930664,12.760764122009277,51.48655700683594,80.8291244506836,8.095684051513672,83.157470703125,9.581335067749023,39.641563415527344,51.310577392578125,23.1258602142334,32.003108978271484,13.77959156036377,50.35406494140625
