MC.PA,OR.PA,RMS.PA,TTE.PA,SAN.PA,AIR.PA,EL.PA,SU.PA,AI.PA,KER.PA,BNP.PA,CS.PA,DG.PA,SAF.PA,RI.PA,DSY.PA,STLAP.PA,ENGI.PA,STMPA.PA,BN.PA,CAP.PA,ACA.PA,HO.PA,ORA.PA,SGO.PA,LR.PA,ML.PA,GLE.PA,VIE.PA,PUB.PA
698.9096069335938,429.29888916015625,1882.380859375,57.172176361083984,83.58558654785156,139.2093505859375,171.33248901367188,173.1360321044922,153.4963836669922,365.6412658691406,55.78036880493164,26.576763153076172,106.01551818847656,156.7021484375,149.2671661376953,42.60710525512695,18.188762664794922,13.397029876708984,43.751014709472656,55.86029052734375,182.18605041503906,11.42334270477295,129.1388397216797,9.452299118041992,63.03570556640625,89.38903045654297,30.2154541015625,23.26293182373047,26.021453857421875,78.53849792480469
672.2293090820312,424.4622497558594,1846.46728515625,56.94160842895508,84.58799743652344,135.14974975585938,169.19932556152344,169.3031768798828,150.91616821289062,354.5710754394531,54.29253387451172,26.549938201904297,105.08507537841797,155.31211853027344,145.8125762939453,42.360511779785156,17.574451446533203,13.30463695526123,42.23965072631836,56.788639068603516,179.3491668701172,11.325407028198242,129.91299438476562,9.567615509033203,60.97833251953125,87.98783111572266,29.8262939453125,22.62500762939453,25.90234375,77.73916625976562
674.54931640625,423.0596618652344,1835.951171875,57.62409210205078,85.36968231201172,137.3372039794922,168.7462615966797,169.47740173339844,151.00392150878906,352.9896545410156,55.38420104980469,26.751140594482422,106.55517578125,156.95664978027344,146.29237365722656,41.69469451904297,17.55297088623047,13.591896057128906,40.57126235961914,56.79801559448242,180.6474151611328,11.489797592163086,132.6709442138672,9.598246574401855,61.54030227661133,88.60205078125,29.548324584960938,23.012487411499023,26.424604415893555,78.25965881347656
665.9458618164062,420.0609130859375,1805.39501953125,57.642539978027344,85.96745300292969,137.6525115966797,171.0681915283203,167.5416259765625,149.7928009033203,352.0129089355469,55.46343231201172,26.715370178222656,105.9596939086914,156.1735382080078,141.0625,41.462894439697266,17.613113403320312,13.72796630859375,40.24249267578125,56.74174880981445,177.4258575439453,11.585983276367188,132.2838592529297,9.64509391784668,60.740211486816406,87.62313842773438,29.42786979675293,23.11172103881836,26.433767318725586,78.65003967285156
668.265869140625,424.12371826171875,1821.6651611328125,55.84408950805664,86.5652084350586,141.10121154785156,174.2207489013672,168.62567138671875,150.28427124023438,358.5712585449219,55.58668518066406,26.746667861938477,106.16439056396484,157.77891540527344,143.2216339111328,41.73908233642578,17.75058364868164,13.786761283874512,40.51728057861328,57.13560104370117,179.58956909179688,11.664680480957031,132.6709442138672,9.628877639770508,61.12120819091797,87.37360382080078,29.87262535095215,23.329086303710938,26.488740921020508,78.85450744628906
658.0191040039062,426.1067199707031,1811.744384765625,55.447509765625,87.54002380371094,141.0223846435547,173.54115295410156,168.3352813720703,150.0560760498047,357.22235107421875,55.137699127197266,26.50075340270996,107.20649719238281,158.36627197265625,142.54991149902344,41.67003631591797,17.668960571289062,13.900993347167969,39.94316101074219,57.20124053955078,177.4258575439453,11.645442962646484,132.76771545410156,9.486534118652344,61.549827575683594,85.99159240722656,29.316680908203125,23.390514373779297,26.562040328979492,78.98463439941406
660.242431640625,425.623046875,1839.32421875,55.12471008300781,87.22734069824219,141.92889404296875,174.05084228515625,168.58692932128906,150.4773406982422,355.082763671875,54.96162033081055,26.41132926940918,107.0576171875,160.16744995117188,142.78981018066406,42.182960510253906,17.853683471679688,13.860677719116211,39.545692443847656,57.257503509521484,175.45445251464844,11.594727516174316,133.92892456054688,9.499146461486816,59.787723541259766,85.93401336669922,29.047977447509766,23.08336639404297,26.461252212524414,79.13334655761719
649.80224609375,427.07403564453125,1822.06201171875,54.85724639892578,87.4572525024414,141.77125549316406,172.61614990234375,168.89666748046875,151.61825561523438,345.2684326171875,53.526615142822266,26.138586044311523,106.53657531738281,160.5198516845703,144.61305236816406,42.7353401184082,17.7119197845459,13.674211502075195,39.18748474121094,56.74174880981445,177.9547576904297,11.433835983276367,134.2676239013672,9.497344970703125,58.87333297729492,85.91481018066406,28.732942581176758,22.24225425720215,26.149730682373047,78.20389556884766
647.5789184570312,430.84661865234375,1822.260498046875,55.4659538269043,87.96305847167969,147.01327514648438,174.33401489257812,172.6907958984375,154.14581298828125,341.1287536621094,53.55302810668945,26.30849266052246,108.56494903564453,164.94447326660156,141.8302001953125,44.20012664794922,17.574451446533203,13.60197639465332,38.981388092041016,57.088714599609375,184.87869262695312,11.470561027526855,137.26748657226562,9.700948715209961,60.55923843383789,87.73829650878906,28.677349090576172,22.15247344970703,26.80026626586914,79.37500762939453
646.9022216796875,410.33935546875,1818.8873291015625,55.281497955322266,86.77672576904297,145.85057067871094,167.29269409179688,170.19363403320312,154.00538635253906,341.3642272949219,53.80833053588867,26.30849266052246,109.06739807128906,164.9640655517578,140.87059020996094,43.9387321472168,17.312402725219727,13.497822761535645,38.89306640625,57.71698760986328,187.18667602539062,11.556252479553223,134.2676239013672,9.90995979309082,60.4639892578125,87.56554412841797,28.593957901000977,22.06268882751465,26.6719913482666,79.43077087402344
