MC.PA,OR.PA,RMS.PA,TTE.PA,SAN.PA,AIR.PA,EL.PA,SU.PA,AI.PA,KER.PA,BNP.PA,CS.PA,DG.PA,SAF.PA,RI.PA,DSY.PA,STLAP.PA,ENGI.PA,STMPA.PA,BN.PA,CAP.PA,ACA.PA,HO.PA,ORA.PA,SGO.PA,LR.PA,ML.PA,GLE.PA,VIE.PA,PUB.PA
528.5111694335938,300.9828796386719,933.83642578125,30.932790756225586,69.09819030761719,96.18035888671875,125.18636322021484,119.47821044921875,105.32432556152344,527.958984375,38.12242889404297,17.077482223510742,75.60623168945312,115.01850128173828,145.25491333007812,36.476558685302734,11.020180702209473,8.258185386657715,31.905170440673828,49.285640716552734,135.77760314941406,8.454198837280273,78.83585357666016,8.006417274475098,44.09624099731445,72.30931091308594,27.0756778717041,18.2169189453125,17.657461166381836,42.42422103881836
533.2259521484375,307.76739501953125,941.4508056640625,30.711275100708008,69.22129821777344,96.44854736328125,124.82467651367188,120.6420669555664,105.86763763427734,524.9642944335938,37.97622299194336,17.2259464263916,75.10174560546875,115.01850128173828,149.93475341796875,36.56422424316406,11.155745506286621,8.279985427856445,31.982341766357422,49.70891571044922,136.69500732421875,8.456918716430664,78.79972839355469,7.9957098960876465,44.48847579956055,72.00138092041016,27.05474281311035,18.19282341003418,17.657461166381836,43.15932846069336
533.595703125,307.3491516113281,928.7601928710938,30.786426544189453,69.03253936767578,96.29530334472656,123.26933288574219,119.98739624023438,105.42996978759766,522.32177734375,38.224769592285156,17.40039825439453,74.95039367675781,114.84549713134766,149.66476440429688,36.34994125366211,11.112015724182129,8.361736297607422,32.03539276123047,50.48772430419922,136.64915466308594,8.49634075164795,78.61909484863281,8.033951759338379,44.540771484375,71.53042602539062,27.086139678955078,18.204872131347656,17.64164161682129,42.84894561767578
541.8233642578125,315.6206970214844,957.2653198242188,30.268239974975586,69.5167236328125,96.54431915283203,123.28740692138672,122.02415466308594,105.91290283203125,532.8915405273438,38.01277160644531,17.40039825439453,76.26206970214844,116.03739166259766,151.73471069335938,36.94408416748047,10.878783226013184,8.372635841369629,31.96303939819336,50.86867141723633,137.65830993652344,8.51401424407959,78.60101318359375,8.076784133911133,44.64537048339844,73.28743743896484,26.40584945678711,17.871538162231445,17.578384399414062,42.50590133666992
543.8571166992188,314.55194091796875,966.0511474609375,29.9399356842041,69.80394744873047,96.83165740966797,123.97463989257812,123.16984558105469,106.27510070800781,538.9690551757812,37.61802673339844,17.44493865966797,75.88370513916016,114.49945831298828,151.689697265625,37.255767822265625,10.770914077758789,8.397161483764648,32.13185119628906,50.445404052734375,138.5298614501953,8.518091201782227,77.64356231689453,8.011007308959961,45.203216552734375,74.53727722167969,26.070934295654297,17.58639907836914,17.847240447998047,42.14650344848633
545.1513671875,313.2972717285156,961.9511108398438,29.80147933959961,69.50031280517578,95.68231964111328,125.81935119628906,121.35131072998047,105.95816802978516,542.9328002929688,37.588783264160156,17.57855987548828,76.23684692382812,113.21142578125,151.41970825195312,36.71031951904297,10.868579864501953,8.482999801635742,31.389089584350586,50.39460754394531,139.1261749267578,8.515372276306152,77.28226470947266,7.911576747894287,45.19450378417969,74.7002944946289,26.165128707885742,17.73900604248047,19.571075439453125,41.68910217285156
549.8662109375,316.0389404296875,974.6417236328125,29.963661193847656,68.99150848388672,94.24564361572266,124.39061737060547,121.60591125488281,106.77311706542969,552.0932006835938,37.74960708618164,17.597116470336914,76.41341400146484,111.94264221191406,152.0946807861328,37.18758773803711,11.043503761291504,8.352198600769043,31.67847442626953,50.259159088134766,140.82339477539062,8.508574485778809,77.48099517822266,7.827443599700928,45.94410705566406,75.0444564819336,26.1965274810791,17.730976104736328,19.333850860595703,42.538570404052734
565.5819091796875,315.2025451660156,981.0846557617188,30.295930862426758,68.93406677246094,95.98881530761719,124.9693374633789,120.76937866210938,105.64125061035156,557.4662475585938,37.99815368652344,17.52659797668457,76.1695785522461,112.86540222167969,152.5896453857422,37.15837097167969,10.972076416015625,8.34811019897461,31.644712448120117,49.785099029541016,138.5298614501953,8.562952041625977,78.38423919677734,7.822854042053223,45.83951950073242,74.15689086914062,25.736021041870117,17.923748016357422,19.254776000976562,42.979637145996094
570.1116943359375,318.5947570800781,985.4775390625,30.06255531311035,69.43465423583984,98.4981918334961,126.45234680175781,122.78795623779297,106.36564636230469,554.9119262695312,37.83732604980469,17.378128051757812,75.52214813232422,114.99928283691406,153.4446563720703,37.255767822265625,10.951668739318848,8.342660903930664,31.42767333984375,50.09832000732422,138.80508422851562,8.4609956741333,77.95067596435547,7.822854042053223,45.7261962890625,74.7184066772461,25.872079849243164,17.75908851623535,19.333850860595703,44.41719055175781
582.406982421875,312.7860412597656,1002.072998046875,30.023000717163086,69.7629165649414,99.302734375,125.76509094238281,125.0247573852539,106.5467529296875,559.31591796875,38.670684814453125,17.597116470336914,76.22002410888672,118.1328353881836,153.75962829589844,37.29472732543945,11.110557556152344,8.44893741607666,31.500022888183594,50.428470611572266,138.9885711669922,8.470511436462402,77.73390197753906,7.91616678237915,46.38865280151367,75.40673065185547,26.060468673706055,17.98398780822754,19.658058166503906,45.18497848510742
