country,dataset_name,cleaned_filename,data_type,total_fs,trend_value,risk,expected_return
US,H#,2012_Q1-Q2,Train,10000000.0,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,9956062.227000002,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,9928739.633000001,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10036206.364999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10091642.307999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10034228.531,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10113653.627,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10128802.417999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10167306.068999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10144321.055999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10144321.055999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10136365.285999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10174284.464000002,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10208158.820999999,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10237373.184,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10243514.893,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10248685.133000001,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10316969.171999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10283806.744000003,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10361005.454999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10419010.681000002,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10431546.945999999,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10526654.651,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10468515.325,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10445294.531999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10411320.703000002,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10434848.094999999,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10451796.854999997,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10561472.327,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10619660.472,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10653701.75,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10655208.589000002,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10673937.030000001,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10689086.836999997,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10650226.747000001,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10650226.747000001,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10621205.893,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10646976.442000002,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10635464.395999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10752786.707000002,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10739423.737999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10778623.732,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10816896.130999997,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10871437.744000003,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10870727.533999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10860722.343000002,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10763693.717,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10828145.875999998,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10910673.037,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10944353.833,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,10961054.321000002,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,11063366.659999996,0.3031797196746364,63642.718661979736,19295.18160327077
US,H#,2012_Q1-Q2,Train,11138007.887000002,0.3031797196746364,63642.718661979736,19295.18160327077
