country,dataset_name,cleaned_filename,data_type,total_fs,trend_value,risk,expected_return
US,Y2Q,2015_Q2~2016_Q1,Train,10000000.0,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10021681.66,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10021681.66,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10076609.899999999,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10066060.700000003,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10062345.490000002,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10074857.509999998,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10072416.04,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10073671.73,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10047942.010000002,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,9999969.82,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,9981414.950000003,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10001622.880000003,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,9997858.399999999,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,9952616.399999999,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10020303.509999998,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10025018.329999998,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10104154.89,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10122808.89,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10106880.25,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10242203.07,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10213505.61,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10214012.920000002,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10172497.010000002,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10238341.89,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10229395.469999999,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10284634.52,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10242865.990000002,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10242382.850000001,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10272721.020000003,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10302815.980000004,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10339997.030000001,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10323453.399999999,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10305705.07,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10327374.979999997,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10314696.11,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10362972.879999999,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10357215.869999997,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10357215.869999997,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10397509.850000001,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10405962.420000002,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10377746.54,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10349885.620000001,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10359170.79,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10358088.18,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10351562.310000002,0.13351693815478485,58804.71319008546,7851.4252542105005
US,Y2Q,2015_Q2~2016_Q1,Train,10343298.379999999,0.13351693815478485,58804.71319008546,7851.4252542105005
