country,dataset_name,cleaned_filename,data_type,total_fs,trend_value,risk,expected_return
US,Q2Q,2012_Q4,Train,10000000.0,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10021010.866000004,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10024971.019000001,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10084547.839000002,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10077829.289000005,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10087674.214999996,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10082272.012000002,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10093504.568999998,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10176817.369999997,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10147121.735,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10169812.708999999,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10174989.075000003,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10207436.248,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10212077.431000002,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10272721.383000001,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10239453.608,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10242618.691999998,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10263945.333999999,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10281831.075000003,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10294237.063999996,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10294237.063999996,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10294237.063999996,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10324394.696000002,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10397156.393,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10418229.388999999,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10378665.936000004,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10447376.134999998,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10416864.572999999,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10380089.978999998,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10461088.824000001,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10505313.809,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10517438.836999997,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10495741.423,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10504180.61,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10534072.033,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10584468.115000002,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10592866.253999997,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10631003.035999998,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10631003.035999998,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10632590.623,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10659510.226,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10655234.544,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10652920.567999996,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10713879.695,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10735350.108999997,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10705621.455000002,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10716144.285,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10747131.198999997,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10748571.799999997,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10782625.163000003,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10798994.268,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10798417.103,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10804666.898999996,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10805634.009,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10873028.085999995,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10881012.471,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10898270.743999995,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10892717.034000002,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10918199.36,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10946791.481999997,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10993676.983999997,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10993676.983999997,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10969772.265999999,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10953455.269000001,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10948174.498,0.6117805651067842,25316.596887905707,15488.20195066361
US,Q2Q,2012_Q4,Train,10973855.695,0.6117805651067842,25316.596887905707,15488.20195066361
