country,dataset_name,cleaned_filename,data_type,total_fs,trend_value,risk,expected_return
US,H2Q,2013_Q2-Q3,Train,10000000.0,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10046753.57,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10111136.737,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10148427.601,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10100571.081,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10099369.974999998,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10064689.026999999,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10120310.897,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10122280.285999998,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10139502.517,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10043845.175,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10131398.947,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10191887.39,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10115453.335,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10271491.740999997,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10234096.722,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10183203.225999996,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10305686.695999999,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10334053.641000003,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10287620.18,0.3062427420007481,42999.78834556757,13168.373088398423
US,H2Q,2013_Q2-Q3,Train,10283984.015999999,0.3062427420007481,42999.78834556757,13168.373088398423
