country,dataset_name,cleaned_filename,data_type,total_fs,trend_value,risk,expected_return
US,Y2M,2021_03~2022_02,Train,10000000.0,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10056722.324999996,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10113129.990000002,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10191834.899999999,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10223505.2,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10150174.3,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10166539.445,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10177061.71,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10193491.669999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10219553.920000002,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10173899.09,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10097742.770000003,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10040299.119999997,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,9984652.045000002,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10029931.079999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10022376.86,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10105165.189999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10157220.25,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10221071.579999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10226210.339999996,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10225391.54,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10242572.39,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10245888.879999995,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10199682.579999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10199682.579999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10207658.299999997,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10215198.555,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10283004.04,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10332936.93,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10347208.645,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10368191.214999996,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10378566.189999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10390978.060000002,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10360882.509999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10386205.0,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10393630.41,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10391822.34,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10408010.41,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10424814.509999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10418740.479999997,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10459100.25,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10528269.379999999,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10666735.340000004,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10636565.170000002,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10570605.079999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10600692.490000002,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10525016.71,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10558744.689999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10611717.409999996,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10586314.259999998,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10622096.82,0.13797184179180544,80414.79373915007,11094.97719949868
US,Y2M,2021_03~2022_02,Train,10581858.14,0.13797184179180544,80414.79373915007,11094.97719949868
