country,dataset_name,cleaned_filename,data_type,total_fs,trend_value,risk,expected_return
US,Q#,2012_Q1,Train,10000000.0,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10076257.897,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10078266.983000003,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10179451.235,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10213460.818,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10129373.230999999,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10180274.827,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10289350.037999999,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10302888.258999996,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10314390.425999999,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10314390.425999999,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10270398.666000001,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10441237.583999999,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10460652.611000001,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10478238.574000001,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10531214.803000003,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10599411.062999997,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10602566.491999999,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10555988.933999997,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10618386.655000001,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10633868.240999997,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10720842.236000001,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10735310.571000002,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10741703.135000002,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10797241.372000001,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10834737.193,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10844007.294999998,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10878037.055,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,10915752.757,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11004666.791999996,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11066342.840000004,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11047091.509000003,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11028409.219999999,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11108526.967,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11099932.186999999,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11099932.186999999,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11157791.853,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11132161.751999997,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11173380.656000003,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11292099.507,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11333852.188000001,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11399433.511999998,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11362000.261,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11489459.044,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11477633.894000001,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11419740.333,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11441972.237,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11528856.096,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11525091.626999997,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11564428.163000003,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11516582.411000002,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11708784.299999997,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11704821.976999998,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11712893.735,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11715752.811999999,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11786443.305999998,0.7627643279492514,41665.690870001716,31781.10269499812
US,Q#,2012_Q1,Train,11851383.686999999,0.7627643279492514,41665.690870001716,31781.10269499812
